Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,MWM_Delay,weather_code_MWM,Temperature_MWM,Wind_Speed_MWM,Distance_travelled_MWM,YPR_Delay,weather_code_YPR,Temperature_YPR,Wind_Speed_YPR,Distance_travelled_YPR,BAW_Delay,weather_code_BAW,Temperature_BAW,Wind_Speed_BAW,Distance_travelled_BAW,SDVL_Delay,weather_code_SDVL,Temperature_SDVL,Wind_Speed_SDVL,Distance_travelled_SDVL,GHL_Delay,weather_code_GHL,Temperature_GHL,Wind_Speed_GHL,Distance_travelled_GHL,BNKH_Delay,weather_code_BNKH,Temperature_BNKH,Wind_Speed_BNKH,Distance_travelled_BNKH,DBL_Delay,weather_code_DBL,Temperature_DBL,Wind_Speed_DBL,Distance_travelled_DBL,MDLL_Delay,weather_code_MDLL,Temperature_MDLL,Wind_Speed_MDLL,Distance_travelled_MDLL,NDV_Delay,weather_code_NDV,Temperature_NDV,Wind_Speed_NDV,Distance_travelled_NDV,DBS_Delay,weather_code_DBS,Temperature_DBS,Wind_Speed_DBS,Distance_travelled_DBS,HHL_Delay,weather_code_HHL,Temperature_HHL,Wind_Speed_HHL,Distance_travelled_HHL,KIAT_Delay,weather_code_KIAT,Temperature_KIAT,Wind_Speed_KIAT,Distance_travelled_KIAT,TK_Delay,weather_code_TK,Temperature_TK,Wind_Speed_TK,Distance_travelled_TK
11/06/24,1,51.0,23.546333,26.758923,,0,51.0,23.442331,26.758923,,5,63.0,23.443916,24.905132,,5,53.0,23.679583,23.803596,,4,53.0,23.730667,23.042812,,4,51.0,23.568499,24.162945,,4.0,55.0,23.364334,24.187069,,7.0,55.0,23.314417,25.982424,,6.0,53.0,23.265417,26.042212,,9.0,53.0,23.213415,26.042212,,9.0,53.0,23.200417,26.042212,,9.0,63.0,23.458498,24.216522,,15.0,63.0,23.58425,23.857979,,3.0,63.0,23.813416,22.392462,
12/06/24,0,63.0,22.875502,24.187069,,0,63.0,22.771498,24.187069,,2,61.0,22.718916,23.762726,,2,63.0,23.090004,23.0653,,0,63.0,23.143166,21.626984,,3,61.0,23.056002,21.96295,,3.0,61.0,22.985167,22.033648,,0.0,51.0,22.962332,21.96295,,0.0,51.0,22.998749,23.4,,0.0,51.0,22.946749,23.4,,0.0,51.0,22.933754,23.4,,0.0,51.0,23.252253,21.599998,,0.0,61.0,23.378,21.599998,,-15.0,53.0,23.636337,21.2522,
13/06/24,16,61.0,23.190088,23.499481,,15,61.0,23.086088,23.499481,,17,61.0,22.8085,22.81957,,15,63.0,23.054586,20.957443,,16,61.0,22.986914,20.774214,,19,61.0,22.93725,21.26744,,,63.0,22.835165,21.611998,,,63.0,22.956085,21.96295,,,63.0,22.944582,21.611998,,,63.0,22.89258,21.611998,,,63.0,22.879585,21.611998,,,63.0,23.160585,20.907913,,,63.0,23.30925,23.087763,,,61.0,23.546751,20.06334,
14/06/24,0,3.0,23.831749,21.129885,,0,3.0,23.727747,21.129885,,1,3.0,23.608496,19.813087,,2,51.0,23.819162,19.813087,,0,3.0,23.85359,20.188908,,7,3.0,23.699747,21.24305,,7.0,3.0,23.549751,21.96295,,8.0,3.0,23.556082,20.892412,,5.0,3.0,23.559166,20.883104,,11.0,3.0,23.50717,20.883104,,11.0,3.0,23.49417,20.883104,,11.0,51.0,23.731415,19.44,,11.0,51.0,23.909254,19.083395,,-11.0,51.0,24.12383,18.014393,
15/06/24,3,3.0,24.302584,17.727943,,2,3.0,24.19858,17.727943,,1,3.0,24.129333,18.089775,,2,3.0,24.29,17.163355,,0,3.0,24.293167,17.935081,,13,3.0,24.158087,18.72,,13.0,51.0,23.970581,18.359999,,12.0,3.0,24.010248,18.35647,,11.0,3.0,23.979998,18.844202,,11.0,3.0,23.928,18.844202,,11.0,3.0,23.914999,18.844202,,10.0,3.0,24.121002,18.584509,,11.0,3.0,24.300917,18.35647,,-11.0,3.0,24.53425,18.709612,
16/06/24,20,51.0,23.93592,20.617662,,19,51.0,23.831917,20.617662,,19,51.0,23.804335,19.839235,,18,51.0,23.917086,18.430452,,18,53.0,23.984835,18.709612,,22,53.0,23.822664,19.35314,,22.0,51.0,23.60808,19.734436,,20.0,51.0,23.587334,19.829433,,0.0,51.0,23.492498,20.037485,,0.0,51.0,23.4405,20.037485,,0.0,51.0,23.4275,20.037485,,15.0,53.0,23.506416,19.562946,,13.0,53.0,23.730082,20.150354,,-7.0,61.0,23.771751,21.129885,
17/06/24,2,53.0,24.277582,17.208603,,0,53.0,24.173578,17.208603,,4,51.0,24.193916,16.516901,,6,51.0,24.233751,15.596767,,3,55.0,24.309835,15.463246,,7,55.0,24.220581,17.174677,,7.0,61.0,23.989332,15.596767,,6.0,51.0,24.020666,16.267857,,5.0,53.0,23.8925,18.681883,,12.0,53.0,23.840502,18.681883,,12.0,53.0,23.827505,18.681883,,11.0,53.0,23.883501,18.532133,,11.0,51.0,24.088417,18.204042,,-10.0,63.0,24.182165,19.930477,
18/06/24,1,61.0,23.671333,22.206486,,0,61.0,23.567335,22.206486,,2,63.0,23.493917,20.056877,,5,63.0,23.544165,21.53089,,3,63.0,23.601501,21.188072,,11,63.0,23.531,23.051247,,11.0,63.0,23.255999,21.96295,,10.0,63.0,23.29983,21.313093,,9.0,61.0,23.152914,18.218275,,7.0,61.0,23.100914,18.218275,,9.0,61.0,23.087915,18.218275,,7.0,63.0,23.329336,17.727943,,,63.0,23.528002,19.694992,,,63.0,23.740496,19.201874,
19/06/24,3,63.0,23.388002,19.443333,,0,63.0,23.284002,19.443333,,4,55.0,23.23558,19.523155,,4,61.0,23.460833,18.089775,,3,65.0,23.397333,18.971008,,4,65.0,23.287252,19.959719,,3.0,65.0,23.120584,20.240196,,3.0,63.0,23.110252,19.917469,,0.0,63.0,23.034164,19.829433,,3.0,63.0,22.982164,19.829433,,0.0,63.0,22.969168,19.829433,,2.0,65.0,23.204332,20.94507,,0.0,63.0,23.303001,19.813087,,-20.0,63.0,23.467583,18.532133,
20/06/24,7,51.0,23.41092,22.35481,,6,51.0,23.306917,22.35481,,13,51.0,23.450165,22.461807,,28,51.0,23.69625,19.9954,,27,51.0,23.803581,20.12461,,28,51.0,23.739332,21.96,,27.0,51.0,23.55808,20.833395,,24.0,51.0,23.597748,21.542923,,25.0,51.0,23.577917,21.67487,,23.0,51.0,23.525917,21.67487,,25.0,51.0,23.512918,21.67487,,21.0,51.0,23.78142,21.749481,,25.0,61.0,23.93425,22.406927,,13.0,53.0,24.128,21.659918,
21/06/24,1,63.0,23.246332,23.042812,,0,63.0,23.142334,23.042812,,6,63.0,23.056412,22.33161,,15,63.0,23.265,18.448023,,14,65.0,23.274416,18.129137,,20,63.0,23.349749,18.775301,,20.0,61.0,23.299751,19.083395,,22.0,53.0,23.429,19.211996,,21.0,61.0,23.41125,21.316135,,25.0,61.0,23.359253,21.316135,,25.0,61.0,23.346254,21.316135,,24.0,63.0,23.585585,20.06334,,25.0,61.0,23.794662,19.416653,,2.0,61.0,24.013418,19.917469,
22/06/24,1,53.0,23.66925,20.721119,,0,53.0,23.565252,20.721119,,3,55.0,23.473082,19.803272,,2,53.0,23.633753,18.72346,,0,55.0,23.609833,18.374111,,4,53.0,23.545578,18.751125,,4.0,51.0,23.37058,19.523155,,6.0,53.0,23.47067,19.829433,,5.0,51.0,23.423746,20.240196,,11.0,51.0,23.37175,20.240196,,11.0,51.0,23.358755,20.240196,,13.0,51.0,23.556417,19.959719,,11.0,53.0,23.736336,20.188908,,-8.0,53.0,23.875917,22.033648,
23/06/24,18,51.0,23.977583,22.881956,,17,51.0,23.87358,22.881956,,20,51.0,23.85225,23.795427,,20,51.0,24.058752,21.605999,,19,51.0,24.095251,21.518847,,23,51.0,24.06225,23.34455,,23.0,51.0,23.906,24.288662,,19.0,53.0,23.951918,23.749088,,18.0,51.0,23.915413,23.664352,,22.0,51.0,23.863417,23.664352,,22.0,51.0,23.850416,23.664352,,20.0,51.0,24.089754,24.379204,,18.0,51.0,24.294668,23.806318,,4.0,53.0,24.505083,22.768398,
24/06/24,11,55.0,23.627586,24.795612,,10,55.0,23.523582,24.795612,,21,61.0,23.556412,24.795612,,21,63.0,23.760836,23.83896,,0,55.0,23.839005,24.014996,,26,63.0,23.808083,25.20257,,26.0,63.0,23.647665,25.842384,,23.0,63.0,23.699831,26.758923,,24.0,63.0,23.671663,25.620771,,22.0,63.0,23.619665,25.620771,,24.0,63.0,23.606668,25.620771,,22.0,63.0,23.862665,23.749088,,20.0,65.0,24.069664,22.963936,,9.0,65.0,24.313416,22.101183,
25/06/24,0,51.0,23.592169,29.957972,,0,51.0,23.488167,29.957972,,3,53.0,23.621002,28.916763,,1,51.0,23.912916,26.882141,,0,53.0,24.007753,26.980793,,1,61.0,23.893501,28.58545,,0.0,53.0,23.720583,29.379177,,0.0,61.0,23.726915,31.205997,,0.0,63.0,23.759169,30.659237,,4.0,63.0,23.707169,30.659237,,4.0,63.0,23.69417,30.659237,,2.0,63.0,23.973083,28.930204,,0.0,63.0,24.084251,28.696312,,-15.0,61.0,24.263418,27.897097,
26/06/24,3,53.0,23.38175,31.722925,,0,53.0,23.27775,31.722925,,4,53.0,23.404333,31.087412,,4,51.0,23.69625,28.894344,,3,51.0,23.809832,29.515608,,6,51.0,23.787252,30.007679,,6.0,53.0,23.558083,29.460672,,5.0,51.0,23.691504,30.861471,,4.0,51.0,23.657084,31.104082,,7.0,51.0,23.605082,31.104082,,7.0,51.0,23.592085,31.104082,,7.0,51.0,23.879333,29.723444,,6.0,51.0,24.075912,30.282827,,-10.0,51.0,24.253,30.758411,
27/06/24,14,55.0,22.340082,32.919827,,13,55.0,22.236082,32.919827,,14,53.0,22.408499,31.667723,,15,53.0,22.748331,30.903435,,14,55.0,22.92025,30.190672,,16,51.0,22.956,30.599998,,14.0,51.0,22.889334,29.533169,,14.0,51.0,23.058167,29.533169,,12.0,55.0,23.109163,28.174456,,14.0,55.0,23.057165,28.174456,,12.0,55.0,23.044165,28.174456,,10.0,53.0,23.356417,27.820337,,8.0,51.0,23.517584,27.466372,,-10.0,61.0,23.686333,27.820337,
28/06/24,5,51.0,23.808836,25.842384,,4,51.0,23.704832,25.842384,,3,51.0,23.748083,25.171696,,2,51.0,23.96292,23.806318,,1,51.0,24.022337,23.688984,,6,51.0,23.966415,24.675106,,5.0,51.0,23.806002,24.18707,,5.0,51.0,23.916502,25.6233,,0.0,51.0,23.896662,25.952478,,8.0,51.0,23.844667,25.952478,,8.0,51.0,23.83167,25.952478,,6.0,51.0,24.068918,25.478743,,4.0,51.0,24.269669,26.427528,,-12.0,51.0,24.463417,25.44566,
29/06/24,6,51.0,23.967165,21.42227,,5,51.0,23.863167,21.42227,,5,51.0,23.84183,21.273533,,6,61.0,23.9775,18.847641,,0,61.0,24.034834,19.64228,,9,55.0,23.966417,20.929594,,0.0,53.0,23.839333,20.94507,,7.0,51.0,23.916502,21.749483,,0.0,51.0,23.884165,21.30093,,10.0,51.0,23.832169,21.30093,,10.0,51.0,23.81917,21.30093,,12.0,53.0,24.04808,19.770523,,10.0,53.0,24.23008,20.61766,,-12.0,53.0,24.469666,19.486609,
30/06/24,14,53.0,23.496332,19.813087,,13,53.0,23.392332,19.813087,,12,51.0,23.5085,19.33639,,11,51.0,23.69,18.03237,,11,53.0,23.83275,17.551615,,11,53.0,23.73308,18.35647,,11.0,53.0,23.606003,18.837322,,9.0,51.0,23.689415,20.037485,,9.0,51.0,23.692497,20.620806,,14.0,51.0,23.640497,20.620806,,14.0,51.0,23.6275,20.620806,,14.0,53.0,23.883501,21.322214,,10.0,53.0,24.186335,21.758419,,-5.0,51.0,24.36133,21.868332,
01/07/24,28,63.0,22.877584,22.26477,,27,63.0,22.773584,22.26477,,32,65.0,22.789751,23.188583,,31,65.0,23.046247,20.724247,,31,65.0,23.070251,21.794127,,33,63.0,22.949747,22.884789,,31.0,63.0,22.839334,24.717085,,28.0,61.0,22.854004,24.535524,,29.0,63.0,22.88833,25.277023,,27.0,63.0,22.836332,25.277023,,29.0,63.0,22.823334,25.277023,,23.0,63.0,23.071001,24.975283,,21.0,63.0,23.230087,24.248613,,14.0,63.0,23.390505,25.161398,
02/07/24,1,51.0,24.038,26.661882,,0,51.0,23.934,26.661882,,2,51.0,24.002249,26.64,,0,51.0,24.2025,25.199999,,0,51.0,24.203583,25.241108,,5,51.0,24.085165,27.038372,,5.0,51.0,23.93725,28.1169,,2.0,51.0,23.981087,28.174456,,3.0,51.0,23.967499,28.1169,,3.0,51.0,23.915499,28.1169,,3.0,51.0,23.902502,28.1169,,3.0,51.0,24.146002,26.67889,,4.0,51.0,24.323835,26.576681,,-12.0,51.0,24.536331,26.168804,
03/07/24,1,63.0,23.225502,22.206486,,0,63.0,23.121504,22.206486,,3,63.0,23.15433,22.007162,,2,63.0,23.33375,22.805367,,0,61.0,23.3015,20.780453,,4,63.0,23.101831,21.829777,,4.0,61.0,22.924751,21.915693,,1.0,63.0,22.981087,22.206486,,0.0,63.0,23.021662,22.657131,,2.0,63.0,22.969666,22.657131,,0.0,63.0,22.95667,22.657131,,2.0,63.0,23.289751,21.41319,,0.0,63.0,23.532167,21.41319,,-17.0,63.0,23.771751,20.870687,
04/07/24,18,61.0,22.53383,19.70815,,17,61.0,22.42983,19.70815,,22,53.0,22.493917,18.72346,,22,61.0,22.69625,19.110542,,21,61.0,22.668165,20.598795,,29,63.0,22.456,22.366402,,29.0,63.0,22.328918,21.38897,,29.0,61.0,22.322746,20.523155,,27.0,61.0,22.363333,18.59845,,33.0,61.0,22.31133,18.59845,,33.0,61.0,22.298334,18.59845,,35.0,61.0,22.652252,18.792551,,,63.0,22.696753,19.386591,,,63.0,22.902998,18.692286,
05/07/24,5,63.0,23.142166,20.721119,,4,63.0,23.038162,20.721119,,10,63.0,23.123083,20.767975,,13,61.0,23.367086,18.888851,,13,55.0,23.339003,20.5484,,16,61.0,23.02475,21.129883,,16.0,61.0,22.83725,20.082708,,17.0,63.0,22.75817,21.028437,,14.0,63.0,22.777918,20.523157,,17.0,63.0,22.72592,20.523157,,17.0,63.0,22.71292,20.523157,,12.0,65.0,23.000166,19.694992,,10.0,63.0,23.098831,20.390114,,-15.0,65.0,23.219666,19.130875,
06/07/24,2,51.0,22.615082,27.333935,,0,51.0,22.511084,27.333935,,1,51.0,22.650167,26.121714,,2,51.0,22.894165,23.363974,,0,51.0,23.014006,23.166218,,4,51.0,22.905998,24.993439,,0.0,51.0,22.718506,25.922499,,2.0,51.0,22.72067,26.525429,,0.0,51.0,22.654999,26.309572,,2.0,51.0,22.602999,26.309572,,0.0,51.0,22.590002,26.309572,,0.0,51.0,22.848083,25.96496,,0.0,51.0,22.948835,25.6233,,-17.0,51.0,23.092583,25.0064,
07/07/24,1,53.0,23.44217,26.882141,,0,53.0,23.338167,26.882141,,3,53.0,23.350164,26.420174,,3,55.0,23.567087,23.263912,,0,51.0,23.57025,22.930048,,5,51.0,23.376831,24.20314,,5.0,51.0,23.210167,24.098497,,6.0,53.0,23.10817,25.478743,,3.0,53.0,23.052917,25.14852,,7.0,53.0,23.000916,25.14852,,7.0,53.0,22.987917,25.14852,,10.0,61.0,23.208498,23.664352,,13.0,55.0,23.315498,24.535524,,-7.0,63.0,23.453001,23.749088,
08/07/24,1,61.0,23.138,22.19773,,0,61.0,23.033998,22.19773,,13,63.0,23.091833,21.129885,,17,63.0,23.354582,19.35314,,16,63.0,23.247335,19.416653,,19,63.0,22.987251,20.364674,,0.0,63.0,22.79975,20.617662,,16.0,63.0,22.770668,20.833395,,15.0,63.0,22.736252,20.969805,,17.0,63.0,22.684252,20.969805,,15.0,63.0,22.671251,20.969805,,17.0,63.0,22.914751,19.914217,,15.0,61.0,23.073832,19.13426,,0.0,61.0,23.207169,17.727943,
09/07/24,4,51.0,23.317167,23.795427,,3,51.0,23.213167,23.795427,,5,51.0,23.148079,24.031178,,6,51.0,23.31292,22.33161,,4,61.0,23.199417,22.461807,,10,53.0,22.985167,23.177402,,10.0,55.0,22.864334,23.933907,,8.0,61.0,22.849836,23.933907,,8.0,61.0,22.865416,24.535526,,11.0,61.0,22.813416,24.535526,,11.0,61.0,22.800417,24.535526,,12.0,55.0,23.141836,23.210928,,14.0,63.0,23.313417,23.18579,,-3.0,63.0,23.534248,21.578989,
10/07/24,30,53.0,23.460917,20.633371,,29,53.0,23.356916,20.633371,,28,61.0,23.36058,19.829433,,29,55.0,23.452501,16.299694,,27,53.0,23.436918,17.673029,,29,53.0,23.308083,19.443333,,27.0,63.0,22.964333,19.813087,,27.0,53.0,23.001917,19.469976,,25.0,63.0,22.875834,18.03237,,25.0,63.0,22.823835,18.03237,,25.0,63.0,22.810837,18.03237,,20.0,61.0,23.056417,16.394829,,18.0,55.0,23.286331,17.462782,,-5.0,61.0,23.34675,16.93531,
11/07/24,19,55.0,23.104668,19.110542,,18,55.0,23.00067,19.110542,,25,53.0,23.033499,19.110542,,24,51.0,23.185835,18.057508,,24,51.0,23.255667,18.775301,,28,51.0,23.181,20.316889,,28.0,51.0,23.016417,20.674158,,28.0,51.0,23.014418,21.077686,,26.0,51.0,22.980001,20.674158,,30.0,51.0,22.928001,20.674158,,30.0,51.0,22.915,20.674158,,25.0,51.0,23.208502,18.806337,,23.0,51.0,23.286331,19.134262,,2.0,51.0,23.463415,17.731598,
12/07/24,13,63.0,22.952583,22.963936,,12,63.0,22.848585,22.963936,,16,63.0,22.92933,20.620806,,17,63.0,23.167084,20.724247,,15,63.0,23.197334,21.288757,,18,63.0,23.043503,22.450264,,18.0,63.0,22.833082,22.180206,,19.0,61.0,22.839418,21.518847,,16.0,63.0,22.81958,20.948164,,19.0,63.0,22.767584,20.948164,,19.0,63.0,22.754585,20.948164,,23.0,61.0,23.037668,18.455048,,21.0,63.0,23.230082,20.188908,,-4.0,63.0,23.321749,21.41319,
13/07/24,0,51.0,22.715086,27.238941,,0,51.0,22.611084,27.238941,,2,51.0,22.687662,25.509243,,1,51.0,22.958754,24.087738,,0,51.0,23.084837,24.442911,,2,53.0,23.135162,26.009842,,0.0,51.0,22.922667,27.551172,,0.0,51.0,22.987335,27.51116,,0.0,51.0,22.865412,27.952787,,1.0,51.0,22.813417,27.952787,,0.0,51.0,22.800417,27.952787,,0.0,51.0,22.998085,26.478973,,0.0,61.0,23.130081,25.812277,,-16.0,61.0,23.28008,25.40743,
14/07/24,11,51.0,22.433832,27.77838,,10,51.0,22.329834,27.77838,,15,51.0,22.229334,25.651104,,14,51.0,22.494165,23.828083,,14,53.0,22.468164,24.50381,,16,53.0,22.306,26.64,,14.0,53.0,22.17475,27.74103,,14.0,53.0,22.099833,26.700743,,12.0,53.0,22.11125,25.651104,,14.0,53.0,22.059248,25.651104,,12.0,53.0,22.04625,25.651104,,15.0,53.0,22.37725,24.490587,,12.0,53.0,22.463415,24.842607,,4.0,53.0,22.671747,24.144165,
15/07/24,8,63.0,21.702583,27.155552,,7,63.0,21.598581,27.155552,,11,61.0,21.671,26.82906,,14,63.0,21.910833,25.699057,,13,63.0,21.993166,25.212852,,15,63.0,21.931,27.0024,,13.0,63.0,21.81225,27.804028,,13.0,63.0,21.854002,28.47643,,0.0,63.0,21.85708,28.100763,,14.0,63.0,21.805084,28.100763,,14.0,63.0,21.792086,28.100763,,10.0,63.0,22.121,26.405453,,10.0,63.0,22.188414,27.333935,,-15.0,63.0,22.325914,25.984917,
16/07/24,6,61.0,21.785917,29.723444,,5,61.0,21.681915,29.723444,,10,61.0,21.777252,29.250967,,10,63.0,22.058748,30.147717,,9,63.0,22.134834,30.78368,,13,63.0,22.058084,28.766228,,13.0,63.0,21.941416,29.795301,,12.0,61.0,21.951918,31.845251,,11.0,61.0,21.95083,30.77105,,14.0,61.0,21.898832,30.77105,,14.0,61.0,21.885836,30.77105,,16.0,63.0,22.216835,32.24161,,17.0,61.0,22.359251,31.731092,,-2.0,61.0,22.488419,33.887836,
17/07/24,0,53.0,22.125502,30.37683,,0,53.0,22.0215,30.37683,,0,53.0,22.098082,28.227306,,1,53.0,22.402502,26.079508,,0,55.0,22.478582,27.153164,,2,55.0,22.360168,28.47643,,0.0,53.0,22.226831,29.179993,,0.0,53.0,22.197752,29.598919,,0.0,53.0,22.177916,29.627363,,1.0,53.0,22.125917,29.627363,,0.0,53.0,22.112917,29.627363,,0.0,61.0,22.431417,27.44513,,0.0,63.0,22.51342,27.238941,,-27.0,63.0,22.728003,26.758923,
18/07/24,15,61.0,22.104668,33.280045,,14,61.0,22.000666,33.280045,,16,61.0,21.96683,30.861471,,15,61.0,22.214998,29.268686,,15,61.0,22.2015,28.137632,,16,55.0,22.018501,28.174456,,15.0,61.0,21.941416,28.467329,,17.0,61.0,21.893583,28.357857,,16.0,63.0,21.904999,27.153164,,15.0,63.0,21.852999,27.153164,,16.0,63.0,21.840002,27.153164,,16.0,63.0,22.102255,26.042212,,,63.0,22.136332,25.849905,,,61.0,22.255081,24.884306,
19/07/24,3,61.0,20.99425,27.466372,,0,61.0,20.89025,27.466372,,3,61.0,20.891834,26.437336,,4,61.0,21.131666,24.336637,,3,61.0,21.21192,25.050413,,8,61.0,21.081,26.525429,,8.0,61.0,20.980999,27.343414,,4.0,61.0,20.983168,28.357857,,3.0,61.0,21.000832,28.001427,,3.0,61.0,20.948832,28.001427,,0.0,61.0,20.935835,28.001427,,1.0,61.0,21.189753,24.798225,,0.0,61.0,21.325914,23.584808,,-10.0,61.0,21.442581,22.180206,
20/07/24,1,53.0,22.177584,32.136932,,0,53.0,22.073584,32.136932,,2,51.0,22.062666,32.55363,,2,51.0,22.317083,30.718357,,0,51.0,22.251503,29.533169,,4,53.0,21.903915,31.427404,,4.0,53.0,21.697668,29.834423,,4.0,61.0,21.443583,29.888672,,3.0,61.0,21.396667,30.652895,,6.0,61.0,21.344667,30.652895,,6.0,61.0,21.33167,30.652895,,2.0,61.0,21.62517,29.951483,,0.0,61.0,21.61133,30.413076,,-17.0,61.0,21.755087,28.691795,
21/07/24,10,51.0,22.871336,32.998474,,9,51.0,22.767334,32.998474,,36,51.0,22.775164,31.810638,,36,51.0,23.025415,29.986076,,35,51.0,23.111917,30.453527,,35,51.0,22.991415,31.616526,,35.0,51.0,22.797667,33.40055,,28.0,51.0,22.779001,32.6411,,28.0,51.0,22.802916,34.114628,,25.0,51.0,22.750917,34.114628,,0.0,51.0,22.737917,34.114628,,20.0,51.0,23.123085,32.761974,,30.0,55.0,23.28842,32.569557,,10.0,53.0,23.503004,32.839024,
22/07/24,17,51.0,23.171333,32.831135,,16,51.0,23.067331,32.831135,,25,51.0,23.02725,31.682047,,25,51.0,23.265,29.627363,,24,51.0,23.349417,30.317043,,28,53.0,23.281,30.676142,,28.0,53.0,23.095581,30.676142,,27.0,51.0,23.079002,29.914679,,26.0,53.0,23.071663,29.899511,,27.0,53.0,23.019667,29.899511,,26.0,53.0,23.006666,29.899511,,27.0,53.0,23.360582,28.47643,,28.0,53.0,23.561335,28.880886,,11.0,51.0,23.773832,27.722336,
23/07/24,11,53.0,23.271334,29.914679,,10,53.0,23.167334,29.914679,,22,51.0,23.166834,29.957968,,23,53.0,23.412916,28.460497,,21,51.0,23.507751,28.496904,,25,51.0,23.445581,30.274265,,25.0,51.0,23.255997,30.293522,,25.0,51.0,23.276915,30.293522,,0.0,51.0,23.27375,29.239891,,26.0,51.0,23.22175,29.239891,,26.0,51.0,23.20875,29.239891,,25.0,53.0,23.537666,27.475807,,26.0,51.0,23.786331,28.19285,,9.0,51.0,23.998833,28.47643,
24/07/24,2,51.0,23.150497,30.54701,,0,51.0,23.046495,30.54701,,3,51.0,23.077248,30.903435,,5,53.0,23.379583,29.834423,,4,51.0,23.414,29.947151,,7,51.0,23.297663,30.500309,,7.0,51.0,23.15183,31.093666,,3.0,51.0,23.131083,31.012281,,2.0,51.0,23.140417,31.810638,,3.0,51.0,23.088415,31.810638,,2.0,51.0,23.075417,31.810638,,0.0,51.0,23.377249,31.883888,,0.0,51.0,23.532167,32.138947,,-21.0,53.0,23.721748,31.92654,
25/07/24,0,53.0,22.960917,36.115017,,0,53.0,22.856913,36.115017,,0,51.0,22.946,34.589985,,17,51.0,23.127502,31.421213,,16,51.0,23.203583,31.526215,,36,53.0,23.093498,32.91983,,36.0,51.0,22.8685,33.574707,,43.0,51.0,22.851915,33.75756,,42.0,51.0,22.84875,30.96837,,45.0,51.0,22.796751,30.96837,,45.0,51.0,22.783752,30.96837,,47.0,53.0,23.116835,29.427662,,,53.0,23.29883,30.453527,,,61.0,23.52175,31.259945,
26/07/24,2,53.0,23.127584,35.09769,,0,53.0,23.023582,35.09769,,0,51.0,23.104332,33.97187,,4,61.0,23.360834,31.845247,,0,51.0,23.499414,31.1374,,4,53.0,23.424751,31.559088,,4.0,53.0,23.245583,31.427404,,3.0,53.0,23.197752,32.619255,,0.0,53.0,23.175833,33.55733,,2.0,53.0,23.12383,33.55733,,0.0,53.0,23.110834,33.55733,,0.0,51.0,23.408503,33.55733,,0.0,53.0,23.4905,34.68166,,-16.0,53.0,23.638418,32.19938,
27/07/24,4,51.0,23.142168,34.726475,,3,51.0,23.038168,34.726475,,4,51.0,23.112665,34.404022,,5,51.0,23.350418,33.1845,,4,51.0,23.430666,33.353954,,10,51.0,23.285164,36.152676,,10.0,51.0,23.072668,36.67232,,7.0,51.0,23.022749,39.732323,,8.0,51.0,23.04875,39.27961,,7.0,51.0,22.996748,39.27961,,8.0,51.0,22.983751,39.27961,,8.0,51.0,23.281416,34.75445,,8.0,53.0,23.38842,35.302032,,-13.0,53.0,23.565498,32.919827,
28/07/24,1,51.0,22.869253,34.2,,0,51.0,22.765251,34.2,,3,3.0,22.74392,34.2303,,6,51.0,23.02333,33.528355,,0,51.0,23.066086,35.069984,,11,51.0,22.945581,36.57501,,11.0,3.0,22.770584,37.221283,,10.0,51.0,22.783167,37.16553,,9.0,51.0,22.800833,37.483242,,6.0,51.0,22.748833,37.483242,,6.0,51.0,22.735834,37.483242,,5.0,3.0,23.01475,35.287346,,2.0,51.0,23.198835,33.574707,,-15.0,51.0,23.350914,31.035257,
29/07/24,12,55.0,23.362999,30.124065,,11,55.0,23.258997,30.124065,,11,61.0,23.289747,30.574575,,10,61.0,23.510834,29.09103,,10,53.0,23.503584,28.551426,,11,63.0,23.395582,29.275326,,10.0,63.0,23.174744,29.275326,,10.0,53.0,23.199835,30.413076,,8.0,55.0,23.182077,30.821548,,11.0,55.0,23.13008,30.821548,,11.0,55.0,23.117083,30.821548,,10.0,63.0,23.381416,31.006012,,7.0,63.0,23.511332,29.379177,,-14.0,63.0,23.777998,28.916763,
30/07/24,4,61.0,21.065083,24.675106,,3,61.0,20.961084,24.675106,,3,61.0,21.129332,23.871555,,3,61.0,21.331667,22.057161,,0,61.0,21.486921,20.608229,,3,61.0,21.403915,20.774214,,3.0,61.0,21.243498,21.734581,,0.0,61.0,21.42275,22.218153,,0.0,55.0,21.477915,22.415602,,0.0,55.0,21.425917,22.415602,,0.0,55.0,21.412918,22.415602,,1.0,61.0,21.754333,22.26477,,0.0,61.0,22.048836,23.358425,,-20.0,61.0,22.234247,22.065973,
31/07/24,2,63.0,22.090082,21.791153,,0,63.0,21.986084,21.791153,,4,63.0,22.181414,21.791153,,4,63.0,22.435835,19.70815,,3,63.0,22.561918,20.633371,,5,63.0,22.433084,20.957443,,3.0,63.0,22.272665,20.598795,,3.0,63.0,22.304003,20.188908,,0.0,63.0,22.267502,21.9718,,5.0,63.0,22.215502,21.9718,,4.0,63.0,22.202505,21.9718,,5.0,63.0,22.391836,22.3229,,3.0,63.0,22.480082,23.219301,,-5.0,63.0,22.559248,17.25373,
