Date,HYB_Delay,weather_code_HYB,Temperature_HYB,Wind_Speed_HYB,Distance_travelled_HYB,BMT_Delay,weather_code_BMT,Temperature_BMT,Wind_Speed_BMT,Distance_travelled_BMT,VKB_Delay,weather_code_VKB,Temperature_VKB,Wind_Speed_VKB,Distance_travelled_VKB,TDU_Delay,weather_code_TDU,Temperature_TDU,Wind_Speed_TDU,Distance_travelled_TDU,CT_Delay,weather_code_CT,Temperature_CT,Wind_Speed_CT,Distance_travelled_CT,WADI_Delay,weather_code_WADI,Temperature_WADI,Wind_Speed_WADI,Distance_travelled_WADI,KLBG_Delay,weather_code_KLBG,Temperature_KLBG,Wind_Speed_KLBG,Distance_travelled_KLBG,GUR_Delay,weather_code_GUR,Temperature_GUR,Wind_Speed_GUR,Distance_travelled_GUR,SUR_Delay,weather_code_SUR,Temperature_SUR,Wind_Speed_SUR,Distance_travelled_SUR,KWV_Delay,weather_code_KWV,Temperature_KWV,Wind_Speed_KWV,Distance_travelled_KWV,PUNE_Delay,weather_code_PUNE,Temperature_PUNE,Wind_Speed_PUNE,Distance_travelled_PUNE,KYN_Delay,weather_code_KYN,Temperature_KYN,Wind_Speed_KYN,Distance_travelled_KYN,DR_Delay,weather_code_DR,Temperature_DR,Wind_Speed_DR,Distance_travelled_DR,CSMT_Delay,weather_code_CSMT,Temperature_CSMT,Wind_Speed_CSMT,Distance_travelled_CSMT
16/03/24,0.0,51.0,28.61975,19.469975,,10.0,51.0,28.452505,20.345573,,0.0,51.0,29.191504,19.06301,,12.0,3.0,31.143415,14.332341,,17.0,51.0,32.253326,15.124284,,25.0,3.0,32.409336,16.055353,,19.0,3.0,31.69275,14.458382,,21.0,3.0,32.091335,17.313717,,26.0,3.0,32.319,28.775238,,26.0,3.0,31.224838,32.736256,,26.0,3.0,27.089996,20.721119,,41.0,3.0,26.517,14.471821,,15.0,3.0,24.901001,21.385939,,11.0,3.0,24.574333,25.476198,
17/03/24,0.0,63.0,27.861418,17.727943,,14.0,63.0,27.140001,19.255793,,12.0,63.0,27.541504,22.725668,,22.0,61.0,29.035082,22.288042,,29.0,51.0,30.836664,19.959719,,25.0,51.0,31.373917,21.188072,,41.0,51.0,30.478167,14.332341,,43.0,3.0,31.397581,20.746122,,45.0,1.0,32.102333,31.76375,,38.0,3.0,31.174837,30.45566,,46.0,3.0,27.512918,23.936617,,48.0,3.0,27.454504,14.417988,,18.0,3.0,25.663498,20.46941,,6.0,3.0,24.849333,23.667091,
18/03/24,0.0,51.0,27.892668,15.986593,,19.0,3.0,27.560835,15.986593,,19.0,51.0,28.228998,16.489416,,24.0,3.0,29.518417,11.592894,,25.0,3.0,31.432503,13.783817,,27.0,3.0,31.219748,11.480557,,16.0,3.0,31.186495,17.072504,,20.0,3.0,31.501747,14.512064,,23.0,3.0,31.70025,31.602175,,24.0,3.0,30.760248,29.574827,,30.0,3.0,27.398333,21.542923,,33.0,3.0,28.019087,15.683776,,1.0,3.0,26.030167,19.296133,,3.0,3.0,25.309752,21.313093,
19/03/24,2.0,51.0,28.45725,18.671474,,7.0,51.0,28.206667,19.681828,,21.0,3.0,28.454,19.161337,,25.0,3.0,29.470497,14.264361,,25.0,3.0,31.613745,15.03835,,30.0,2.0,31.778084,16.42247,,25.0,3.0,30.963585,21.349546,,28.0,1.0,31.155914,22.086521,,31.0,1.0,31.158585,26.6327,,26.0,1.0,30.412336,21.96295,,21.0,2.0,27.64833,17.373497,,38.0,3.0,28.4545,19.652176,,0.0,3.0,26.596834,23.358423,,0.0,3.0,25.782667,26.42753,
20/03/24,0.0,51.0,25.70517,15.815435,,0.0,3.0,25.74,15.273505,,11.0,3.0,26.181084,19.493261,,27.0,3.0,27.645502,16.45007,,28.0,1.0,29.495,17.462782,,29.0,1.0,29.72392,18.681883,,47.0,0.0,29.380249,19.48661,,46.0,0.0,30.185087,17.294992,,48.0,0.0,30.623167,23.166216,,45.0,0.0,29.660254,21.924562,,52.0,0.0,28.323334,16.58346,,54.0,2.0,30.631586,19.353138,,18.0,3.0,29.536415,28.312117,,14.0,3.0,27.947248,33.48774,
21/03/24,10.0,3.0,26.755167,14.84318,,14.0,3.0,26.646254,15.349684,,13.0,2.0,26.606087,17.81909,,20.0,2.0,26.922585,16.595179,,23.0,3.0,29.211662,12.768586,,27.0,3.0,29.403084,16.992609,,24.0,3.0,28.938583,15.856354,,27.0,3.0,29.726753,17.057314,,35.0,2.0,30.729422,19.201874,,30.0,3.0,30.02275,21.120682,,36.0,3.0,27.812914,13.089354,,40.0,3.0,30.544085,19.06301,,2.0,3.0,29.180166,22.180206,,8.0,3.0,27.963915,26.220753,
22/03/24,1.0,1.0,28.11975,10.966713,,11.0,1.0,27.858755,10.495713,,9.0,2.0,28.23942,13.397612,,10.0,1.0,28.095497,10.1887,,4.0,1.0,30.738745,14.021525,,0.0,1.0,30.6635,13.493999,,55.0,1.0,30.453165,14.05845,,56.0,1.0,31.06217,15.978486,,56.0,0.0,31.887749,22.007162,,47.0,0.0,31.358171,22.553934,,50.0,0.0,28.498331,20.808498,,52.0,1.0,29.016998,19.443333,,17.0,1.0,26.80308,20.172853,,10.0,1.0,26.395164,22.862125,
23/03/24,0.0,2.0,29.6635,13.441071,,20.0,3.0,29.55042,14.529915,,19.0,3.0,29.506083,17.935081,,19.0,3.0,29.828836,13.237038,,19.0,3.0,32.178333,14.186923,,15.0,3.0,32.24683,16.575644,,30.0,3.0,31.928167,14.33234,,29.0,3.0,32.50175,14.693999,,36.0,3.0,33.366917,26.459389,,28.0,3.0,32.90817,28.766228,,54.0,3.0,29.156668,22.206486,,60.0,3.0,29.456589,18.782204,,9.0,3.0,26.807251,21.470612,,6.0,3.0,26.251413,25.661207,
24/03/24,0.0,2.0,29.682251,14.565548,,4.0,51.0,29.600412,15.509274,,11.0,3.0,29.910254,19.652176,,11.0,3.0,30.560081,15.937878,,11.0,3.0,33.190838,16.09969,,15.0,3.0,33.39683,17.709658,,32.0,3.0,33.078163,18.899143,,31.0,3.0,33.905914,19.107151,,36.0,3.0,34.200253,24.464113,,31.0,2.0,33.4915,22.253124,,42.0,2.0,29.873337,18.472595,,41.0,3.0,29.698248,14.759999,,16.0,3.0,27.084333,21.710716,,29.0,3.0,26.309752,27.661497,
25/03/24,1.0,3.0,29.190582,11.659777,,6.0,3.0,29.160835,11.966954,,5.0,3.0,29.618582,17.429354,,8.0,3.0,30.393415,13.32,,5.0,3.0,32.974167,13.830749,,9.0,3.0,33.13017,15.827721,,31.0,3.0,33.08025,16.87398,,32.0,3.0,33.86217,15.281989,,35.0,3.0,34.741917,16.766108,,30.0,3.0,34.266502,28.460497,,41.0,3.0,30.448334,15.778516,,54.0,1.0,29.956587,16.981165,,2.0,0.0,27.309332,22.768396,,0.0,0.0,26.441,27.609911,
26/03/24,7.0,2.0,29.817665,16.923828,,13.0,3.0,29.735834,16.263872,,12.0,3.0,30.16442,20.240198,,12.0,3.0,30.620497,15.94601,,14.0,3.0,33.205418,19.33639,,21.0,3.0,33.3885,22.38378,,22.0,3.0,32.928173,16.343367,,26.0,3.0,33.660084,16.992609,,30.0,3.0,34.991913,22.461807,,28.0,3.0,34.841503,30.78368,,25.0,1.0,30.452505,16.862455,,40.0,0.0,30.539919,20.94507,,11.0,1.0,27.792664,25.233404,,7.0,0.0,26.874334,29.05983,
27/03/24,5.0,3.0,29.615585,12.144331,,23.0,3.0,29.6275,14.154915,,15.0,3.0,30.014418,15.696165,,17.0,3.0,30.26425,15.188415,,19.0,1.0,33.09083,15.978486,,10.0,2.0,33.3635,16.485485,,22.0,3.0,33.27817,17.477621,,22.0,3.0,34.072582,17.727943,,28.0,3.0,35.143997,21.566975,,31.0,3.0,34.674835,26.674032,,29.0,2.0,30.86292,20.858265,,36.0,1.0,30.22117,22.553936,,1.0,0.0,27.515585,24.651457,,11.0,1.0,26.897247,28.277763,
28/03/24,0.0,1.0,30.31559,16.563911,,5.0,2.0,30.221252,19.245697,,0.0,2.0,30.862333,13.661038,,1.0,0.0,30.13508,11.609651,,0.0,1.0,33.63875,15.941944,,3.0,1.0,33.65517,18.58451,,22.0,1.0,33.476078,15.484185,,23.0,3.0,33.958,14.044615,,27.0,3.0,35.312748,19.734436,,22.0,2.0,34.887337,28.745949,,29.0,3.0,31.119165,22.657131,,28.0,3.0,30.087837,14.458382,,19.0,3.0,27.77392,19.813087,,2.0,3.0,27.022253,25.864943,
29/03/24,0.0,3.0,30.8635,16.24394,,10.0,3.0,30.923338,16.75064,,4.0,3.0,31.643587,19.416653,,4.0,1.0,31.812166,14.693999,,5.0,3.0,34.49708,20.94507,,9.0,3.0,34.65725,20.991426,,11.0,3.0,34.38234,15.807239,,12.0,3.0,34.818417,17.283749,,14.0,3.0,36.19817,23.051247,,8.0,3.0,35.00192,20.833395,,16.0,51.0,30.992083,21.068459,,24.0,3.0,31.346169,16.862455,,20.0,2.0,28.626,22.771244,,35.0,1.0,27.513918,27.887802,
30/03/24,1.0,2.0,30.69683,13.746156,,15.0,3.0,30.7525,13.276144,,9.0,3.0,31.901922,16.946787,,8.0,3.0,31.689255,12.7279215,,2.0,2.0,34.180416,16.485485,,0.0,2.0,34.313503,16.80857,,5.0,3.0,34.238586,14.917212,,5.0,3.0,34.76842,15.496736,,5.0,3.0,35.854412,27.212759,,0.0,3.0,35.01025,21.194187,,29.0,3.0,31.137918,20.929596,,44.0,2.0,31.160751,20.592503,,6.0,3.0,28.594755,26.496098,,4.0,3.0,27.43058,32.37799,
31/03/24,1.0,1.0,30.055162,13.684735,,8.0,1.0,30.123339,12.387348,,7.0,1.0,31.129004,16.595179,,10.0,0.0,30.851753,13.324863,,22.0,1.0,33.570004,17.339897,,27.0,1.0,33.667667,17.447933,,21.0,3.0,33.70525,15.580141,,23.0,3.0,34.424664,14.386494,,26.0,3.0,35.216915,24.735432,,21.0,2.0,33.914417,17.643673,,41.0,2.0,31.529589,21.650938,,40.0,2.0,31.227417,20.767975,,14.0,1.0,29.021833,27.497026,,1.0,1.0,27.580584,33.425762,
01/04/24,0.0,3.0,31.271833,17.25373,,8.0,3.0,31.215002,17.873556,,12.0,3.0,31.920668,16.78156,,29.0,3.0,31.214249,11.090103,,26.0,3.0,33.59291,14.044615,,22.0,3.0,33.321835,11.901798,,18.0,3.0,33.315666,15.124284,,18.0,3.0,33.45383,13.004922,,22.0,3.0,34.443996,25.212852,,30.0,3.0,33.71025,22.657131,,37.0,3.0,30.794168,21.096123,,38.0,3.0,30.531586,17.727943,,1.0,3.0,28.090584,22.59699,,7.0,3.0,27.051416,26.932714,
02/04/24,1.0,3.0,31.146841,10.587918,,5.0,3.0,31.158752,10.805999,,5.0,3.0,32.631084,16.299694,,4.0,3.0,32.714245,13.479583,,2.0,3.0,35.1575,18.79255,,11.0,3.0,34.923916,14.332341,,0.0,3.0,34.57192,14.255272,,2.0,3.0,34.74758,13.70839,,15.0,3.0,35.148163,27.397867,,17.0,3.0,34.162334,24.693481,,13.0,3.0,30.496254,21.734581,,34.0,3.0,29.5795,17.414476,,27.0,3.0,27.134333,21.096123,,49.0,3.0,26.738914,27.217524,
03/04/24,1.0,3.0,31.621836,17.072504,,10.0,3.0,31.500418,15.596767,,13.0,3.0,32.68733,18.11841,,15.0,3.0,33.116333,12.620554,,13.0,3.0,35.005413,17.057314,,15.0,3.0,34.84267,14.404499,,5.0,3.0,34.703163,15.379206,,7.0,3.0,35.164253,14.685176,,8.0,3.0,35.53358,29.644857,,13.0,3.0,34.218586,34.17157,,35.0,3.0,30.152498,23.110205,,51.0,2.0,29.529505,18.448023,,24.0,3.0,27.311419,23.210928,,28.0,3.0,26.722246,28.58545,
04/04/24,0.0,3.0,31.79058,14.20062,,15.0,3.0,31.8525,14.654254,,10.0,3.0,33.229,18.899143,,12.0,3.0,33.855915,14.973576,,11.0,3.0,35.58875,15.042659,,18.0,3.0,35.51141,14.154915,,11.0,3.0,35.11983,11.252519,,12.0,3.0,35.880917,13.584932,,21.0,3.0,36.148163,24.863468,,16.0,3.0,35.197754,26.250393,,19.0,3.0,30.698332,21.261345,,21.0,3.0,30.156588,16.676977,,15.0,3.0,28.04892,23.47741,,9.0,3.0,26.986832,28.167557,
05/04/24,0.0,3.0,32.255165,10.948973,,18.0,3.0,32.465008,11.928989,,17.0,3.0,33.674835,16.746773,,15.0,3.0,33.676746,14.84318,,25.0,3.0,35.990833,20.00512,,30.0,3.0,35.842663,18.671474,,21.0,3.0,35.63442,11.304229,,21.0,3.0,36.27467,14.386494,,28.0,3.0,36.37525,24.819122,,24.0,3.0,34.89775,26.089447,,29.0,3.0,31.275421,22.86496,,41.0,3.0,31.679499,19.174856,,13.0,3.0,29.553078,28.019936,,7.0,3.0,27.761833,32.682766,
06/04/24,0.0,3.0,32.29475,13.104198,,9.0,3.0,32.423336,12.682018,,10.0,3.0,33.464417,19.161337,,10.0,3.0,34.201748,16.071491,,1.0,3.0,35.424164,20.46941,,0.0,3.0,35.415585,17.309975,,1.0,3.0,35.569836,18.79255,,0.0,3.0,36.09342,19.161337,,11.0,3.0,35.571087,20.5484,,5.0,3.0,34.62484,27.757376,,4.0,3.0,31.392082,25.772078,,7.0,1.0,32.794086,18.864824,,4.0,1.0,31.136414,29.574827,,0.0,0.0,28.618086,34.936695,
07/04/24,0.0,3.0,32.621838,18.504139,,20.0,3.0,32.81708,17.610588,,12.0,3.0,33.810253,24.464113,,12.0,3.0,34.514256,20.94507,,11.0,3.0,35.638752,23.132626,,15.0,3.0,35.53433,25.501621,,10.0,3.0,35.449,21.24305,,11.0,3.0,36.087162,21.749483,,16.0,3.0,35.248165,27.80403,,16.0,3.0,34.13942,32.97097,,25.0,3.0,30.017082,25.764534,,40.0,0.0,30.481588,20.140705,,4.0,0.0,29.405165,27.776047,,17.0,0.0,27.940994,28.515089,
08/04/24,0.0,2.0,30.70517,22.771244,,14.0,3.0,30.66709,23.507751,,12.0,3.0,31.524834,25.49908,,15.0,3.0,32.980915,23.83896,,13.0,3.0,34.47208,20.466246,,14.0,3.0,34.62183,21.38897,,3.0,3.0,34.62817,25.318008,,8.0,2.0,34.683002,23.507751,,13.0,3.0,35.344,24.144167,,7.0,2.0,33.8915,19.95972,,28.0,0.0,29.594172,17.709658,,29.0,0.0,30.050337,16.65754,,1.0,0.0,27.703085,21.518847,,2.0,0.0,26.98684,24.95452,
09/04/24,0.0,1.0,29.846832,16.055355,,6.0,3.0,29.756668,17.610588,,14.0,1.0,30.39358,22.553936,,13.0,1.0,31.641336,18.720001,,18.0,2.0,33.29292,23.051247,,24.0,1.0,33.55308,25.944988,,27.0,3.0,33.578167,23.4,,32.0,51.0,34.072582,22.66857,,35.0,53.0,35.306503,31.973186,,27.0,3.0,34.16234,23.803596,,33.0,1.0,30.308748,22.007162,,35.0,3.0,30.004503,16.808569,,3.0,3.0,27.855165,22.057161,,12.0,3.0,26.761833,23.4,
10/04/24,0.0,3.0,30.342669,18.35647,,9.0,3.0,30.267088,18.59845,,1.0,3.0,31.068586,19.862083,,2.0,3.0,32.037167,16.78156,,4.0,3.0,33.61375,16.394829,,9.0,3.0,33.719746,19.592731,,14.0,3.0,33.60108,18.709612,,19.0,3.0,34.112167,19.164717,,20.0,61.0,34.096085,24.482647,,15.0,53.0,34.1415,26.576681,,15.0,2.0,30.183754,22.007162,,13.0,3.0,29.860754,18.057508,,1.0,2.0,27.642668,22.61419,,13.0,1.0,26.857672,27.890127,
11/04/24,1.0,3.0,29.000998,21.897945,,6.0,3.0,28.896254,19.721298,,0.0,3.0,30.222755,22.91026,,1.0,3.0,31.032997,17.339897,,11.0,63.0,30.959585,18.35647,,17.0,63.0,31.33433,14.57889,,42.0,61.0,30.869835,22.870626,,46.0,53.0,31.435081,21.38897,,50.0,53.0,32.012745,27.869207,,44.0,61.0,31.858171,25.932495,,54.0,3.0,30.315,23.795427,,55.0,1.0,30.194086,18.36353,,16.0,3.0,27.901,21.407139,,0.0,3.0,27.21808,26.081993,
12/04/24,0.0,63.0,28.109335,17.339897,,15.0,63.0,27.93167,16.62249,,24.0,63.0,28.237333,26.019806,,24.0,61.0,29.808,19.353138,,26.0,63.0,30.659576,21.142147,,34.0,51.0,30.684334,38.19564,,48.0,61.0,30.394836,24.079666,,50.0,53.0,30.80175,18.59845,,59.0,3.0,31.854418,31.487139,,57.0,61.0,30.945671,18.472595,,60.0,3.0,29.72542,23.623243,,58.0,3.0,29.460749,16.854767,,19.0,3.0,27.723915,19.33639,,11.0,3.0,26.87433,26.099379,
13/04/24,0.0,61.0,28.021833,17.58481,,17.0,53.0,27.927504,17.87718,,12.0,63.0,27.364416,18.448023,,11.0,65.0,28.064249,16.039202,,10.0,53.0,29.39708,15.034041,,16.0,53.0,29.557253,15.778518,,5.0,63.0,29.174002,15.39184,,8.0,53.0,29.557999,16.09969,,24.0,53.0,30.219002,22.90743,,17.0,53.0,30.406082,30.699368,,51.0,3.0,28.773333,20.880001,,52.0,3.0,28.392004,17.339897,,15.0,3.0,26.815584,19.734436,,5.0,3.0,26.522247,24.20314,
14/04/24,0.0,1.0,30.182245,12.964998,,7.0,2.0,30.198334,14.05845,,5.0,3.0,30.854002,17.902534,,8.0,3.0,31.768412,12.959999,,11.0,51.0,32.70125,12.229406,,14.0,3.0,32.744755,16.363178,,4.0,51.0,32.18858,13.479583,,7.0,3.0,32.56008,16.485485,,12.0,51.0,32.946087,25.711662,,4.0,2.0,33.124836,20.240198,,30.0,2.0,29.985838,24.023088,,35.0,2.0,30.11492,19.296133,,3.0,2.0,27.878088,25.41763,,0.0,2.0,26.995165,32.777794,
15/04/24,0.0,3.0,31.023916,14.917212,,19.0,3.0,30.994164,15.03835,,14.0,3.0,31.360252,14.578888,,12.0,3.0,31.94133,9.290511,,11.0,3.0,33.32208,14.693999,,13.0,3.0,33.448917,16.676977,,5.0,3.0,33.013584,13.324863,,4.0,3.0,33.318417,12.984975,,11.0,3.0,34.73775,19.211996,,9.0,3.0,35.091503,15.575981,,9.0,51.0,32.935833,20.192118,,10.0,1.0,34.689922,22.086521,,5.0,2.0,31.56975,23.966375,,0.0,2.0,28.820168,29.59235,
16/04/24,10.0,3.0,31.717669,13.363711,,17.0,3.0,31.687918,12.594856,,31.0,3.0,32.249836,18.204042,,34.0,3.0,33.06425,15.509274,,33.0,3.0,34.71375,12.287555,,35.0,3.0,34.698917,16.343367,,24.0,3.0,34.030254,13.104198,,25.0,3.0,34.137165,10.390226,,26.0,3.0,35.44817,15.141414,,26.0,3.0,35.676918,25.96496,,27.0,3.0,34.03583,14.799459,,36.0,3.0,36.15034,18.089775,,0.0,3.0,34.240585,22.89611,,0.0,3.0,30.432665,30.811037,
17/04/24,0.0,51.0,32.017666,11.212135,,5.0,51.0,32.021248,11.592894,,0.0,51.0,32.568584,14.345898,,0.0,51.0,33.466335,14.869351,,0.0,3.0,34.70125,16.93531,,6.0,3.0,34.9635,19.164719,,27.0,3.0,34.32609,15.745627,,27.0,3.0,34.53925,19.969458,,28.0,3.0,34.91692,25.35637,,21.0,51.0,34.697754,20.5484,,28.0,51.0,32.87125,22.505037,,34.0,2.0,33.021168,16.279802,,0.0,2.0,30.015585,21.758419,,0.0,1.0,28.601418,25.006397,
18/04/24,0.0,2.0,32.317665,6.8777895,,6.0,3.0,32.529583,8.707237,,4.0,51.0,32.806087,14.759999,,6.0,3.0,32.86633,20.65848,,8.0,51.0,34.530415,18.391735,,15.0,3.0,35.005165,15.349684,,16.0,3.0,34.390663,14.154915,,19.0,51.0,34.52883,21.868332,,22.0,3.0,34.948166,25.744402,,15.0,3.0,35.67484,22.322903,,29.0,51.0,32.290005,18.792551,,40.0,3.0,33.083668,17.555305,,7.0,3.0,30.398918,23.068108,,5.0,3.0,28.984749,26.886963,
19/04/24,0.0,51.0,32.07183,19.130875,,6.0,51.0,32.079582,15.617529,,0.0,51.0,31.89567,19.995398,,0.0,51.0,32.47675,15.646544,,1.0,51.0,33.55125,18.089775,,4.0,51.0,33.540585,18.075441,,4.0,53.0,32.680256,15.646544,,5.0,55.0,32.772583,14.021525,,15.0,55.0,33.75025,24.144167,,8.0,3.0,34.587337,19.64228,,32.0,3.0,32.106667,24.606731,,41.0,3.0,33.38575,21.897945,,11.0,2.0,30.665583,28.820242,,0.0,2.0,29.245169,32.846916,
20/04/24,4.0,51.0,30.117666,17.072504,,14.0,51.0,30.11708,18.59845,,7.0,55.0,29.016497,14.345898,,9.0,63.0,29.230917,13.358861,,8.0,65.0,29.086664,13.979871,,11.0,65.0,29.31767,18.25026,,4.0,65.0,29.676085,20.696087,,5.0,63.0,30.63925,16.904673,,8.0,51.0,31.612753,20.49156,,3.0,53.0,31.906082,24.33664,,35.0,2.0,30.981668,19.346441,,46.0,3.0,33.004505,21.313093,,1.0,3.0,30.271835,29.024128,,9.0,2.0,28.907667,33.933697,
21/04/24,1.0,61.0,30.790583,22.768398,,5.0,61.0,30.890001,14.561099,,0.0,63.0,31.362333,19.107151,,1.0,3.0,31.862167,15.893093,,1.0,3.0,33.565834,24.567198,,1.0,3.0,33.6135,19.022177,,24.0,3.0,33.05525,23.565569,,27.0,53.0,32.764248,26.983196,,32.0,53.0,31.646082,24.985659,,26.0,51.0,30.995668,13.854155,,49.0,3.0,31.079588,19.66536,,55.0,2.0,32.37533,22.26477,,9.0,2.0,29.976004,28.019936,,1.0,2.0,28.701422,32.917862,
22/04/24,0.0,2.0,30.451002,23.0653,,7.0,2.0,30.394165,20.163212,,0.0,3.0,30.801916,23.893261,,1.0,3.0,32.057995,18.532133,,2.0,3.0,33.069996,27.162708,,8.0,3.0,33.30725,29.671074,,22.0,63.0,32.201084,31.845251,,23.0,53.0,32.437164,23.708124,,29.0,2.0,32.166916,19.66536,,39.0,53.0,30.999834,21.38897,,54.0,1.0,31.181665,19.45333,,58.0,3.0,31.91075,18.057508,,9.0,2.0,29.780169,26.739542,,0.0,3.0,28.58475,32.777794,
23/04/24,4.0,3.0,30.915583,12.313893,,10.0,3.0,30.871254,11.983188,,4.0,2.0,31.404001,15.856354,,13.0,3.0,31.874666,12.074766,,16.0,3.0,33.53458,14.81259,,21.0,3.0,33.82183,14.689589,,17.0,3.0,33.3115,15.379206,,17.0,3.0,33.414246,11.720751,,22.0,2.0,33.82317,18.947083,,16.0,2.0,32.5415,22.691423,,38.0,1.0,31.5025,23.263912,,55.0,1.0,31.760756,18.792551,,0.0,0.0,29.153084,26.14403,,4.0,0.0,28.357664,31.122826,
24/04/24,1.0,3.0,31.323915,16.055353,,10.0,3.0,31.342087,16.418526,,13.0,3.0,31.843582,15.379206,,14.0,2.0,31.983002,13.755579,,15.0,3.0,34.02208,16.215992,,24.0,3.0,34.628086,17.581125,,24.0,3.0,34.251087,16.327497,,25.0,3.0,34.720497,25.509243,,28.0,3.0,35.09192,34.979332,,21.0,2.0,33.73733,34.76377,,39.0,2.0,31.867088,11.27553,,50.0,1.0,31.879503,19.296133,,21.0,1.0,29.236418,24.850431,,12.0,1.0,28.474333,32.83705,
25/04/24,0.0,3.0,31.55725,12.015589,,3.0,3.0,31.781668,11.609651,,8.0,2.0,32.73317,14.84318,,14.0,2.0,32.353832,12.783802,,16.0,3.0,34.76166,18.089775,,18.0,3.0,34.83433,13.849477,,10.0,2.0,34.30108,19.174856,,11.0,3.0,34.487164,20.497883,,23.0,3.0,35.941917,11.304229,,27.0,3.0,35.06234,18.043148,,33.0,63.0,31.69625,16.981165,,39.0,2.0,32.242,21.933426,,8.0,1.0,29.617668,27.792374,,8.0,2.0,28.497246,33.565056,
26/04/24,1.0,3.0,32.565582,10.233123,,9.0,3.0,32.764996,9.693296,,3.0,2.0,33.454,18.723461,,5.0,2.0,33.182995,12.9249525,,7.0,2.0,35.328335,18.440998,,7.0,2.0,35.30725,18.161278,,0.0,3.0,34.976086,18.775303,,5.0,2.0,35.20383,14.917212,,13.0,2.0,35.927334,16.645864,,7.0,3.0,35.729,33.3559,,5.0,51.0,31.835838,24.18707,,8.0,2.0,33.219086,17.026896,,14.0,2.0,30.300997,23.770906,,7.0,2.0,28.666,29.024128,
27/04/24,1.0,3.0,32.696835,13.397612,,19.0,2.0,32.9025,14.934577,,13.0,3.0,33.508167,15.815435,,25.0,3.0,33.48508,13.551501,,31.0,3.0,35.784588,14.33234,,33.0,3.0,35.886417,15.9134655,,33.0,1.0,35.57192,14.512064,,37.0,2.0,35.74967,13.684735,,41.0,3.0,36.95233,18.678415,,33.0,1.0,36.318584,15.778518,,51.0,3.0,32.977497,14.4,,51.0,3.0,34.206585,19.376562,,24.0,3.0,31.398916,27.757376,,13.0,2.0,29.21183,31.319998,
28/04/24,0.0,3.0,33.107246,16.862455,,9.0,3.0,33.417088,15.937878,,0.0,3.0,34.66442,17.377226,,2.0,3.0,35.053833,14.332341,,5.0,3.0,36.424168,15.03835,,11.0,3.0,36.884335,17.873556,,6.0,3.0,36.709415,21.203358,,7.0,3.0,36.87675,13.089354,,29.0,3.0,38.32108,25.516865,,24.0,3.0,37.608173,27.381308,,21.0,3.0,33.85667,22.206486,,28.0,0.0,35.667,26.31942,,11.0,0.0,33.307255,30.421598,,1.0,0.0,30.349333,37.99663,
29/04/24,0.0,3.0,33.38642,14.145756,,7.0,3.0,33.41917,15.141414,,11.0,2.0,34.389412,14.561099,,18.0,1.0,34.3955,10.594036,,21.0,2.0,36.63875,14.205182,,22.0,2.0,36.81766,15.124284,,35.0,2.0,36.594833,16.23596,,37.0,3.0,36.91634,15.517629,,62.0,2.0,38.0565,37.47633,,58.0,3.0,37.333168,30.77737,,64.0,3.0,33.796253,21.407139,,66.0,2.0,35.081585,19.734436,,19.0,3.0,32.38017,28.79325,,9.0,3.0,29.72642,33.989033,
30/04/24,0.0,1.0,33.617664,13.363711,,6.0,1.0,33.79417,14.05845,,9.0,1.0,34.929,14.654254,,13.0,2.0,34.368412,14.471821,,22.0,2.0,37.024162,13.896187,,27.0,1.0,36.617664,16.595179,,16.0,1.0,36.540665,15.778516,,17.0,2.0,36.660084,15.7908325,,24.0,3.0,37.714832,26.302181,,17.0,1.0,36.887337,23.444265,,39.0,0.0,33.333748,19.995398,,49.0,1.0,34.41075,19.386593,,10.0,0.0,31.653084,29.301876,,0.0,0.0,29.43892,32.59939,
01/05/24,1.0,3.0,33.330166,16.1198,,7.0,3.0,33.608753,15.596767,,0.0,3.0,35.233166,19.443333,,1.0,3.0,34.939243,15.379206,,5.0,3.0,36.903328,18.844202,,13.0,3.0,37.163498,20.00512,,7.0,3.0,36.788593,19.803272,,9.0,3.0,36.389248,20.883102,,15.0,3.0,36.354412,26.758923,,9.0,1.0,35.233166,31.559086,,37.0,3.0,30.944168,24.280659,,47.0,3.0,31.458666,16.862455,,14.0,3.0,29.355165,21.794127,,0.0,3.0,28.691002,26.459387,
02/05/24,1.0,0.0,32.58433,17.026896,,5.0,0.0,32.79208,16.676977,,3.0,0.0,34.264416,20.991426,,14.0,0.0,34.10175,15.141414,,11.0,0.0,35.845,16.78156,,19.0,0.0,35.923912,17.727943,,15.0,0.0,35.542747,16.854767,,17.0,0.0,35.4455,16.65754,,23.0,1.0,35.308586,26.727423,,19.0,0.0,34.306084,23.411074,,15.0,0.0,29.683752,18.692286,,17.0,3.0,30.208664,18.014393,,14.0,1.0,28.390585,22.104116,,0.0,1.0,28.12017,29.204409,
