Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,CRLM_Delay,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,HSRA_Delay,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,SA_Delay,weather_code_SA,Temperature_SA,Wind_Speed_SA,Distance_travelled_SA,SGE_Delay,weather_code_SGE,Temperature_SGE,Wind_Speed_SGE,Distance_travelled_SGE,ED_Delay,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,PGT_Delay,weather_code_PGT,Temperature_PGT,Wind_Speed_PGT,Distance_travelled_PGT,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS
26/07/24,1.0,53.0,23.114584,35.09769,,6.0,53.0,22.978083,35.09769,,,53.0,23.401335,36.080906,,23,53.0,23.268501,33.041645,,33,51.0,27.44992,30.676142,,30,51.0,27.360918,21.659916,,37,51.0,27.741417,21.67487,,32,51.0,28.574,19.878391,,44,51.0,25.55925,30.472675,,44,51.0,24.364084,28.775238,,31.0,61.0,24.244331,23.110207,,30,63.0,25.638666,15.484185,,19,63.0,25.605751,17.076298,,23,61.0,26.27883,19.966211,
27/07/24,3.0,51.0,23.129168,34.726475,,6.0,51.0,22.99267,34.726475,,,51.0,23.345085,35.71265,,18,51.0,23.241423,37.829132,,27,3.0,27.672838,30.222849,,41,3.0,27.612999,24.014996,,71,51.0,28.739334,27.682571,,64,3.0,29.971916,30.282827,,63,51.0,26.592583,19.134262,,134,51.0,25.241167,21.470612,,123.0,55.0,26.031836,26.459389,,104,63.0,26.076164,23.0653,,103,63.0,25.970335,22.9724,,100,55.0,26.33925,25.460934,
28/07/24,3.0,51.0,22.856253,34.2,,6.0,51.0,22.71975,34.2,,,3.0,23.29925,39.640884,,22,3.0,23.233086,39.477077,,31,3.0,27.324919,31.731092,,17,3.0,27.512999,25.277023,,24,3.0,28.376837,26.368616,,21,51.0,29.11775,24.546085,,35,51.0,26.040503,26.044699,,34,3.0,24.826584,26.42753,,,61.0,25.161001,26.717722,,27,63.0,25.434504,18.486622,,20,65.0,25.245333,20.345573,,18,63.0,25.437162,23.4,
29/07/24,0.0,55.0,23.349998,30.124065,,0.0,55.0,23.213501,30.124065,,,51.0,23.5805,31.170673,,0,53.0,23.433084,30.009838,,0,61.0,26.710335,24.216522,,0,63.0,26.87133,15.778516,,42,65.0,27.091413,18.532135,,36,63.0,27.903168,23.993399,,45,63.0,25.250921,30.555498,,45,63.0,23.622416,28.312117,,38.0,63.0,24.271416,21.313093,,44,65.0,24.49283,13.513193,,33,65.0,24.46408,10.390226,,31,63.0,24.676744,12.522619,
30/07/24,3.0,61.0,21.052082,24.675106,,7.0,61.0,20.915583,24.675106,,,61.0,21.226334,22.61419,,22,55.0,21.753916,25.922499,,34,51.0,25.39575,20.172853,,16,51.0,25.540083,10.931203,,98,51.0,25.710165,17.643673,,104,55.0,26.173996,19.559633,,105,63.0,23.309248,21.578989,,109,65.0,22.501587,21.434364,,109.0,65.0,23.72975,22.19773,,109,65.0,24.221998,14.658676,,138,63.0,24.493248,10.44,,139,63.0,25.039248,14.021525,
31/07/24,66.0,63.0,22.077082,21.791153,,68.0,63.0,21.940584,21.791153,,,55.0,22.434668,24.48,,81,51.0,22.58725,26.661882,,99,63.0,25.385338,19.8,,96,65.0,25.892168,10.805999,,127,63.0,26.403917,14.759999,,120,63.0,27.207335,16.199999,,121,63.0,25.044668,23.617756,,122,63.0,23.80158,22.608458,,107.0,63.0,24.248503,18.089775,,103,65.0,24.447,14.003029,,108,63.0,24.511995,13.779114,,111,63.0,24.897581,14.84318,
01/08/24,1.0,53.0,22.441666,26.319422,,4.0,53.0,22.305166,26.319422,,,53.0,22.961748,28.08923,,18,53.0,22.874754,28.802248,,26,63.0,26.304085,21.077686,,20,63.0,26.275503,15.725037,,19,63.0,27.135168,16.454008,,14,61.0,27.749,15.937878,,9,53.0,25.16758,22.97522,,28,53.0,24.195333,23.363974,,10.0,55.0,24.431831,18.345877,,6,61.0,24.994917,13.039754,,15,63.0,25.112,13.363711,,17,61.0,25.23925,14.986553,
02/08/24,0.0,53.0,22.504168,25.932495,,4.0,53.0,22.367666,25.932495,,,53.0,23.03675,24.993439,,14,51.0,23.270584,27.333935,,28,51.0,26.98117,21.841648,,19,63.0,26.881752,7.5685663,,30,51.0,27.416418,13.441071,,26,55.0,28.065668,14.081477,,20,3.0,25.852999,21.67786,,23,3.0,24.757833,21.599998,,10.0,61.0,25.22767,22.608458,,11,55.0,25.642836,13.397612,,20,53.0,25.549501,13.324863,,20,53.0,25.930914,12.313893,
03/08/24,1.0,63.0,22.268751,25.6233,,5.0,63.0,22.132248,25.6233,,,61.0,22.743002,25.2924,,15,55.0,22.935165,26.302181,,22,53.0,27.09992,21.602999,,15,61.0,27.583832,12.413477,,12,53.0,27.685165,15.5843,,6,63.0,28.496916,15.629971,,5,51.0,25.940498,20.898613,,6,61.0,24.799494,19.33639,,1.0,63.0,25.498497,22.033648,,6,63.0,25.963667,14.618837,,19,63.0,25.90158,14.20062,,27,61.0,26.237165,13.450708,
04/08/24,3.0,53.0,23.108335,21.749481,,6.0,53.0,22.971834,21.749481,,,61.0,23.534668,21.322214,,26,51.0,23.685165,22.682856,,34,53.0,27.618668,18.175545,,28,55.0,27.717169,9.726665,,29,63.0,27.96225,12.979984,,22,63.0,28.98025,16.375053,,15,61.0,26.300919,16.92383,,14,61.0,24.795332,14.48972,,1.0,53.0,25.842249,20.991426,,0,63.0,25.940744,15.273505,,22,61.0,25.947416,14.830076,,22,55.0,25.993416,13.004921,
05/08/24,2.0,55.0,22.904165,15.5843,,5.0,55.0,22.76767,15.5843,,,53.0,23.332586,17.283749,,13,53.0,23.170588,17.373497,,25,61.0,26.410334,12.7279215,,15,55.0,27.025503,8.287822,,16,55.0,27.074753,10.296251,,11,61.0,28.107332,12.6462,,8,51.0,26.242586,16.676977,,8,61.0,24.280748,15.315873,,0.0,63.0,25.365164,16.23596,,1,65.0,25.726164,13.1041975,,21,63.0,25.632833,13.397612,,19,63.0,25.832998,14.973576,
06/08/24,0.0,61.0,22.283333,15.328561,,4.0,61.0,22.146835,15.328561,,,53.0,22.3305,15.137133,,16,53.0,22.926834,18.1041,,30,53.0,25.310335,14.118243,,22,53.0,26.927588,13.746156,,22,63.0,27.147661,8.435069,,29,53.0,28.296915,11.212135,,21,61.0,26.042582,16.279802,,20,55.0,24.299501,16.327497,,10.0,61.0,25.492247,16.62249,,4,61.0,26.101166,14.799459,,21,61.0,25.74325,14.372974,,24,51.0,25.989248,16.434305,
07/08/24,12.0,53.0,21.768747,17.163355,,19.0,53.0,21.63225,17.163355,,,63.0,22.209665,18.175545,,29,61.0,22.528917,17.377226,,42,63.0,25.866585,18.391735,,28,65.0,25.862997,6.830519,,30,63.0,26.18725,18.079027,,24,63.0,27.484419,19.296135,,18,55.0,25.905085,15.408671,,17,65.0,24.262003,15.141414,,11.0,63.0,25.448496,20.883104,,16,63.0,26.051163,14.345898,,19,63.0,25.8495,14.33234,,21,63.0,26.024664,15.629971,
08/08/24,2.0,63.0,22.447916,17.388409,,7.0,63.0,22.311419,17.388409,,,55.0,22.84925,18.678415,,18,61.0,23.089334,19.008547,,26,61.0,26.1645,15.484185,,16,55.0,26.825506,12.287555,,18,61.0,26.678917,14.48972,,18,61.0,27.815668,14.904173,,18,51.0,25.609251,17.713316,,16,61.0,23.820333,17.811815,,0.0,61.0,24.854752,20.06334,,1,65.0,25.347,12.599999,,23,63.0,25.107832,13.854155,,27,63.0,25.455915,14.693999,
09/08/24,3.0,63.0,23.239586,18.218275,,7.0,63.0,23.103088,18.218275,,,63.0,23.305506,18.709612,,23,61.0,23.133087,17.884428,,32,61.0,26.245752,13.397612,,26,63.0,27.085917,15.03835,,25,63.0,26.670584,13.779114,,18,63.0,27.84275,13.009903,,14,61.0,26.455086,20.497883,,14,63.0,24.772415,17.581125,,10.0,63.0,25.831833,19.881649,,15,65.0,26.340754,16.700275,,20,63.0,26.153666,15.986595,,29,63.0,26.210083,16.854767,
10/08/24,4.0,63.0,22.902079,16.563911,,8.0,63.0,22.765581,16.563911,,,61.0,23.253416,17.654688,,26,63.0,23.553919,19.296135,,41,63.0,26.781168,15.379206,,33,61.0,27.288002,12.599998,,38,63.0,27.12475,14.973576,,34,63.0,28.199,14.081478,,34,63.0,26.398834,17.174677,,55,61.0,24.607832,15.542662,,59.0,61.0,25.825584,17.782688,,71,63.0,26.178247,17.673029,,62,53.0,26.095327,15.937878,,79,61.0,26.108002,19.513195,
11/08/24,3.0,53.0,23.545832,14.8257065,,7.0,53.0,23.409334,14.8257065,,,61.0,23.922167,13.708391,,20,61.0,24.006002,15.575981,,34,63.0,26.852005,9.107359,,30,61.0,27.927584,14.561099,,64,51.0,28.428915,10.931203,,59,63.0,29.221916,16.323528,,59,63.0,26.748835,23.675304,,61,63.0,24.718248,14.759999,,56.0,61.0,26.221415,13.202726,,56,55.0,26.774084,18.581022,,60,53.0,26.66825,20.808498,,62,51.0,26.774664,22.238562,
12/08/24,5.0,63.0,23.985415,13.722565,,16.0,63.0,23.848917,13.722565,,,63.0,24.240921,13.0447235,,28,65.0,24.49975,9.693296,,38,63.0,26.664503,13.556282,,32,63.0,27.13175,17.654686,,34,65.0,27.33309,10.97262,,28,63.0,28.323997,13.009903,,26,63.0,27.711334,10.495713,,26,63.0,25.841164,11.592895,,11.0,63.0,26.192253,14.707222,,11,65.0,26.574081,16.870138,,13,63.0,26.436996,19.272614,,19,63.0,26.497581,20.696087,
13/08/24,0.0,61.0,23.791666,11.503113,,5.0,61.0,23.655167,11.503113,,,61.0,23.97425,10.948973,,21,63.0,23.841421,12.599998,,31,53.0,26.4645,10.446206,,22,53.0,27.08592,9.793058,,49,61.0,27.48725,8.350138,,48,63.0,27.798996,13.004922,,38,63.0,27.115503,12.43434,,41,65.0,25.751581,11.019764,,24.0,65.0,26.794333,14.04,,20,61.0,26.924086,10.805999,,15,65.0,26.572416,9.0,,22,63.0,26.147581,15.077082,
14/08/24,11.0,51.0,24.714582,11.212135,,15.0,51.0,24.578085,11.212135,,,51.0,24.882584,12.397806,,34,51.0,24.520584,13.276144,,42,63.0,26.47492,11.165805,,33,65.0,26.91925,9.686609,,30,63.0,26.910164,17.727943,,26,63.0,27.61358,13.779114,,18,65.0,26.553,18.129137,,18,63.0,25.2745,19.35314,,5.0,61.0,26.060999,12.181625,,8,61.0,26.434502,12.475961,,17,65.0,26.24742,10.514218,,15,63.0,26.289251,13.584932,
15/08/24,0.0,55.0,24.549997,11.090103,,3.0,55.0,24.413498,11.090103,,,51.0,24.788834,9.178235,,18,51.0,24.510164,10.464797,,25,51.0,26.952002,5.8603754,,15,51.0,27.469252,8.4963045,,12,51.0,27.608084,10.163227,,9,51.0,28.169832,9.021574,,3,51.0,26.97175,10.365251,,9,3.0,25.73908,11.792404,,1.0,53.0,26.82975,15.192682,,3,51.0,26.724083,14.336861,,18,63.0,26.79325,12.229406,,20,51.0,26.714249,13.75558,
16/08/24,1.0,63.0,23.639585,11.609651,,5.0,63.0,23.503084,11.609651,,,61.0,23.80967,14.277983,,18,63.0,23.735168,11.525623,,31,63.0,26.6145,16.704155,,23,63.0,27.471336,17.31746,,16,65.0,27.447672,11.91812,,13,65.0,28.24275,21.575987,,15,65.0,26.953001,18.837324,,18,63.0,25.349503,19.881649,,10.0,65.0,26.33391,15.496736,,8,63.0,26.567827,16.595179,,17,63.0,26.309916,16.808569,,17,63.0,26.383001,18.709612,
17/08/24,0.0,55.0,23.766663,11.090103,,4.0,55.0,23.630167,11.090103,,,51.0,24.330503,13.684735,,17,55.0,24.176834,10.990322,,27,53.0,27.085333,10.483357,,17,55.0,27.740084,17.595861,,18,51.0,28.076836,17.10284,,14,51.0,28.865664,18.328207,,8,51.0,27.142586,22.366402,,10,3.0,25.60575,19.64228,,3.0,53.0,26.279753,16.78156,,17,63.0,26.180334,15.256526,,17,51.0,26.214083,14.345898,,17,53.0,26.312166,13.797913,
18/08/24,0.0,63.0,24.383337,7.5685663,,4.0,63.0,24.246832,7.5685663,,,63.0,24.686747,9.422101,,19,53.0,24.774752,10.703569,,27,61.0,27.202002,10.823973,,19,61.0,28.340082,9.422101,,17,51.0,28.5935,11.753877,,17,53.0,29.467749,13.70839,,12,51.0,27.817583,16.135872,,15,3.0,25.930748,14.336861,,4.0,53.0,26.85475,14.973576,,4,51.0,26.267836,13.1041975,,17,53.0,26.380747,14.561099,,20,51.0,26.403831,14.241629,
19/08/24,0.0,63.0,23.33333,8.435069,,6.0,63.0,23.196836,8.435069,,,63.0,23.555502,9.904906,,25,63.0,23.741417,11.792404,,36,63.0,26.054085,15.1884165,,21,61.0,26.78383,17.163355,,32,63.0,26.73725,10.587917,,31,65.0,27.749002,9.931042,,27,63.0,26.688417,18.671474,,20,51.0,25.286997,17.713316,,0.0,63.0,26.16725,14.81259,,28,63.0,26.186584,17.610588,,30,63.0,26.078667,14.773164,,30,61.0,26.201752,17.377226,
20/08/24,1.0,65.0,23.64583,15.141414,,3.0,65.0,23.509333,15.141414,,,63.0,23.978416,11.298495,,20,63.0,24.09767,13.755579,,29,63.0,26.274916,10.464797,,27,51.0,27.02342,21.218632,,27,65.0,26.833082,13.441071,,23,63.0,27.346914,15.937878,,21,55.0,26.959251,15.484185,,28,55.0,25.501581,16.267857,,13.0,63.0,25.998499,12.7279215,,21,63.0,25.980331,14.512064,,25,65.0,25.945333,14.186923,,31,63.0,26.080917,19.373219,
21/08/24,0.0,51.0,23.102083,20.767975,,3.0,51.0,22.965584,20.767975,,,53.0,23.463835,18.448023,,25,53.0,23.341421,18.511143,,33,55.0,25.54992,19.486609,,30,61.0,26.415083,17.709658,,27,63.0,26.803919,21.758419,,26,51.0,27.594831,23.933908,,18,53.0,26.313421,29.96662,,20,51.0,25.23908,27.943514,,14.0,61.0,25.4235,21.915693,,15,61.0,25.555334,18.668005,,23,53.0,25.716164,16.299694,,29,61.0,26.012167,17.072504,
22/08/24,1.0,51.0,23.077085,26.674032,,3.0,51.0,22.940582,26.674032,,,51.0,23.380503,26.242987,,27,51.0,23.643501,25.6233,,39,51.0,26.497833,14.336861,,39,3.0,27.119247,14.118243,,35,51.0,27.422667,17.072504,,47,51.0,28.236498,18.388212,,43,3.0,26.713417,23.933908,,43,3.0,24.782831,23.023117,,35.0,51.0,25.771416,16.65754,,45,53.0,25.940744,15.496736,,42,53.0,25.949495,12.245293,,46,51.0,26.220495,11.298495,
23/08/24,1.0,51.0,23.174997,22.17144,,6.0,51.0,23.0385,22.17144,,,3.0,23.626333,20.46941,,22,51.0,23.956,19.353138,,31,3.0,27.11033,14.529915,,33,3.0,28.01092,12.88981,,35,3.0,28.016417,15.349684,,33,3.0,28.73858,16.923828,,28,3.0,27.096748,22.183128,,32,3.0,25.603668,22.476227,,28.0,51.0,26.263084,16.93531,,27,53.0,26.507416,15.315873,,32,55.0,26.343246,14.578888,,33,53.0,26.714249,15.141414,
24/08/24,1.0,61.0,22.802086,26.089447,,5.0,61.0,22.665583,26.089447,,,53.0,23.203417,25.9225,,20,53.0,23.366417,26.141552,,30,53.0,26.468666,18.723461,,29,51.0,27.435919,23.86341,,36,3.0,27.264334,26.260265,,42,51.0,27.998999,25.460936,,38,3.0,26.209253,31.178993,,42,51.0,24.80783,28.001427,,58.0,65.0,24.965166,22.55106,,57,61.0,25.476166,16.08761,,59,63.0,25.562002,13.779114,,59,63.0,25.985083,14.182355,
25/08/24,2.0,51.0,22.614584,28.054604,,4.0,51.0,22.478083,28.054604,,,51.0,23.022165,27.551172,,18,51.0,23.162252,28.766228,,33,51.0,26.533249,19.914217,,29,51.0,27.190084,12.979984,,28,51.0,26.997667,17.84816,,23,51.0,27.753166,21.599998,,15,51.0,25.798836,27.059933,,14,3.0,24.62033,29.28418,,3.0,61.0,24.490168,18.289274,,1,53.0,25.824081,15.188415,,21,61.0,25.914083,16.676977,,27,53.0,26.489248,18.709612,
26/08/24,5.0,51.0,23.041666,27.684914,,8.0,51.0,22.905169,27.684914,,,51.0,23.438835,27.698952,,22,61.0,23.464333,27.834309,,32,51.0,26.772835,18.888851,,31,51.0,27.602585,9.83268,,57,51.0,27.347672,17.377226,,53,51.0,28.201082,21.479664,,48,51.0,26.182167,27.238941,,50,51.0,24.8245,29.810522,,39.0,61.0,24.60475,19.110542,,38,61.0,25.869913,17.533146,,28,61.0,25.939081,17.114204,,31,61.0,26.351748,16.862455,
27/08/24,1.0,53.0,22.743752,22.963936,,3.0,53.0,22.607254,22.963936,,,53.0,23.02633,24.74329,,17,53.0,23.022667,26.368616,,25,55.0,26.822836,17.227419,,18,63.0,27.760918,8.161764,,13,63.0,27.428919,10.883676,,8,51.0,28.344831,14.799459,,14,53.0,25.994669,26.562046,,13,3.0,24.493248,27.295977,,6.0,55.0,24.383917,18.806337,,4,61.0,25.142832,15.484185,,19,61.0,25.457832,14.113653,,34,61.0,25.87883,14.84318,
28/08/24,1.0,53.0,22.191668,23.411074,,5.0,53.0,22.055168,23.411074,,,61.0,22.409668,26.220753,,19,51.0,22.69142,26.302181,,26,51.0,26.743668,20.418695,,23,51.0,27.435913,8.089993,,32,51.0,27.224747,12.324414,,27,51.0,28.348997,14.291592,,24,51.0,25.982168,23.269482,,38,55.0,24.732834,21.566973,,27.0,61.0,24.615168,18.448023,,25,63.0,25.465752,12.24,,13,61.0,25.091166,12.522619,,17,53.0,25.607996,14.658676,
29/08/24,1.0,63.0,21.929167,23.411074,,4.0,63.0,21.792665,23.411074,,,63.0,22.363836,23.444265,,18,61.0,22.48725,24.842607,,30,63.0,25.660334,22.33161,,27,63.0,26.487997,12.7279215,,25,63.0,26.341415,14.458382,,18,63.0,27.544832,14.021525,,14,63.0,25.573832,25.264202,,13,61.0,24.526583,24.063513,,2.0,63.0,24.248499,21.602999,,6,61.0,24.932413,17.414476,,15,63.0,24.582832,14.512064,,24,63.0,25.010084,14.336861,
30/08/24,1.0,53.0,21.783333,20.948164,,4.0,53.0,21.646833,20.948164,,,61.0,22.16175,23.039999,,19,53.0,22.520584,25.212852,,29,53.0,25.893671,20.532627,,24,61.0,26.069252,8.905908,,25,65.0,26.351831,14.685176,,17,61.0,27.61983,15.1884165,,14,61.0,25.453003,26.121714,,18,53.0,24.603662,24.798225,,7.0,61.0,24.088081,18.1041,,2,63.0,24.809496,13.339445,,16,63.0,24.674501,17.654686,,14,63.0,25.016329,14.404499,
31/08/24,1.0,53.0,21.616667,22.366402,,3.0,53.0,21.480165,22.366402,,,51.0,22.051332,25.651104,,16,55.0,22.095583,27.248457,,24,51.0,26.664503,23.584808,,20,51.0,26.808836,14.654254,,18,53.0,26.9935,15.379206,,16,53.0,27.532333,15.815435,,13,51.0,25.213417,23.441502,,15,51.0,24.51825,21.924562,,7.0,55.0,24.70475,20.721119,,9,61.0,25.305334,13.1041975,,24,63.0,25.00575,13.004921,,30,61.0,25.549665,15.459054,
01/09/24,1.0,61.0,22.40625,26.61323,,4.0,61.0,22.26975,26.61323,,,63.0,22.668001,31.716797,,19,53.0,22.772667,32.385994,,37,53.0,26.24575,23.14103,,35,53.0,26.594252,11.440978,,31,63.0,26.524748,16.363178,,26,51.0,27.773996,15.30741,,19,51.0,25.375914,23.686249,,21,55.0,24.73075,22.90743,,12.0,61.0,24.536001,21.96,,19,63.0,24.988665,14.707222,,121,63.0,24.997416,15.778518,,153,61.0,25.530916,20.767975,
02/09/24,1.0,55.0,22.754166,20.5484,,2.0,55.0,22.61767,20.5484,,,51.0,23.347168,21.96295,,17,55.0,23.664331,22.346113,,26,51.0,27.468666,18.64369,,22,51.0,27.17967,12.287555,,26,51.0,27.701834,14.973577,,23,51.0,28.43233,17.57744,,14,3.0,25.963419,24.912935,,21,63.0,25.05783,23.773632,,19.0,63.0,24.871416,20.192118,,18,63.0,25.482414,15.119999,,12,65.0,25.26825,15.273505,,13,61.0,25.837164,17.309973,
03/09/24,1.0,51.0,23.110413,23.762726,,3.0,51.0,22.973917,23.762726,,,53.0,23.578417,24.842607,,15,51.0,23.928917,27.475807,,23,51.0,28.11033,21.2522,,18,51.0,27.567163,20.073025,,14,53.0,27.85183,15.7908325,,11,51.0,28.66567,17.174677,,3,51.0,26.059248,27.36947,,5,61.0,24.976583,25.41763,,0.0,55.0,24.848497,21.434364,,5,61.0,25.184504,14.512064,,13,63.0,24.955751,15.941944,,23,63.0,25.366333,12.371645,
04/09/24,3.0,51.0,23.281252,25.199999,,6.0,51.0,23.144747,25.199999,,,51.0,23.888834,28.449112,,20,3.0,23.985167,29.239891,,28,51.0,27.981165,23.857979,,25,3.0,27.692167,10.495713,,22,3.0,28.047667,13.450708,,22,53.0,28.8865,17.610588,,17,51.0,26.305084,24.967497,,17,3.0,25.416168,21.794127,,13.0,53.0,25.265165,21.288757,,15,53.0,25.780334,14.917212,,14,55.0,25.568253,14.578888,,21,55.0,26.093416,18.043148,
05/09/24,0.0,51.0,23.235418,22.065973,,6.0,51.0,23.098915,22.065973,,,51.0,23.788836,24.087738,,22,3.0,24.193502,27.757376,,33,3.0,28.902002,21.479666,,36,51.0,29.27342,13.797913,,38,51.0,28.73517,14.982228,,39,51.0,29.630247,17.148247,,33,3.0,26.925919,27.511158,,32,53.0,26.091166,22.17144,,29.0,61.0,25.988083,23.441502,,28,51.0,26.405327,18.430452,,14,53.0,25.993254,18.057508,,18,53.0,26.349665,20.00512,
06/09/24,2.0,51.0,22.681252,21.313093,,6.0,51.0,22.544754,21.313093,,,51.0,23.23675,23.400002,,25,53.0,23.578918,27.416782,,40,53.0,27.791582,21.758419,,40,51.0,28.438002,16.199999,,45,51.0,28.149755,11.885453,,44,53.0,28.982336,14.689588,,39,51.0,26.567583,21.915691,,39,61.0,25.637003,20.08916,,38.0,53.0,25.790167,23.828083,,35,61.0,26.426165,18.486622,,21,53.0,25.995333,14.05845,,21,51.0,26.351748,18.837322,
07/09/24,1.0,63.0,22.572916,21.67487,,5.0,63.0,22.436417,21.67487,,,63.0,23.213835,22.505037,,20,61.0,23.372667,25.567604,,35,63.0,27.629087,22.668568,,21,53.0,27.902582,17.643673,,22,55.0,28.239332,13.608762,,26,51.0,29.182335,15.575981,,23,51.0,27.007166,26.161375,,20,55.0,25.697416,22.771244,,4.0,55.0,25.825583,21.24305,,5,55.0,26.622004,15.188415,,16,53.0,26.278666,14.241629,,20,53.0,26.60383,17.727943,
08/09/24,0.0,53.0,22.341667,23.42491,,1.0,53.0,22.205168,23.42491,,,53.0,22.770082,25.570139,,14,51.0,22.912249,25.942488,,21,51.0,27.210337,25.199997,,19,55.0,27.188004,17.731598,,13,55.0,27.608084,17.610588,,10,51.0,28.530249,19.296133,,12,51.0,26.1155,30.261421,,8,3.0,25.041166,27.026386,,6.0,61.0,24.606833,22.682856,,3,63.0,25.217834,16.09969,,9,61.0,25.2745,13.684735,,17,63.0,25.791334,17.654686,
09/09/24,1.0,63.0,22.75,25.683926,,5.0,63.0,22.6135,25.683926,,,63.0,23.055498,25.099514,,22,51.0,23.5935,26.368616,,31,55.0,27.59992,19.93048,,29,55.0,27.396338,12.682018,,41,63.0,27.543503,17.477621,,39,53.0,28.221916,22.771244,,33,53.0,25.944664,29.460672,,30,51.0,24.8245,27.80403,,18.0,65.0,24.181831,21.602999,,27,63.0,24.83658,15.042659,,36,63.0,24.56825,14.440443,,34,63.0,25.399666,17.654688,
10/09/24,1.0,51.0,23.268751,29.871325,,2.0,51.0,23.13225,29.871325,,,51.0,23.797167,29.17777,,15,51.0,23.89975,30.54701,,23,53.0,28.389498,24.251284,,17,51.0,28.185913,17.208603,,11,51.0,28.176832,18.671474,,8,3.0,28.913588,23.86341,,1,51.0,26.298838,32.688713,,0,51.0,25.149498,29.568253,,2.0,55.0,24.106833,20.907913,,1,65.0,25.040749,17.114204,,19,63.0,24.984919,16.071491,,23,55.0,25.745499,20.037485,
11/09/24,1.0,51.0,23.329165,22.884789,,5.0,51.0,23.192667,22.884789,,,51.0,23.909662,23.795427,,17,51.0,24.035172,24.648829,,26,53.0,27.902002,17.418196,,31,51.0,27.917168,14.118243,,28,53.0,28.178919,16.489416,,26,53.0,28.890665,19.164717,,19,51.0,26.303001,31.056128,,15,3.0,24.772417,28.312117,,5.0,63.0,24.052668,19.134262,,6,61.0,24.717833,16.42247,,23,63.0,24.807833,16.167967,,27,53.0,25.180916,13.276144,
12/09/24,1.0,51.0,23.254164,22.148045,,2.0,51.0,23.117668,22.148045,,,51.0,23.895086,22.461807,,19,3.0,24.147669,24.490587,,27,51.0,28.947836,21.2522,,28,51.0,29.040085,13.18308,,24,51.0,28.753916,14.8257065,,18,51.0,29.517746,16.375053,,15,53.0,26.867582,25.488914,,20,53.0,25.607832,23.675303,,16.0,61.0,25.615166,20.163212,,21,51.0,26.015749,14.05845,,22,53.0,25.72658,12.9249525,,29,51.0,26.226751,14.84318,
13/09/24,1.0,3.0,23.175003,20.774214,,4.0,3.0,23.038498,20.774214,,,3.0,23.87425,20.991426,,15,3.0,24.085169,23.233253,,23,3.0,29.302002,20.633371,,25,51.0,29.831749,14.007655,,21,51.0,29.674751,15.696165,,14,53.0,30.417753,19.09358,,6,53.0,27.778,26.14403,,9,51.0,26.318247,23.469128,,0.0,61.0,26.365166,21.647945,,0,55.0,26.646996,14.512064,,29,63.0,26.284918,13.441071,,38,61.0,26.693415,14.654254,
14/09/24,0.0,51.0,23.066664,20.948164,,3.0,51.0,22.930168,20.948164,,,61.0,23.728416,20.780453,,25,51.0,23.837248,24.29133,,36,63.0,28.010336,25.045238,,43,55.0,28.773413,18.681883,,44,51.0,28.7935,14.773164,,40,53.0,29.809416,16.766108,,32,51.0,27.078003,22.218153,,33,63.0,25.516165,21.437386,,28.0,63.0,25.592247,20.172853,,29,63.0,26.209497,14.917212,,27,63.0,25.891167,13.138765,,40,63.0,26.424665,15.646544,
15/09/24,1.0,51.0,23.21875,18.59845,,3.0,51.0,23.082253,18.59845,,,51.0,24.138838,19.64558,,22,51.0,24.310171,22.127556,,28,51.0,29.193666,17.462782,,25,51.0,29.752584,17.581125,,14,61.0,28.918497,21.322214,,19,63.0,29.792753,21.67487,,11,61.0,27.209257,21.203358,,9,63.0,25.678665,20.592503,,5.0,63.0,25.788086,20.991426,,2,61.0,26.449083,14.264361,,20,63.0,26.109919,13.084402,,25,61.0,26.747583,15.629971,
16/09/24,4.0,51.0,22.895834,22.553934,,6.0,51.0,22.759333,22.553934,,,51.0,23.747168,23.686249,,23,51.0,23.928917,23.587555,,32,3.0,29.077002,20.275385,,40,3.0,30.923422,21.650938,,32,51.0,29.445581,20.696087,,29,51.0,30.298998,24.482647,,22,51.0,27.53842,26.368616,,32,3.0,26.247416,24.162947,,15.0,51.0,26.336,22.366402,,21,51.0,26.72825,17.555305,,25,51.0,26.426582,18.455048,,25,53.0,26.90175,20.808498,
