Date,JBP_Delay,weather_code_JBP,Temperature_JBP,Wind_Speed_JBP,Distance_travelled_JBP,MML_Delay,weather_code_MML,Temperature_MML,Wind_Speed_MML,Distance_travelled_MML,SRID_Delay,weather_code_SRID,Temperature_SRID,Wind_Speed_SRID,Distance_travelled_SRID,NU_Delay,weather_code_NU,Temperature_NU,Wind_Speed_NU,Distance_travelled_NU,KY_Delay,weather_code_KY,Temperature_KY,Wind_Speed_KY,Distance_travelled_KY,GAR_Delay,weather_code_GAR,Temperature_GAR,Wind_Speed_GAR,Distance_travelled_GAR,PPI_Delay,weather_code_PPI,Temperature_PPI,Wind_Speed_PPI,Distance_travelled_PPI,ET_Delay,weather_code_ET,Temperature_ET,Wind_Speed_ET,Distance_travelled_ET,NDPM_Delay,weather_code_NDPM,Temperature_NDPM,Wind_Speed_NDPM,Distance_travelled_NDPM,RKMP_Delay,weather_code_RKMP,Temperature_RKMP,Wind_Speed_RKMP,Distance_travelled_RKMP
18/12/23,,3.0,14.524915,13.896187,,,3.0,14.641915,13.896187,,,3.0,15.257916,12.074766,,,3.0,15.27625,12.88981,,,3.0,15.310916,12.031756,,,3.0,15.755918,11.753876,,,3.0,15.946334,13.397612,,,3.0,16.867002,15.379206,,,73.0,-4.8172503,25.7041,,,71.0,-9.490168,27.155552,
19/12/23,,3.0,13.645751,10.24578,,,3.0,13.762752,10.24578,,,3.0,14.299583,9.826088,,,3.0,14.351249,9.19939,,,3.0,14.587998,11.090103,,,3.0,14.610084,9.72,,,3.0,14.713,12.24,,,3.0,15.596166,15.1884165,,,73.0,-6.2526665,27.56058,,,3.0,-13.558917,29.660152,
20/12/23,,3.0,13.924919,9.931042,,,3.0,14.041917,9.931042,,,3.0,14.84333,10.163227,,,3.0,15.276253,9.227524,,,3.0,15.048419,9.255571,,,3.0,14.96217,11.874544,,,3.0,15.4255,12.181625,,,3.0,16.283667,15.141414,,,71.0,-11.363083,34.981182,,,3.0,-16.975584,32.84494,
21/12/23,,3.0,16.202,8.39657,,,3.0,16.319002,8.39657,,,3.0,16.368332,6.989936,,,3.0,16.309586,7.729527,,,3.0,16.07342,7.5685663,,,3.0,16.693417,9.422101,,,3.0,16.633835,9.0,,,3.0,17.717001,12.864649,,,71.0,-14.533916,38.48129,,,3.0,-18.794336,30.652895,
22/12/23,,3.0,16.254084,9.1641035,,,3.0,16.371084,9.1641035,,,3.0,17.157915,8.707237,,,3.0,16.976252,8.12197,,,3.0,16.91925,8.557102,,,3.0,17.70175,7.9036193,,,3.0,18.031752,9.72,,,3.0,18.62325,11.885453,,,3.0,-19.323498,32.489876,,,71.0,-20.70267,39.6752,
23/12/23,,3.0,16.352,10.948973,,,3.0,16.469,10.948973,,,3.0,17.151665,9.47012,,,3.0,17.080416,9.746631,,,3.0,16.971334,9.0,,,3.0,18.049667,12.224107,,,3.0,18.306747,10.829958,,,3.0,18.906582,11.966953,,,2.0,-23.113083,17.551615,,,71.0,-21.200584,36.452553,
24/12/23,,0.0,17.093668,10.464797,,,0.0,17.210669,10.464797,,,0.0,17.649582,9.19939,,,0.0,17.659586,9.114471,,,0.0,17.538,8.905908,,,0.0,18.270498,12.413476,,,0.0,18.704664,10.483357,,,0.0,19.417,12.768586,,,3.0,-27.600584,20.478907,,,3.0,-25.261,14.081477,
25/12/23,,0.0,16.7645,10.594036,,,0.0,16.8815,10.594036,,,0.0,17.39125,9.726664,,,0.0,17.432503,9.178235,,,0.0,17.346334,7.9526596,,,0.0,18.353832,11.090103,,,0.0,18.523417,9.693296,,,0.0,19.335752,11.113451,,,73.0,-19.642248,46.60853,,,71.0,-25.350584,38.268524,
26/12/23,,0.0,16.683249,11.090103,,,0.0,16.80025,11.090103,,,0.0,16.905832,10.30883,,,1.0,17.115835,8.089993,,,2.0,17.104666,9.3669195,,,1.0,18.378832,11.165805,,,0.0,18.269249,10.00256,,,0.0,19.350332,10.296251,,,73.0,-9.86725,43.60163,,,71.0,-18.513084,47.247856,
27/12/23,25.0,3.0,16.479082,10.8955765,,30.0,3.0,16.596083,10.8955765,,41.0,3.0,17.207916,9.0,,47.0,3.0,17.342916,8.64,,54.0,3.0,17.550503,8.707238,,52.0,3.0,18.16425,11.966954,,49.0,3.0,18.64425,9.255571,,51.0,3.0,19.60658,11.841756,,50.0,73.0,-8.650582,34.57687,,49.0,71.0,-12.96725,34.92742,
28/12/23,0.0,3.0,16.852001,12.031756,,4.0,3.0,16.969002,12.031756,,29.0,3.0,17.451664,8.707237,,45.0,3.0,17.45125,9.114471,,50.0,3.0,17.277582,9.449572,,52.0,3.0,18.351751,11.592895,,54.0,3.0,18.640085,10.144082,,56.0,3.0,19.414919,11.27553,,56.0,73.0,-3.0485003,25.284714,,57.0,73.0,-8.986001,45.11505,
29/12/23,23.0,1.0,17.7895,10.990322,,26.0,1.0,17.9065,10.990322,,28.0,2.0,17.984997,9.339208,,32.0,2.0,18.255415,9.746631,,35.0,3.0,17.958834,10.829958,,35.0,3.0,18.508001,12.413476,,38.0,3.0,18.658833,11.113451,,38.0,3.0,19.76492,10.703569,,38.0,73.0,-2.2005832,16.58346,,38.0,73.0,-6.8985,34.966362,
30/12/23,0.0,3.0,17.724918,9.826088,,4.0,3.0,17.84192,9.826088,,24.0,0.0,18.137083,9.290511,,31.0,3.0,18.334581,9.531505,,36.0,2.0,18.31508,9.726665,,37.0,0.0,18.951752,11.27553,,38.0,0.0,19.223417,9.726665,,40.0,0.0,20.22325,9.028754,,40.0,73.0,-3.0859997,25.77962,,40.0,73.0,-6.8380833,35.647274,
31/12/23,0.0,3.0,18.049913,11.885453,,4.0,3.0,18.166918,11.885453,,17.0,0.0,18.799582,13.049689,,21.0,0.0,19.045,10.805999,,24.0,0.0,19.048418,10.8955765,,27.0,0.0,19.808,11.620809,,27.0,0.0,19.650503,9.0645685,,27.0,1.0,20.921164,8.64,,25.0,71.0,-2.4401667,28.162956,,28.0,71.0,-7.344333,34.03095,
01/01/24,0.0,0.0,18.927,10.195057,,2.0,0.0,19.043999,10.195057,,0.0,0.0,19.622498,10.233123,,5.0,1.0,19.551252,8.557102,,7.0,1.0,19.535915,9.826088,,9.0,1.0,20.18925,11.298495,,11.0,1.0,20.260916,11.503113,,12.0,1.0,21.352417,10.883676,,11.0,73.0,-5.1401668,28.220419,,10.0,73.0,-8.12975,43.6551,
02/01/24,4.0,0.0,18.912416,11.246759,,4.0,0.0,19.029417,11.246759,,20.0,3.0,19.28708,9.793059,,24.0,3.0,19.332502,10.365251,,31.0,3.0,19.306753,9.6932955,,33.0,51.0,19.520498,11.91812,,34.0,51.0,19.883835,12.313893,,34.0,63.0,20.8295,16.279802,,35.0,71.0,-12.140166,25.984919,,36.0,73.0,-14.31725,49.419754,
03/01/24,1.0,3.0,19.677,12.57426,,6.0,3.0,19.794,12.57426,,2.0,3.0,19.895418,11.901798,,9.0,3.0,19.52,11.019764,,20.0,51.0,19.327583,10.1887,,21.0,51.0,19.42675,11.966954,,22.0,51.0,18.877584,11.525623,,23.0,61.0,19.9545,12.261158,,23.0,3.0,-19.438086,12.287555,,25.0,71.0,-24.050585,20.674158,
04/01/24,0.0,55.0,17.652,14.05845,,9.0,55.0,17.769,14.05845,,16.0,61.0,17.320414,7.7879906,,27.0,63.0,17.072084,7.9526596,,31.0,61.0,17.094252,8.311245,,33.0,63.0,17.578833,14.77755,,35.0,65.0,18.133835,12.599998,,34.0,63.0,18.79825,12.783802,,34.0,73.0,-21.298498,26.717722,,34.0,3.0,-30.477663,11.681987,
05/01/24,22.0,65.0,17.122831,13.849477,,32.0,65.0,17.239832,13.849477,,27.0,63.0,17.576668,13.551501,,29.0,61.0,17.57625,13.75558,,34.0,61.0,17.506752,12.88981,,36.0,65.0,17.814249,11.631956,,35.0,65.0,18.04425,13.75558,,40.0,61.0,18.206585,12.682018,,40.0,3.0,-24.640167,20.907913,,47.0,71.0,-26.99225,40.761158,
06/01/24,1.0,51.0,17.631166,13.276144,,3.0,51.0,17.748169,13.276144,,0.0,51.0,17.732916,11.681987,,4.0,3.0,17.674168,11.874544,,4.0,51.0,17.471336,12.074766,,5.0,51.0,17.624668,13.339445,,8.0,51.0,17.6755,14.512064,,11.0,51.0,17.946169,15.509274,,11.0,3.0,-22.840162,9.686609,,10.0,3.0,-26.513084,26.61323,
07/01/24,1.0,3.0,17.785334,13.979871,,21.0,3.0,17.902334,13.979871,,17.0,3.0,17.457916,12.72283,,24.0,51.0,17.31375,12.9249525,,28.0,51.0,17.190083,13.441071,,31.0,51.0,17.349669,16.299694,,32.0,3.0,17.52342,16.45007,,35.0,51.0,17.467,16.434305,,35.0,3.0,-25.171417,11.753877,,35.0,3.0,-25.940168,28.220419,
08/01/24,1.0,3.0,18.2645,9.0,,0.0,3.0,18.381502,9.0,,2.0,3.0,18.634996,9.673221,,27.0,3.0,18.611666,10.883676,,34.0,3.0,18.533833,11.165805,,35.0,3.0,18.893415,14.408997,,36.0,3.0,19.188002,11.720751,,38.0,3.0,19.46075,11.874544,,37.0,3.0,-20.271416,5.0528407,,39.0,3.0,-24.540169,14.241629,
09/01/24,0.0,3.0,19.472834,11.440979,,4.0,3.0,19.589832,11.440979,,0.0,51.0,19.778751,8.766573,,2.0,53.0,19.470003,9.504272,,4.0,51.0,19.638,10.823973,,4.0,3.0,20.205915,10.587917,,5.0,3.0,19.908833,10.086427,,6.0,51.0,20.721167,10.296251,,9.0,71.0,-20.310999,15.827721,,8.0,3.0,-29.196417,19.137648,
10/01/24,2.0,3.0,17.22075,14.007655,,7.0,3.0,17.337751,14.007655,,2.0,3.0,17.505835,13.37825,,37.0,3.0,17.553335,10.703569,,52.0,3.0,17.477583,9.449572,,54.0,3.0,17.985086,12.72283,,54.0,3.0,18.302584,14.336861,,58.0,3.0,19.01283,14.565548,,59.0,3.0,-26.4235,19.296133,,59.0,3.0,-27.619337,20.780453,
11/01/24,1.0,3.0,17.449917,11.304229,,3.0,3.0,17.566916,11.304229,,4.0,3.0,18.11625,13.202726,,8.0,3.0,18.424166,11.090103,,11.0,3.0,18.360916,13.32,,13.0,1.0,18.878834,12.015589,,15.0,1.0,18.85675,11.113451,,17.0,2.0,19.346169,13.363711,,21.0,3.0,-23.498497,18.0036,,21.0,2.0,-26.04225,22.077717,
12/01/24,0.0,0.0,16.78325,9.826088,,2.0,0.0,16.900251,9.826088,,0.0,0.0,17.526663,9.178235,,0.0,0.0,17.692915,9.028754,,1.0,0.0,17.63175,8.905908,,1.0,2.0,18.491331,12.181625,,0.0,1.0,19.065084,11.983188,,0.0,2.0,19.839918,11.592894,,0.0,3.0,-21.42975,36.721764,,0.0,71.0,-25.4485,45.996956,
13/01/24,0.0,0.0,18.462418,10.24578,,4.0,0.0,18.579414,10.24578,,0.0,2.0,19.116245,12.55879,,7.0,0.0,19.442917,9.726664,,37.0,0.0,19.513002,11.770403,,39.0,2.0,20.376753,11.043261,,39.0,1.0,20.571337,8.759178,,40.0,3.0,21.244085,8.557102,,40.0,71.0,-23.0235,44.971188,,39.0,3.0,-29.658918,38.18716,
14/01/24,0.0,0.0,18.081167,10.805999,,4.0,0.0,18.19817,10.805999,,0.0,1.0,18.920418,9.387651,,3.0,1.0,19.20125,8.905908,,17.0,2.0,19.115082,9.028754,,18.0,2.0,19.82258,9.531505,,20.0,3.0,20.367167,9.693296,,19.0,3.0,20.262835,10.383987,,20.0,3.0,-27.560999,44.173042,,19.0,3.0,-33.069336,36.813408,
15/01/24,0.0,0.0,15.618667,11.901798,,22.0,0.0,15.735668,11.901798,,26.0,0.0,16.4225,10.464798,,36.0,0.0,16.428333,8.534353,,38.0,0.0,16.292168,8.12197,,37.0,0.0,16.839252,11.966954,,38.0,0.0,17.142168,11.681987,,40.0,0.0,17.658665,11.525623,,36.0,3.0,-29.498499,41.66679,,37.0,3.0,-31.223497,27.943514,
16/01/24,0.0,3.0,15.820751,9.504272,,5.0,3.0,15.937749,9.504272,,2.0,3.0,16.460001,9.387651,,24.0,3.0,16.534582,9.178235,,29.0,3.0,16.513002,9.0,,33.0,3.0,16.933,11.792404,,35.0,3.0,16.752583,9.19939,,38.0,3.0,17.131582,10.163227,,37.0,71.0,-28.894331,41.798775,,38.0,3.0,-32.331833,43.493008,
17/01/24,0.0,3.0,17.264498,13.324863,,10.0,3.0,17.3815,13.324863,,4.0,3.0,17.541248,12.096214,,21.0,3.0,17.128334,11.177405,,23.0,3.0,16.873417,9.585739,,24.0,3.0,17.687166,12.245294,,26.0,3.0,17.746332,14.904173,,25.0,3.0,17.99825,14.565548,,28.0,71.0,-21.435999,39.04797,,27.0,71.0,-24.108915,58.17872,
18/01/24,0.0,1.0,16.160334,12.57426,,19.0,1.0,16.277334,12.57426,,16.0,2.0,16.745417,12.313893,,23.0,3.0,16.553335,11.983188,,30.0,3.0,16.369251,11.384198,,32.0,3.0,16.862165,11.720751,,31.0,3.0,17.238,12.594856,,45.0,3.0,17.752417,14.689588,,45.0,73.0,-24.24225,45.800713,,46.0,3.0,-24.069334,35.39186,
19/01/24,0.0,3.0,14.645751,12.538134,,2.0,3.0,14.762752,12.538134,,5.0,2.0,15.349582,13.246826,,14.0,1.0,15.303333,11.966954,,16.0,2.0,15.148417,11.457958,,18.0,2.0,15.578835,11.841756,,17.0,3.0,16.098415,15.141414,,16.0,1.0,16.79825,16.870138,,16.0,71.0,-23.869333,34.22841,,14.0,3.0,-22.390167,28.47643,
20/01/24,3.0,51.0,14.522835,15.542662,,4.0,51.0,14.639834,15.542662,,22.0,51.0,14.803749,12.768586,,22.0,51.0,15.113751,11.212135,,25.0,53.0,15.006751,11.200571,,27.0,53.0,14.624667,11.808878,,27.0,61.0,14.646335,14.707222,,25.0,61.0,15.360751,14.8257065,,24.0,71.0,-23.115166,28.174456,,24.0,3.0,-24.78808,21.749481,
21/01/24,0.0,3.0,13.991585,10.464798,,8.0,3.0,14.108585,10.464798,,4.0,3.0,14.539166,9.693296,,10.0,3.0,14.4325,9.904906,,13.0,3.0,14.373417,9.178235,,13.0,3.0,15.3455,9.746631,,14.0,3.0,15.292169,7.9526596,,16.0,3.0,15.214916,9.511088,,15.0,3.0,-18.213083,11.620809,,15.0,3.0,-21.786001,25.325686,
22/01/24,0.0,3.0,15.747834,15.2947035,,12.0,3.0,15.864835,15.2947035,,8.0,3.0,16.012083,12.979984,,41.0,3.0,15.861667,9.504273,,52.0,3.0,15.665084,9.449572,,53.0,3.0,15.978833,11.885453,,52.0,3.0,16.200499,12.261157,,51.0,3.0,16.317,11.966954,,50.0,71.0,-12.077667,36.719997,,46.0,3.0,-18.496418,41.556225,
23/01/24,0.0,3.0,15.399919,14.417988,,19.0,3.0,15.516915,14.417988,,17.0,3.0,15.943334,12.496719,,22.0,3.0,15.567917,11.384198,,27.0,3.0,15.494248,11.090103,,26.0,3.0,15.328835,9.220499,,29.0,2.0,15.773417,10.365251,,29.0,0.0,15.762833,12.181624,,29.0,73.0,-4.9297504,38.948273,,29.0,73.0,-11.640167,54.900883,
24/01/24,0.0,0.0,14.091584,14.471821,,4.0,0.0,14.208583,14.471821,,10.0,0.0,14.301666,11.090103,,24.0,0.0,14.307503,9.0,,35.0,0.0,14.088,10.495713,,37.0,0.0,14.958,11.246759,,37.0,0.0,14.069248,8.4963045,,37.0,2.0,15.016998,11.246759,,38.0,73.0,-4.8589163,34.126022,,38.0,73.0,-9.838084,40.42593,
25/01/24,0.0,2.0,14.885333,11.165805,,3.0,2.0,15.002335,11.165805,,0.0,2.0,14.628749,10.30883,,5.0,2.0,14.230416,10.587918,,9.0,2.0,14.110916,10.966713,,10.0,2.0,15.014251,10.948973,,10.0,2.0,14.079667,10.594036,,24.0,3.0,15.202415,10.028439,,23.0,73.0,-6.119333,21.41319,,24.0,73.0,-8.558915,31.1686,
26/01/24,0.0,3.0,15.78325,9.693296,,3.0,3.0,15.9002495,9.693296,,0.0,3.0,15.839166,10.495713,,1.0,3.0,15.422084,10.163227,,5.0,3.0,15.219251,11.269782,,5.0,3.0,16.493416,9.983106,,4.0,3.0,15.569251,9.107359,,4.0,3.0,15.889918,10.24578,,4.0,71.0,-0.9776666,22.963936,,5.0,71.0,-3.5130835,32.47192,
27/01/24,1.0,3.0,15.914498,9.178235,,4.0,3.0,16.031502,9.178235,,13.0,3.0,16.132917,10.144082,,14.0,3.0,16.165833,9.0,,15.0,3.0,16.079668,6.8777895,,15.0,3.0,16.787165,9.36,,14.0,3.0,16.063002,8.587338,,13.0,3.0,16.344084,10.948973,,13.0,73.0,-5.177667,31.97319,,11.0,71.0,-8.698501,40.28141,
28/01/24,0.0,3.0,17.860336,9.885262,,5.0,3.0,17.977331,9.885262,,0.0,3.0,18.462084,9.72,,1.0,3.0,17.686668,9.0,,3.0,3.0,17.383833,9.793059,,3.0,3.0,18.639248,10.00256,,4.0,3.0,17.75675,9.422101,,5.0,3.0,18.41908,9.028754,,5.0,73.0,-6.1068325,30.489683,,5.0,73.0,-10.617249,39.738846,
29/01/24,0.0,3.0,20.522837,17.651016,,3.0,3.0,20.639837,17.651016,,0.0,3.0,19.914167,16.700275,,3.0,3.0,18.984585,14.417988,,5.0,3.0,18.798416,14.05845,,4.0,3.0,18.953833,14.764389,,6.0,3.0,18.733831,11.885453,,5.0,3.0,19.808668,11.966953,,4.0,75.0,-5.07975,51.919937,,14.0,75.0,-9.363082,64.45709,
30/01/24,0.0,3.0,18.620752,11.043261,,5.0,3.0,18.737753,11.043261,,3.0,3.0,19.293333,9.007196,,6.0,3.0,18.759583,9.793058,,13.0,3.0,18.635916,8.4963045,,17.0,3.0,18.941332,9.339208,,22.0,3.0,19.231752,6.763786,,24.0,3.0,18.946167,8.217153,,25.0,71.0,-4.921416,27.558228,,27.0,73.0,-7.981833,46.220413,
31/01/24,0.0,3.0,19.289501,8.766573,,5.0,3.0,19.4065,8.766573,,0.0,3.0,19.572498,11.367109,,3.0,3.0,19.051252,10.233123,,6.0,3.0,18.713,9.19939,,7.0,3.0,19.335083,9.693296,,7.0,3.0,19.290083,10.587918,,6.0,3.0,19.777418,8.78872,,6.0,71.0,-10.392249,19.959719,,6.0,71.0,-13.183915,27.217524,
01/02/24,0.0,1.0,20.541586,13.910169,,4.0,1.0,20.658583,13.910169,,7.0,1.0,20.464167,14.77755,,32.0,1.0,19.8825,12.9249525,,36.0,2.0,19.6005,12.0694,,37.0,3.0,19.541334,12.599999,,38.0,3.0,19.446335,9.422101,,37.0,3.0,20.22325,10.163227,,37.0,71.0,-15.256833,23.510508,,38.0,71.0,-18.927666,17.414474,
02/02/24,0.0,0.0,19.420748,13.722565,,4.0,0.0,19.537748,13.722565,,0.0,1.0,20.089167,12.6462,,3.0,1.0,19.365835,11.457958,,15.0,2.0,19.425499,11.480557,,17.0,2.0,19.841331,9.0,,17.0,3.0,19.663,7.729527,,15.0,2.0,20.064919,10.990322,,16.0,71.0,-13.244332,23.871555,,18.0,73.0,-11.621417,35.69813,
03/02/24,0.0,1.0,19.37908,9.931042,,5.0,1.0,19.496082,9.931042,,11.0,0.0,19.918333,9.511088,,12.0,0.0,18.832502,10.24578,,17.0,0.0,18.713,9.793059,,18.0,1.0,20.385084,8.905908,,22.0,1.0,20.115084,8.647496,,22.0,2.0,20.246166,9.659814,,24.0,3.0,-10.969334,20.880001,,25.0,73.0,-11.571418,33.127823,
04/02/24,0.0,1.0,22.0645,14.205182,,5.0,1.0,22.181503,14.205182,,1.0,1.0,22.601664,10.853866,,4.0,0.0,22.065836,10.315115,,6.0,0.0,21.667168,8.699793,,7.0,0.0,22.108,10.587917,,8.0,0.0,21.952585,11.983188,,8.0,0.0,22.608665,10.594036,,8.0,73.0,-4.3985,26.999998,,7.0,73.0,-7.3359985,33.39473,
05/02/24,0.0,1.0,22.368668,20.880001,,4.0,1.0,22.485666,20.880001,,1.0,1.0,22.945417,20.5484,,1.0,1.0,22.192919,19.083395,,4.0,0.0,22.219248,18.359999,,4.0,1.0,22.810081,18.014393,,5.0,1.0,22.233831,16.263872,,4.0,0.0,23.014917,17.106628,,5.0,71.0,-5.244333,26.208395,,7.0,71.0,-9.3672495,36.674088,
06/02/24,0.0,3.0,21.037416,18.0036,,4.0,3.0,21.154417,18.0036,,4.0,1.0,21.730833,17.551615,,7.0,3.0,21.359587,14.113652,,37.0,3.0,21.279667,13.363711,,39.0,1.0,21.547583,14.345898,,37.0,2.0,21.36925,12.72283,,37.0,1.0,22.271166,14.113652,,45.0,71.0,-11.175583,40.872288,,49.0,71.0,-15.177665,44.61967,
07/02/24,0.0,3.0,19.481169,15.158522,,3.0,3.0,19.598167,15.158522,,0.0,3.0,20.280832,16.343367,,3.0,3.0,19.911667,11.246759,,7.0,3.0,19.731749,9.227524,,7.0,3.0,20.005917,12.224107,,8.0,3.0,20.063,12.768586,,9.0,3.0,21.056587,14.4,,17.0,71.0,-10.040166,28.460497,,19.0,73.0,-12.552667,35.309372,
08/02/24,0.0,3.0,15.606167,13.0447235,,3.0,3.0,15.723168,13.0447235,,10.0,3.0,16.787083,10.483357,,14.0,3.0,16.236668,9.0,,16.0,3.0,16.285917,8.942214,,17.0,3.0,17.226751,7.8954163,,17.0,3.0,16.640085,12.43434,,17.0,3.0,17.042,14.20062,,18.0,71.0,-11.025582,19.95972,,18.0,71.0,-13.427667,33.71338,
09/02/24,0.0,3.0,17.310335,12.7279215,,4.0,3.0,17.427332,12.7279215,,18.0,3.0,17.712084,13.891522,,32.0,3.0,17.322084,12.979984,,34.0,3.0,16.940084,12.57426,,35.0,3.0,17.539251,15.39184,,34.0,2.0,17.323416,16.45007,,33.0,3.0,18.1295,15.696165,,34.0,71.0,-10.14225,19.191748,,36.0,71.0,-13.367249,22.238562,
10/02/24,1.0,1.0,19.354084,13.363711,,4.0,1.0,19.471085,13.363711,,26.0,1.0,19.626665,13.397612,,29.0,1.0,19.115835,12.4811535,,33.0,1.0,18.777582,12.413477,,34.0,2.0,19.02675,12.599998,,33.0,1.0,18.938,15.192682,,34.0,1.0,19.4295,17.373497,,32.0,71.0,-7.3276668,17.114204,,29.0,3.0,-11.0485,26.980793,
11/02/24,0.0,61.0,20.424921,12.015589,,5.0,61.0,20.541916,12.015589,,0.0,3.0,20.826664,11.212135,,11.0,51.0,20.374166,13.797912,,15.0,3.0,20.067165,12.9249525,,15.0,3.0,20.197584,15.256526,,17.0,3.0,19.96925,13.551501,,18.0,3.0,20.287834,17.713316,,19.0,73.0,-7.6609993,14.458382,,20.0,71.0,-9.781834,18.919704,
12/02/24,0.0,61.0,21.129084,14.512064,,4.0,61.0,21.246086,14.512064,,9.0,55.0,21.87458,13.608762,,11.0,51.0,21.657501,14.145756,,15.0,3.0,21.665085,15.683776,,18.0,3.0,21.570501,13.905509,,19.0,3.0,20.95675,9.504272,,19.0,3.0,21.44825,15.30741,,19.0,3.0,-11.479751,12.074766,,20.0,3.0,-14.256832,11.681987,
13/02/24,0.0,53.0,22.252005,19.862083,,40.0,53.0,22.369001,19.862083,,36.0,53.0,23.6225,17.555307,,59.0,3.0,23.028336,14.404499,,67.0,51.0,22.890083,14.044615,,71.0,3.0,22.380915,12.496719,,71.0,3.0,22.42967,13.493999,,72.0,3.0,23.112831,14.689589,,74.0,71.0,-9.313083,27.722336,,78.0,3.0,-14.821415,33.88019,
14/02/24,0.0,51.0,20.706167,15.827721,,4.0,51.0,20.823164,15.827721,,28.0,51.0,21.695414,13.084402,,29.0,3.0,21.545,11.043261,,33.0,51.0,21.487999,11.726277,,35.0,51.0,21.445496,9.346143,,33.0,3.0,21.406748,10.931203,,32.0,2.0,21.821169,13.479583,,31.0,73.0,-3.0422497,35.74167,,30.0,73.0,-8.329749,59.163895,
15/02/24,0.0,3.0,20.57075,13.281023,,4.0,3.0,20.687752,13.281023,,14.0,3.0,21.445417,13.891522,,14.0,3.0,20.897083,12.984975,,14.0,3.0,20.713,11.966954,,16.0,3.0,20.81008,14.336861,,18.0,3.0,20.879667,17.114204,,19.0,1.0,21.294086,20.380579,,20.0,73.0,-2.9464166,21.749481,,19.0,73.0,-6.794334,30.274265,
16/02/24,0.0,1.0,21.372831,10.587918,,4.0,1.0,21.489832,10.587918,,6.0,0.0,21.757917,11.525623,,10.0,0.0,21.426252,11.27553,,38.0,0.0,21.45675,11.090103,,42.0,1.0,21.716333,13.276144,,42.0,1.0,22.16925,14.20062,,44.0,1.0,22.412834,14.77755,,43.0,73.0,-8.175582,29.215502,,42.0,73.0,-11.321416,38.332817,
17/02/24,0.0,0.0,21.635332,13.608762,,4.0,0.0,21.752337,13.608762,,28.0,0.0,22.822496,9.885262,,51.0,0.0,22.578337,11.792404,,53.0,0.0,22.515083,10.00256,,57.0,1.0,23.255913,10.086427,,58.0,1.0,22.698416,9.028754,,57.0,2.0,23.037834,10.028439,,56.0,71.0,-13.167249,32.407997,,55.0,73.0,-15.010999,33.50128,
18/02/24,0.0,3.0,23.835333,12.074766,,3.0,3.0,23.952333,12.074766,,4.0,1.0,24.145414,12.371645,,6.0,1.0,23.592916,15.646544,,8.0,1.0,23.512999,15.941944,,14.0,51.0,23.639246,12.979984,,17.0,1.0,23.423416,12.287555,,16.0,3.0,23.812838,11.090103,,13.0,1.0,-19.004747,15.30741,,12.0,71.0,-21.263083,46.538963,
19/02/24,0.0,3.0,24.829086,17.992796,,4.0,3.0,24.946081,17.992796,,22.0,3.0,24.820414,17.518356,,25.0,3.0,23.91375,15.596767,,28.0,3.0,23.840078,14.917212,,32.0,3.0,24.224665,15.941944,,33.0,3.0,24.100502,14.332341,,32.0,3.0,24.669085,15.856356,,32.0,71.0,-19.640165,30.466295,,31.0,73.0,-17.590166,53.480297,
20/02/24,0.0,2.0,24.404083,15.778516,,2.0,2.0,24.521082,15.778516,,7.0,3.0,24.128748,17.377226,,16.0,3.0,23.284584,14.113653,,19.0,3.0,23.252584,14.205182,,23.0,3.0,23.568415,13.684735,,22.0,3.0,23.696333,11.966954,,22.0,3.0,24.131584,14.934577,,21.0,71.0,-13.492251,37.457306,,21.0,71.0,-15.358916,33.39473,
21/02/24,0.0,3.0,23.624916,19.245697,,4.0,3.0,23.741919,19.245697,,47.0,3.0,23.455833,18.709612,,45.0,3.0,23.105417,17.462784,,50.0,3.0,23.058836,17.106628,,49.0,3.0,23.187164,16.919998,,48.0,3.0,23.298416,16.923828,,47.0,3.0,23.55242,22.086521,,45.0,3.0,-14.729751,6.4096174,,44.0,3.0,-18.619335,8.699793,
22/02/24,0.0,3.0,21.466583,26.415268,,4.0,3.0,21.583582,26.415268,,17.0,2.0,21.934998,20.598795,,18.0,1.0,21.803335,20.172853,,28.0,2.0,21.844248,19.803272,,29.0,3.0,21.712164,18.448023,,30.0,3.0,21.733835,17.283749,,30.0,3.0,22.08992,13.797912,,27.0,71.0,-14.206833,16.520823,,28.0,3.0,-17.944334,10.948973,
23/02/24,0.0,1.0,20.224916,17.193533,,4.0,1.0,20.341917,17.193533,,0.0,1.0,20.972496,10.105681,,7.0,1.0,20.46375,10.308831,,9.0,1.0,20.360918,10.105681,,13.0,1.0,20.570498,13.324863,,15.0,0.0,20.771334,16.766108,,24.0,0.0,20.435751,16.45007,,24.0,71.0,-7.231832,19.09358,,24.0,3.0,-15.761001,22.077717,
24/02/24,,0.0,21.293667,12.594856,,,0.0,21.410667,12.594856,,,0.0,21.328745,12.682018,,,0.0,21.078337,14.57889,,,0.0,20.86925,14.386494,,,0.0,20.793417,14.440443,,,0.0,20.604666,13.276144,,,0.0,21.042,12.55879,,,3.0,-4.5234995,24.84,,,73.0,-10.113084,30.652895,
