Date,RKMP_Delay,weather_code_RKMP,Temperature_RKMP,Wind_Speed_RKMP,Distance_travelled_RKMP,BPL_Delay,weather_code_BPL,Temperature_BPL,Wind_Speed_BPL,Distance_travelled_BPL,BINA_Delay,weather_code_BINA,Temperature_BINA,Wind_Speed_BINA,Distance_travelled_BINA,LAR_Delay,weather_code_LAR,Temperature_LAR,Wind_Speed_LAR,Distance_travelled_LAR,GWL_Delay,weather_code_GWL,Temperature_GWL,Wind_Speed_GWL,Distance_travelled_GWL,MRA_Delay,weather_code_MRA,Temperature_MRA,Wind_Speed_MRA,Distance_travelled_MRA,DHO_Delay,weather_code_DHO,Temperature_DHO,Wind_Speed_DHO,Distance_travelled_DHO,AGC_Delay,weather_code_AGC,Temperature_AGC,Wind_Speed_AGC,Distance_travelled_AGC,MTJ_Delay,weather_code_MTJ,Temperature_MTJ,Wind_Speed_MTJ,Distance_travelled_MTJ,NDLS_Delay,weather_code_NDLS,Temperature_NDLS,Wind_Speed_NDLS,Distance_travelled_NDLS
03-10-2024,0,51,27.083166,14.707222,0,3,51,27.076662,14.707222,7,1,3,28.032331,14.713829,145,12,3,28.11683,17.371632,208,3,2,29.802332,17.950432,395,15,1,29.31642,16.311613,433,17,1,28.675585,14.465102,461,4,1,28.382584,12.461669,513,3,1,28.467997,15.266079,567,6,0,28.793745,17.551615,707
04-10-2024,0,1,26.145668,14.118243,0,3,1,26.139166,14.118243,7,0,3,27.153166,14.260953,145,12,3,27.541832,15.477906,208,8,1,28.677332,16.663374,395,18,1,28.501831,16.770939,433,20,1,28.525583,14.003029,461,5,0,28.27633,11.799271,513,3,0,28.340912,12.016938,567,6,0,28.62708,13.766176,707
05-10-2024,26,0,25.581083,12.181624,0,26,0,25.574583,12.181624,7,21,1,26.536499,9.181765,145,28,1,27.448082,12.287555,208,22,0,28.335665,15.175612,395,32,0,28.314333,14.372974,433,34,0,28.060999,10.009036,461,21,1,27.92633,15.536408,513,19,0,28.053415,14.589996,567,22,1,28.652082,18.051228,707
06-10-2024,3,0,25.893585,11.672275,0,5,0,25.887083,11.672275,7,2,1,26.48025,12.9249525,145,21,1,26.850166,11.712455,208,20,1,28.354418,11.870451,395,37,1,28.268496,10.144082,433,41,1,28.465164,9.931042,461,33,0,28.288828,11.052058,513,35,1,28.26383,9.109138,567,42,2,27.889585,16.85669,707
07-10-2024,0,2,25.464417,12.570394,0,3,2,25.457914,12.570394,7,3,1,26.58233,13.337016,145,14,1,26.662666,12.049249,208,13,1,27.70025,10.644379,395,27,1,27.760168,11.016824,433,29,0,27.748499,10.621525,461,16,0,27.520086,9.144637,513,15,0,27.399252,9.726665,567,23,0,27.291666,9.97986,707
08-10-2024,5,3,26.199835,9.087772,0,19,3,26.19333,9.087772,7,29,1,26.765665,12.108261,145,36,0,26.89183,10.239453,208,30,0,27.966913,12.257194,395,40,0,27.922667,11.090103,433,42,0,27.379753,10.30883,461,28,0,27.25341,8.891343,513,26,0,27.13466,9.835975,567,31,0,27.450003,10.486448,707
09-10-2024,11,3,25.92691,11.402683,0,13,3,25.920412,11.402683,7,29,3,26.861498,11.923557,145,35,3,26.939745,10.957847,208,30,0,28.075249,12.886039,395,41,0,27.814337,13.213765,433,49,0,27.277664,10.656547,461,39,0,27.088829,11.594292,513,39,0,26.83883,10.950452,567,49,2,27.09583,15.518672,707
10-10-2024,0,3,26.449831,9.422101,0,1,3,26.44333,9.422101,7,3,3,26.84275,12.535548,145,10,3,26.070997,8.647496,208,8,3,27.48983,9.582359,395,16,3,27.53517,8.089993,433,22,3,27.161001,8.242743,461,9,3,26.563833,9.387651,513,9,1,26.430496,10.8792095,567,15,0,26.535416,14.64209,707
11-10-2024,1,51,25.803999,12.860871,0,2,51,25.7975,12.860871,7,5,3,27.2615,13.926464,145,26,3,26.645996,11.375658,208,34,51,27.114832,15.077082,395,45,3,27.364332,13.337016,433,48,3,27.415167,12.538134,461,34,3,27.0805,9.885262,513,32,3,26.165916,10.163227,567,39,1,25.995834,15.133923,707
12-10-2024,2,51,25.00817,11.230904,0,4,51,25.001665,11.230904,7,6,3,25.901085,11.196232,145,13,53,25.293917,9.021574,208,9,3,27.564833,13.169556,395,20,3,27.935167,13.666967,433,23,3,27.711004,9.459852,461,11,3,26.947168,7.3094187,513,11,3,26.76175,8.187527,567,21,0,26.514582,11.103243,707
13-10-2024,0,61,25.099836,8.936778,0,2,61,25.093332,8.936778,7,7,55,26.309418,13.044722,145,20,53,25.10433,11.681987,208,16,51,25.994003,9.5416975,395,24,3,26.17475,11.5115595,433,29,3,26.008911,10.472535,461,17,3,27.086748,11.679212,513,19,3,27.043,13.356437,567,26,3,26.916666,11.063778,707
14-10-2024,0,63,24.6165,7.973005,0,3,63,24.609995,7.973005,7,4,53,25.478167,11.13384,145,16,61,25.029333,11.7,208,11,63,25.614836,9.473541,395,21,2,26.335167,10.464798,433,20,3,26.238083,7.587806,461,5,2,26.388834,9.220499,513,3,3,25.87425,9.167638,567,7,2,25.972918,11.833546,707
15-10-2024,4,51,25.537336,8.942214,0,13,51,25.53083,8.942214,7,8,51,26.494833,8.821836,145,26,3,25.823082,9.028754,208,18,1,25.827332,12.145665,395,28,1,25.785166,11.052058,433,27,1,25.68808,8.435069,461,13,0,25.226332,9.983106,513,12,0,25.157585,9.54679,567,16,0,25.758333,14.148046,707
16-10-2024,1,51,25.866499,11.079873,0,5,51,25.859999,11.079873,7,2,3,26.15317,12.800266,145,14,3,25.143915,9.648067,208,4,3,26.448164,10.137692,395,13,3,26.422667,9.511088,433,12,3,26.308914,9.867218,461,0,3,26.140917,9.0018,513,0,3,26.76175,8.766573,567,4,3,26.902082,9.6480665,707
17-10-2024,17,3,25.74983,11.165805,0,21,3,25.743332,11.165805,7,44,2,25.976082,14.174356,145,50,3,25.266832,9.080639,208,47,1,26.818998,10.587917,395,57,1,27.251831,10.009036,433,56,3,26.867247,8.709098,461,43,3,26.515915,8.536252,513,42,2,26.6055,8.274128,567,49,2,27.025002,8.854829,707
18-10-2024,0,3,25.045668,10.472535,0,2,3,25.039164,10.472535,7,0,3,26.286493,14.041154,145,8,3,25.623083,8.099999,208,3,0,27.266914,10.285232,395,13,0,27.070585,9.037721,433,12,2,26.960997,10.134495,461,0,0,26.805502,8.891344,513,0,0,27.188833,7.7420926,567,6,0,27.366667,9.187056,707
19-10-2024,0,51,26.683167,11.431062,0,4,51,26.676664,11.431062,7,6,2,26.794832,10.486448,145,17,0,26.043917,8.836514,208,13,0,27.735662,10.472536,395,25,0,27.506002,10.472536,433,24,1,27.111,9.346143,461,12,0,26.993002,9.636307,513,11,0,26.976334,9.044888,567,18,0,27.764582,10.234705,707
20-10-2024,0,51,23.433167,15.710607,0,4,51,23.426664,15.710607,7,13,1,25.634415,15.060956,145,21,1,25.781418,11.196232,208,16,1,27.516916,12.841963,395,27,1,27.478918,9.807935,433,26,1,27.10475,10.873251,461,12,1,27.178413,10.739833,513,14,2,26.918,14.941085,567,20,0,27.014582,11.090103,707
21-10-2024,0,3,25.258163,8.490582,0,4,3,25.251665,8.490582,7,0,1,26.132334,12.7279215,145,7,0,25.723082,8.083983,208,3,1,27.041922,12.181624,395,16,51,27.197664,11.866355,433,16,1,26.425589,11.090103,461,2,1,26.174248,9.565437,513,2,1,26.259665,7.388775,567,10,0,26.518753,10.234705,707
22-10-2024,1,1,25.487335,9.567131,0,3,1,25.480833,9.567131,7,0,0,26.592752,14.041154,145,31,0,25.614752,8.641874,208,30,1,26.560663,8.37532,395,43,1,26.651838,9.997699,433,42,1,26.00058,8.936778,461,28,1,25.820082,10.636766,513,27,0,25.663834,9.867218,567,32,0,26.068747,10.266314,707
23-10-2024,0,3,25.42275,13.276144,0,1,3,25.41625,13.276144,7,0,2,26.130249,19.488274,145,6,3,25.025164,16.443174,208,4,1,26.202332,17.471132,395,14,1,26.320587,16.701244,433,12,1,25.898499,15.62686,461,1,0,25.80758,14.650938,513,0,0,25.7805,14.182355,567,4,0,26.26458,18.022486,707
24-10-2024,1,3,25.045662,16.954432,0,3,3,25.039167,16.954432,7,5,3,25.440668,17.684942,145,11,3,24.423082,15.506141,208,10,0,25.796087,12.503199,395,24,0,25.905998,11.837651,433,23,0,25.529749,13.441071,461,9,0,25.322165,12.37819,513,8,0,25.253416,12.081473,567,15,0,25.581247,14.4,707
25-10-2024,3,3,25.428999,13.684735,0,7,3,25.4225,13.684735,7,1,3,25.628168,14.857362,145,8,2,24.587662,11.341428,208,1,0,25.887747,11.246759,395,9,0,25.79975,9.796366,433,7,0,25.35058,9.9,461,0,0,24.857582,10.385547,513,0,0,24.76383,10.075177,567,4,0,25.43125,18.626305,707
26-10-2024,2,2,25.295668,12.399113,0,3,2,25.289167,12.399113,7,5,2,25.649,18.1041,145,15,2,24.816833,12.440851,208,11,0,26.46483,13.277364,395,26,0,25.991415,13.776763,433,24,0,25.346415,12.931218,461,10,0,24.938828,12.931218,513,8,0,24.68675,12.708816,567,15,0,25.543753,12.936227,707
27-10-2024,0,1,25.18733,13.672893,0,6,1,25.180832,13.672893,7,1,0,25.417747,16.152931,145,20,0,24.091833,9.741642,208,16,0,25.618998,7.8087645,395,27,0,25.945581,7.256032,433,25,0,25.171415,8.9873905,461,12,0,25.742998,5.9427266,513,12,0,25.272163,7.9220443,567,15,0,26.264585,8.827343,707
28-10-2024,4,0,25.241499,10.1887,0,8,0,25.234999,10.1887,7,12,3,26.390665,13.672893,145,22,1,25.012665,8.731391,208,16,0,25.998167,7.2359104,395,25,0,26.153915,6.8423676,433,24,0,25.977667,7.69592,461,9,0,25.803415,8.281956,513,11,0,25.55133,8.792405,567,13,0,26.420832,10.874742,707
29-10-2024,0,0,26.2415,10.98,0,1,0,26.234999,10.98,7,0,0,26.549002,12.96125,145,14,0,25.283499,8.967541,208,12,0,26.731499,9.266067,395,26,0,27.068497,8.320986,433,25,0,26.492249,9.059205,461,11,0,26.576334,8.0599,513,16,0,26.324244,8.211235,567,25,0,27.227083,8.738811,707
30-10-2024,17,0,25.958168,10.304114,0,19,0,25.95166,10.304114,7,16,0,26.54067,12.835653,145,25,0,25.487665,9.290511,208,23,0,28.039833,13.237039,395,37,0,27.624748,15.542662,433,37,0,27.298498,11.9140415,461,24,0,26.961752,10.266314,513,29,0,26.413828,9.511088,567,33,0,27.67083,13.0806875,707
31-10-2024,0,0,25.826914,9.7565975,0,3,0,25.820417,9.7565975,7,2,0,27.171919,13.633737,145,12,0,25.650164,10.6261,208,2,0,27.500252,12.652604,395,15,0,27.31225,12.346741,433,22,0,26.77767,12.906138,461,9,0,26.390913,14.277983,513,12,0,26.301336,14.584443,567,15,0,26.339582,18.623693,707
01-11-2024,0,0,26.468582,11.799271,0,2,0,26.462076,11.799271,7,0,1,27.00942,9.927779,145,9,0,25.487665,10.1456785,208,9,0,27.083582,12.081473,395,21,0,26.541418,10.934166,433,20,0,26.108917,12.397806,461,7,0,24.797165,13.737904,513,10,0,24.90342,13.527572,567,13,0,25.18542,17.95765,707
02-11-2024,0,2,26.053999,14.168641,0,2,2,26.0475,14.168641,7,0,3,26.401085,9.6480665,145,10,0,24.906416,9.504272,208,3,0,26.266916,9.2660675,395,15,0,26.220587,9.3340025,433,14,1,25.888083,10.261579,461,0,0,25.149248,8.827344,513,3,0,24.990915,10.00256,567,6,0,24.735418,10.009036,707
