Date,LJN_Delay,weather_code_LJN,Temperature_LJN,Wind_Speed_LJN,Distance_travelled_LJN,BLM_Delay,weather_code_BLM,Temperature_BLM,Wind_Speed_BLM,Distance_travelled_BLM,HRI_Delay,weather_code_HRI,Temperature_HRI,Wind_Speed_HRI,Distance_travelled_HRI,SPN_Delay,weather_code_SPN,Temperature_SPN,Wind_Speed_SPN,Distance_travelled_SPN,BE_Delay,weather_code_BE,Temperature_BE,Wind_Speed_BE,Distance_travelled_BE,RMU_Delay,weather_code_RMU,Temperature_RMU,Wind_Speed_RMU,Distance_travelled_RMU,MB_Delay,weather_code_MB,Temperature_MB,Wind_Speed_MB,Distance_travelled_MB,AMRO_Delay,weather_code_AMRO,Temperature_AMRO,Wind_Speed_AMRO,Distance_travelled_AMRO,HPU_Delay,weather_code_HPU,Temperature_HPU,Wind_Speed_HPU,Distance_travelled_HPU,MTC_Delay,weather_code_MTC,Temperature_MTC,Wind_Speed_MTC,Distance_travelled_MTC
29-07-2024,1,61,31.479242,18.58451,0,1,51,31.207582,17.782688,69,3,51,31.06458,18.289274,102,8,51,30.869585,17.81909,165,34,51,30.700838,17.015474,236,36,53,30.620665,15.856356,299,16,51,30.636497,16.965895,326,17,51,30.707756,17.399586,357,14,3,31.373995,16.055353,430,7,51,30.98467,16.09969,459
30-07-2024,0,63,30.627167,13.363711,0,22,63,30.726334,13.556282,69,19,63,30.94375,14.759999,102,70,65,30.648752,15.986593,165,126,65,30.405005,15.716793,236,130,63,30.393587,16.375053,299,115,63,30.361502,15.844089,326,114,61,30.895248,16.203999,357,108,63,31.976082,10.948973,430,162,63,32.059666,12.661564,459
31-07-2024,1,63,28.239668,12.879752,0,16,63,28.111746,10.829958,69,16,63,28.247915,15.941944,102,17,63,28.35917,14.417988,165,27,63,28.479998,14.982228,236,39,63,28.3915,18.218275,299,22,63,28.461502,20.65848,326,33,63,28.85775,22.473343,357,40,65,29.29483,19.33639,430,31,65,29.13883,18.668005,459
01-08-2024,0,63,28.833412,10.799999,0,33,63,28.565918,9.779817,69,31,63,28.647919,12.10157,102,26,63,28.569588,13.202726,165,44,55,28.742502,10.464798,236,49,63,28.579002,12.287555,299,29,63,28.611502,12.031756,326,32,63,28.376495,19.64228,357,28,63,28.409414,15.484185,430,18,65,28.68883,11.988594,459
02-08-2024,,61,29.231333,13.679999,0,,61,29.284666,15.716793,69,,63,29.195833,16.79314,102,,61,29.073751,17.49615,165,,51,29.321669,17.174677,236,,51,29.093584,15.379206,299,,53,29.10525,15.94601,326,,55,28.918169,16.485485,357,,61,28.63025,14.982228,430,,61,28.705503,16.418526,459
03-08-2024,,61,28.287577,29.655787,0,,53,28.520086,24.569832,69,,53,28.862495,22.608458,102,,51,29.03625,22.007162,165,,51,28.521667,14.869351,236,,51,28.439415,19.130875,299,,51,28.6365,18.720001,326,,55,28.674417,19.191748,357,,55,28.990662,19.694992,430,,55,28.84717,21.461555,459
04-08-2024,,61,28.74383,37.705597,0,,53,28.867996,36.80637,69,,51,29.070833,35.656357,102,,51,29.336252,35.32589,165,,51,29.673754,32.846916,236,,61,29.63317,21.986542,299,,51,29.628166,22.751316,326,,51,29.482756,23.444265,357,,51,29.476082,25.006397,430,,53,29.603418,22.253124,459
05-08-2024,,51,29.314667,12.864649,0,,51,29.153418,15.459054,69,,51,29.068748,16.981165,102,,51,29.040419,19.346441,165,,51,29.155,22.565422,236,,51,29.074835,24.696102,299,,51,29.021914,25.661207,326,,53,28.782751,26.903828,357,,51,28.961502,25.925,430,,51,28.984663,28.357855,459
06-08-2024,0,53,28.737585,13.722565,0,2,51,29.161745,14.759999,69,3,53,29.12916,14.05845,102,3,63,28.298758,11.165805,165,0,63,27.823753,15.077082,236,7,65,27.49775,16.746773,299,1,63,27.792753,15.315873,326,5,63,27.972336,17.518356,357,4,51,28.9365,16.1198,430,-10,51,28.851334,16.071491,459
07-08-2024,1,63,27.754248,11.609651,0,2,51,27.320084,12.738099,69,2,63,27.362503,13.698934,102,2,63,26.757082,12.475961,165,1,65,26.552917,17.174677,236,16,63,26.399834,18.919704,299,5,65,26.2865,18.03237,326,9,53,26.418165,19.734436,357,2,63,26.986498,13.1041975,430,-7,63,26.859667,14.84318,459
08-08-2024,0,63,27.979254,10.195057,0,7,63,27.461752,10.97262,69,4,63,27.525002,12.7279215,102,18,63,27.592505,13.854155,165,41,65,27.363333,15.315873,236,46,63,27.458168,17.22742,299,29,53,27.58858,16.1198,326,29,53,27.689001,17.414474,357,19,65,27.709417,14.578888,430,14,63,27.80758,15.990646,459
09-08-2024,1,63,26.243834,9.904906,0,2,63,26.126335,9.531505,69,3,63,26.304169,11.298495,102,3,63,26.684168,10.990322,165,1,61,27.250832,14.186923,236,13,63,27.539415,17.0763,299,1,63,27.565664,15.941944,326,3,63,27.407751,15.315873,357,9,63,27.601082,11.792404,430,-3,63,27.47008,15.077082,459
10-08-2024,0,63,27.23758,9.726665,0,2,63,26.6055,10.00256,69,3,63,26.939583,12.074766,102,2,63,26.96125,11.503113,165,1,61,27.159166,15.683774,236,11,61,27.668581,20.65848,299,0,63,27.544836,20.858265,326,2,53,27.384832,19.809813,357,3,65,27.503168,15.188415,430,24,65,27.524248,15.03835,459
11-08-2024,0,63,27.750084,10.308831,0,7,65,27.390915,13.5515,69,3,65,27.256248,12.313894,102,19,63,27.11125,15.03835,165,13,65,26.859167,16.981165,236,41,63,27.32692,19.386593,299,30,55,27.409418,19.022177,326,31,55,27.224417,19.33639,357,29,63,27.288582,14.8257065,430,15,63,27.224253,15.990646,459
12-08-2024,91,63,28.052164,11.681987,0,115,63,27.459665,13.830749,69,118,61,27.462502,15.0038395,102,135,61,27.152922,17.388409,165,131,63,27.138336,15.807239,236,171,63,27.212334,17.87718,299,150,63,27.244835,16.904673,326,151,63,27.053583,17.654688,357,143,63,26.811502,12.620554,430,148,61,26.79925,11.570515,459
13-08-2024,121,63,28.558418,10.966713,0,123,65,27.96383,11.183201,69,126,65,27.9,11.983188,102,135,63,27.690414,11.246759,165,137,65,27.607079,14.372974,236,149,63,27.831083,15.617529,299,130,65,27.826082,15.815435,326,130,61,27.601503,16.075521,357,126,63,27.33442,14.044615,430,110,65,27.343,14.081477,459
14-08-2024,2,63,28.181334,11.367109,0,15,53,28.2055,15.273505,69,16,63,28.122917,12.287555,102,20,61,28.027918,12.096214,165,77,63,28.061255,14.512064,236,99,53,28.108164,15.484185,299,73,53,28.080248,15.042659,326,74,61,27.943167,13.896187,357,62,63,28.08442,11.631956,430,58,63,27.87633,11.631956,459
15-08-2024,2,61,29.24175,11.119281,0,9,61,29.109665,12.387348,69,6,55,29.116669,13.18308,102,7,61,29.025835,14.386494,165,10,63,28.898752,16.78156,236,37,63,28.901918,16.62249,299,14,61,28.74275,15.905319,326,16,61,28.705666,15.542662,357,4,55,28.688585,15.725037,430,-6,61,28.597162,15.905319,459
16-08-2024,0,63,28.925081,15.986595,0,17,61,28.670082,13.004922,69,14,63,28.552086,13.797912,102,15,63,28.28417,14.494192,165,50,53,28.548752,15.281989,236,82,55,28.403997,17.447933,299,65,63,28.403166,16.279802,326,65,63,28.113998,17.227419,357,57,63,27.953165,15.188415,430,51,61,27.936747,17.057314,459
17-08-2024,109,61,29.320915,7.4128532,0,114,53,29.228418,8.4042845,69,115,53,28.987503,11.592895,102,135,63,28.898745,15.815435,165,172,61,28.842499,13.854155,236,195,63,28.61233,10.365251,299,177,51,28.494835,12.758432,326,183,51,28.147333,10.805998,357,197,63,28.390669,8.049845,430,185,63,28.140913,11.384199,459
18-08-2024,110,63,27.377167,9.659814,0,110,53,27.538834,9.826088,69,108,61,27.402082,8.427383,102,127,63,27.03417,8.669949,165,138,63,27.519579,15.683776,236,153,63,27.376917,18.692286,299,129,65,27.692749,12.620554,326,128,65,27.897331,14.372974,357,112,51,28.657331,14.618837,430,103,65,28.659666,13.75558,459
19-08-2024,0,63,27.837578,13.53236,0,2,63,27.897165,9.726665,69,6,63,27.931252,9.983106,102,2,63,27.761251,8.78872,165,12,63,27.832085,7.8625183,236,35,63,27.770666,12.599998,299,12,61,27.815666,13.392774,326,13,61,27.991083,8.587338,357,8,61,28.330248,11.525623,430,-3,61,28.420084,12.287555,459
20-08-2024,0,61,27.416748,11.983188,0,2,63,27.388832,9.885262,69,3,63,27.15,10.464797,102,21,63,27.007082,9.36,165,15,61,26.867498,11.480557,236,32,65,26.818583,11.525623,299,10,63,26.824,12.429127,326,15,53,26.741083,11.27553,357,4,61,27.369835,8.049845,430,-13,63,27.29925,9.779817,459
21-08-2024,0,63,27.28758,10.086427,0,2,63,26.849245,9.387651,69,3,61,26.945833,9.983106,102,2,53,27.22375,9.449572,165,0,51,27.371666,10.661107,236,25,53,27.364416,13.627795,299,7,61,27.50942,14.618837,326,7,63,27.67025,13.441071,357,2,63,27.60525,7.072878,430,-14,63,27.68258,8.587338,459
22-08-2024,1,63,27.802168,7.4128532,0,4,65,27.48675,8.699793,69,3,51,27.679167,7.928177,102,4,61,27.21959,11.043261,165,8,61,27.536253,12.4811535,236,32,61,27.374838,13.37825,299,13,61,27.69275,14.24163,326,12,63,27.720251,13.004921,357,3,61,28.209417,9.957108,430,-7,63,28.18675,10.990322,459
23-08-2024,0,53,28.085497,14.264361,0,16,55,27.847162,11.631956,69,18,53,27.741663,10.799999,102,15,61,27.582083,9.028754,165,14,51,27.63,11.177405,236,30,61,27.720667,10.30883,299,11,51,27.715666,10.182337,326,12,63,27.507753,9.504273,357,7,63,27.176085,12.261158,430,-5,63,27.353415,10.144082,459
24-08-2024,1,65,28.148,25.40743,0,12,63,28.301332,23.157824,69,9,63,28.558332,21.077686,102,6,51,29.305,20.929596,165,18,51,29.292501,14.578888,236,38,63,29.087334,15.683776,299,20,65,28.98025,15.629972,326,22,63,28.401505,17.072504,357,15,65,28.296919,12.4811535,430,1,65,28.24508,19.586117,459
25-08-2024,2,51,28.591745,22.884789,0,0,51,28.61175,23.587555,69,2,51,28.737503,25.071096,102,2,51,29.02167,23.34455,165,3,55,29.225836,22.79684,236,63,51,29.224833,19.694992,299,50,51,29.242746,20.268991,326,50,61,29.103582,18.919704,357,42,51,29.036499,21.129885,430,33,55,29.130499,19.592731,459
26-08-2024,1,63,28.212584,19.469975,0,4,63,28.265915,20.008356,69,4,63,28.310417,20.188908,102,25,63,28.248749,18.792551,165,20,61,28.313337,20.523157,236,62,65,28.485245,17.643673,299,40,63,28.494833,17.873554,326,47,53,28.255667,20.696085,357,46,63,28.13025,16.676977,430,34,61,28.353416,17.782688,459
27-08-2024,0,63,27.120918,20.008356,0,20,63,27.42425,20.150354,69,17,65,27.325003,20.12461,102,18,63,27.365416,20.523157,165,28,53,28.055002,21.794127,236,46,61,28.624832,22.73707,299,27,61,28.532333,22.406927,326,30,63,28.199417,22.427162,357,25,65,27.234415,22.104116,430,12,65,27.715914,23.507753,459
28-08-2024,0,55,26.354248,17.673029,0,9,63,26.69716,19.839235,69,6,63,26.616667,20.532627,102,2,63,26.650835,20.008356,165,34,63,27.015419,21.746504,236,50,63,27.520666,23.710857,299,28,65,27.471916,25.43802,326,28,65,27.211916,29.46947,357,20,63,27.098997,15.629972,430,9,61,27.253418,17.31746,459
29-08-2024,0,55,28.602165,7.771331,0,5,51,28.536745,6.489992,69,4,51,28.495834,6.725354,102,12,51,28.48417,6.763786,165,8,51,28.196669,9.36,236,34,61,27.931082,13.358861,299,10,63,27.694834,16.516901,326,11,63,27.543165,17.10284,357,2,63,27.184416,15.408671,430,-6,63,26.984667,18.59845,459
30-08-2024,0,63,28.597998,10.966713,0,2,61,28.257582,14.021525,69,4,63,28.302084,10.97262,102,7,63,28.64667,9.178235,165,18,65,28.332083,17.643673,236,89,61,28.418585,9.531505,299,62,53,28.032331,11.592895,326,67,53,27.932747,12.964998,357,58,63,27.838585,7.289444,430,53,63,27.790918,9.726665,459
31-08-2024,0,63,29.6605,7.7043357,0,1,63,29.340918,7.5170207,69,4,63,29.452087,9.422101,102,29,63,29.792503,11.298495,165,24,3,29.857086,11.885453,236,56,3,29.674833,12.4811535,299,31,3,29.578165,12.599998,326,39,3,29.399416,12.768586,357,28,1,29.282335,11.480557,430,19,2,29.303415,12.496718,459
01-09-2024,0,63,28.739668,15.876775,0,2,63,28.182579,12.313893,69,14,63,27.877083,15.978484,102,8,65,27.448751,16.62249,165,0,63,27.513336,17.313717,236,15,63,27.741499,17.974781,299,0,63,27.7615,17.917007,326,2,61,28.247337,18.218275,357,2,63,29.238586,17.447933,430,-8,53,29.20758,18.289274,459
02-09-2024,0,51,28.945915,19.881649,0,2,51,28.547165,18.391735,69,2,51,28.3375,19.242327,102,23,55,28.13,17.651016,165,11,51,28.029999,18.11841,236,41,51,28.224833,18.532135,299,21,53,28.334414,17.782686,326,22,63,28.205667,16.75064,357,12,53,28.103165,14.021525,430,-2,63,27.688833,14.759999,459
03-09-2024,0,51,29.870913,15.315873,0,2,63,29.409666,12.371645,69,3,63,29.024996,12.738099,102,6,63,28.638334,11.525623,165,0,63,28.590416,12.261158,236,23,63,28.464418,12.224107,299,7,63,28.396917,13.1041975,326,6,65,27.80567,12.57426,357,2,63,27.359415,14.471821,430,1,65,27.163834,14.480773,459
04-09-2024,1,61,28.295914,9.028754,0,7,65,28.259666,8.427383,69,18,65,28.214584,10.1376915,102,30,63,27.917503,13.339445,165,34,61,27.52375,10.805999,236,50,61,27.349836,10.144082,299,31,61,27.361498,9.826088,326,35,63,27.286919,12.10157,357,37,53,27.236498,14.707222,430,29,55,26.828415,14.336861,459
05-09-2024,0,63,27.40008,15.124284,0,38,65,27.732582,15.463246,69,36,53,27.78958,14.277983,102,24,63,27.386253,10.239453,165,17,61,27.617502,14.264361,236,21,53,27.735252,10.195057,299,3,61,27.728165,10.8955765,326,6,63,27.549416,10.594036,357,5,55,27.559412,8.0899935,430,-2,53,27.261751,15.484185,459
06-09-2024,0,51,27.95633,16.1198,0,2,61,27.64508,14.20062,69,2,61,27.352081,14.658676,102,14,65,26.665419,16.45007,165,20,63,26.511253,14.689588,236,26,63,26.416498,14.934577,299,6,63,26.209414,13.608762,326,4,63,25.897333,14.154915,357,9,63,26.35317,13.276144,430,4,63,26.426332,12.979984,459
07-09-2024,0,61,29.212584,13.493999,0,0,63,28.784668,10.538843,69,0,63,28.725,7.7879906,102,0,61,28.238335,12.984975,165,0,61,27.98625,10.685391,236,0,51,28.093582,7.2,299,0,51,27.951086,7.42159,326,9,53,27.591082,12.641076,357,21,63,27.024,11.27553,430,8,51,27.28466,7.10031,459
08-09-2024,0,55,29.664665,9.957108,0,0,61,29.224249,6.696387,69,13,61,29.031248,7.7879906,102,18,53,28.692503,6.849467,165,28,61,28.494585,8.209263,236,37,51,28.601915,6.9899354,299,0,51,28.713585,7.8954163,326,8,3,28.674416,7.7043357,357,8,53,28.530252,7.729527,430,-17,3,28.747164,8.373386,459
09-09-2024,0,63,28.73133,9.422101,0,2,63,28.411749,9.826088,69,22,55,28.704168,9.686609,102,11,63,28.655005,11.901798,165,29,61,28.663332,9.6932955,236,39,61,29.047747,6.9153743,299,9,53,28.992746,6.0347,326,13,63,28.724411,7.289444,357,18,63,28.457335,8.14587,430,-16,63,28.386751,8.669949,459
10-09-2024,0,65,29.145914,18.36353,0,1,63,29.043001,15.827721,69,2,65,28.941664,14.830076,102,1,53,29.134169,12.7279215,165,19,63,28.673752,11.013882,236,31,63,28.481081,11.019764,299,26,53,28.2115,10.195057,326,27,63,27.776505,12.261157,357,23,63,27.226082,11.183201,430,1,53,27.401329,11.609651,459
11-09-2024,233,65,27.512583,28.856194,0,245,65,27.142998,32.056175,69,245,65,27.174997,30.926489,102,265,65,27.440416,32.85678,165,283,63,27.761248,28.19285,236,298,65,28.1415,26.576681,299,263,65,28.138582,25.919998,326,270,65,27.824423,20.49156,357,271,65,28.03025,22.33161,430,243,65,28.409666,19.852295,459
12-09-2024,225,65,26.645912,31.367548,0,228,65,25.93258,35.188046,69,227,65,25.647913,36.452553,102,237,65,25.405,38.236336,165,254,65,25.43,37.45557,236,252,65,25.439413,36.94519,299,247,65,25.065666,29.723444,326,256,65,24.588999,31.079071,357,266,65,24.332335,27.698952,430,262,65,24.447165,24.606731,459
13-09-2024,0,51,27.435503,19.164717,0,12,61,26.859665,23.759998,69,10,63,26.485418,23.584808,102,6,63,25.475836,30.317043,165,37,53,25.113333,22.545315,236,55,61,24.679,19.296133,299,28,55,24.755249,16.862455,326,34,63,24.4265,19.453327,357,37,65,25.3115,20.674156,430,7,65,24.907583,19.35314,459
14-09-2024,3,51,26.893831,16.516901,0,1,51,26.449251,14.003029,69,0,3,26.38958,16.179985,102,18,51,26.405,14.973576,165,29,51,26.152916,12.620554,236,34,51,25.75608,14.973576,299,6,63,25.5115,13.779114,326,15,65,25.528585,13.1041975,357,18,63,24.986496,16.135872,430,-9,63,25.036753,15.815435,459
15-09-2024,0,51,28.075083,17.447933,0,2,51,27.632582,15.986593,69,6,51,27.260416,15.683774,102,23,51,26.863335,13.708391,165,33,51,26.361252,14.24163,236,36,53,25.795668,14.759999,299,0,55,25.638586,17.309973,326,7,53,25.451498,16.79314,357,17,61,25.617746,14.773164,430,-10,61,25.51175,15.778516,459
16-09-2024,1,51,28.177162,11.435313,0,0,51,27.678413,12.181624,69,15,51,27.579168,12.599998,102,25,3,27.490417,13.246826,165,35,3,27.527916,13.044722,236,38,51,27.608162,12.031756,299,1,51,27.694826,13.044722,326,6,51,27.382751,13.783817,357,34,3,27.119833,16.418526,430,4,51,27.253416,16.80857,459
17-09-2024,0,63,25.895914,25.683926,0,1,63,26.253412,20.188908,69,3,63,26.62708,18.079027,102,4,61,26.996664,11.592895,165,56,61,26.53,12.984975,236,64,61,26.622747,18.59845,299,26,53,27.099,13.5515,326,28,51,27.301504,17.287498,357,32,3,27.77192,9.422101,430,-2,63,27.55133,11.177405,459
18-09-2024,2,53,28.020914,31.394394,0,7,61,27.609667,28.357857,69,6,63,27.425001,27.09822,102,24,63,26.898756,21.933426,165,41,63,25.53417,13.570615,236,55,63,25.001917,15.315873,299,11,65,24.465666,13.450708,326,15,63,24.166084,18.430452,357,17,65,23.84275,17.731598,430,-12,65,24.08258,18.25026,459
19-09-2024,0,1,27.579252,9.983106,0,14,1,27.205503,13.104198,69,10,1,27.220833,16.363178,102,3,51,27.398752,18.391737,165,21,51,27.505003,20.073025,236,25,51,27.568583,20.188908,299,9,3,27.396917,19.66536,326,13,63,27.018171,21.2522,357,6,51,26.613585,16.610792,430,-16,61,26.79925,17.873556,459
20-09-2024,0,3,27.720915,8.209263,0,14,2,27.372164,7.9036193,69,15,2,27.400002,7.289445,102,26,3,27.386251,6.9153743,165,42,3,27.357086,6.9247384,236,44,3,27.851915,6.489992,299,13,51,27.863585,6.4096174,326,18,3,27.670248,7.0911775,357,24,3,27.528166,8.699793,430,-1,3,27.932585,9.360001,459
21-09-2024,2,3,28.643831,7.8954163,0,8,3,28.58467,6.9247384,69,19,3,28.464584,6.696387,102,23,3,28.250837,7.172949,165,52,3,28.444586,7.42159,236,66,51,28.60817,7.9932976,299,27,53,28.482332,6.87779,326,28,53,28.180666,6.489992,357,26,51,28.04275,6.12,430,3,51,28.184662,6.297428,459
22-09-2024,0,2,29.729248,9.693296,0,14,3,29.555502,7.968939,69,11,1,29.608335,7.5170207,102,12,3,29.569588,7.42159,165,39,1,29.634165,8.0899935,236,39,2,29.72275,11.183201,299,6,2,29.696917,9.686609,326,10,0,29.503584,10.195057,357,9,3,29.261497,7.5942082,430,-19,1,29.20341,9.904906,459
23-09-2024,0,3,30.03966,7.0911775,0,13,3,29.938833,8.225035,69,16,2,29.977083,8.714677,102,12,2,29.6925,9.339208,165,38,2,29.442503,8.39657,236,63,0,29.195665,9.19939,299,27,0,29.136497,9.085988,326,32,0,29.034834,9.504272,357,32,0,28.905249,9.085988,430,19,0,28.949251,9.220499,459
24-09-2024,0,53,30.112581,14.417988,0,0,3,30.097166,11.726277,69,8,51,30.214582,12.245293,102,9,63,29.90917,15.175612,165,78,63,29.64042,18.626305,236,86,63,29.539421,26.079508,299,49,63,29.305246,17.076298,326,56,61,29.343164,19.483284,357,63,51,29.421919,17.731598,430,30,51,29.542997,17.015474,459
25-09-2024,0,63,28.020912,20.583847,0,20,63,27.942993,17.381887,69,29,65,28.056252,17.94411,102,49,61,27.607084,17.069656,165,58,65,27.0675,14.707222,236,63,63,27.470667,16.78156,299,25,55,27.490664,16.78156,326,29,61,27.497337,16.075521,357,27,55,28.142748,13.472372,430,-1,53,28.195084,14.138882,459
26-09-2024,0,61,26.420912,23.510508,0,3,65,26.690918,23.237434,69,20,65,27.041666,23.292444,102,11,63,27.367502,21.69056,165,62,53,27.517496,16.902758,236,86,63,27.645668,16.024044,299,62,63,27.65525,13.200273,326,70,61,27.455667,15.7754345,357,91,51,27.84067,12.72283,430,63,53,27.715918,12.979984,459
27-09-2024,1,63,25.572998,12.768586,0,1,63,25.467997,17.878086,69,8,63,25.304169,17.750774,102,6,63,24.575836,20.703129,165,23,55,25.146667,20.880775,236,32,61,25.499832,16.260885,299,7,51,25.649,17.258425,326,7,51,25.836916,16.68669,357,20,53,26.488586,16.663374,430,0,51,26.690916,12.616703,459
28-09-2024,1,65,26.01258,10.759423,0,2,61,25.990915,10.674773,69,12,55,25.981249,10.383987,102,14,51,25.607084,15.108211,165,44,51,25.43625,14.357185,236,58,3,25.51442,18.442753,299,21,3,25.630249,17.90344,326,25,3,25.674416,13.737904,357,21,3,26.076082,12.24,430,-4,51,26.082582,9.901636,459
29-09-2024,1,63,26.456335,9.703319,0,7,53,26.615915,8.197414,69,14,51,26.383333,10.390226,102,11,51,26.459166,10.453957,165,32,51,26.694586,9.3962755,236,41,51,26.65816,11.712455,299,1,51,26.684416,11.701385,326,3,51,26.68692,10.962281,357,9,51,26.6365,10.601679,430,-20,51,26.805502,10.316686,459
30-09-2024,1,51,27.943832,12.156331,0,2,51,27.715918,11.638917,69,18,51,27.706251,12.594856,102,12,51,27.598753,13.217443,165,67,51,27.407084,14.182355,236,85,1,27.295668,15.646544,299,46,2,27.409414,14.941083,326,46,3,27.251501,13.841286,357,48,3,27.41775,13.072015,430,20,3,27.388834,14.138882,459
01-10-2024,0,51,28.489664,15.539537,0,15,51,28.211746,14.628807,69,13,51,28.174997,15.898188,102,7,3,27.859169,14.810401,165,27,1,27.29042,15.329618,236,34,2,27.104002,16.507088,299,1,2,27.330246,17.790886,326,4,1,27.3515,17.688606,357,19,0,27.698997,14.01806,430,-7,0,27.451332,15.825675,459
02-10-2024,1,1,28.525084,17.57744,0,9,0,28.384665,17.623463,69,12,0,28.416666,18.11215,102,8,0,28.186249,17.782688,165,32,0,27.832085,19.219584,236,36,0,27.337332,19.287737,299,0,0,27.569832,18.13003,326,9,0,27.749418,18.435726,357,22,0,28.30525,15.070633,430,-12,0,28.015915,17.238699,459
03-10-2024,0,3,28.600084,9.807935,0,2,0,28.365913,10.261579,69,13,0,28.402082,10.495713,102,19,0,28.496666,9.6932955,165,56,0,27.948748,8.12197,236,76,0,27.201918,9.292254,299,40,0,27.138586,8.297589,326,42,0,27.314001,9.0645685,357,40,0,27.373999,8.37532,430,11,0,27.572165,8.404285,459
04-10-2024,1,51,28.333412,12.0653715,0,21,53,28.08467,9.826088,69,21,53,28.160414,8.891343,102,11,51,27.759169,11.207801,165,87,51,27.938332,7.9077177,236,89,51,27.560251,8.244708,299,48,1,27.8365,6.8423676,326,58,0,27.618164,7.7734165,357,55,0,27.946915,8.211235,430,39,0,27.945084,7.1661706,459
05-10-2024,0,51,28.048002,9.931042,0,18,53,28.003416,10.703569,69,17,51,28.177084,9.7565975,102,32,51,28.238333,9.703319,165,55,3,27.909166,9.567131,236,68,3,27.55192,8.39078,299,29,51,27.7865,8.513448,326,29,0,27.751503,8.149847,357,38,0,27.619835,11.631956,430,6,0,27.84925,9.511088,459
06-10-2024,3,51,27.314661,14.224556,0,23,53,27.182587,12.015589,69,24,51,27.266668,10.9859,102,15,51,27.363335,10.739833,165,46,51,27.277916,9.743305,236,60,51,27.447748,8.477216,299,41,1,27.351084,8.790563,326,43,1,27.164001,11.583108,357,54,0,27.338583,12.616702,430,19,1,27.482584,15.3264475,459
07-10-2024,1,63,26.514666,15.683776,0,14,55,26.432579,7.1321807,69,15,51,26.63125,10.304114,102,6,51,26.792503,9.292255,165,22,53,26.655006,11.749741,236,39,51,26.531076,11.7827835,299,0,51,26.651085,14.571108,326,2,3,26.809837,10.495713,357,5,0,26.365664,7.689603,430,-28,0,26.345083,7.289444,459
08-10-2024,1,53,27.6605,6.015878,0,2,51,27.328415,10.813492,69,2,51,27.116667,7.729527,102,4,51,27.263336,7.293888,165,61,53,26.857084,6.6794305,236,84,51,26.518583,7.4128532,299,41,51,26.540667,8.11798,326,43,51,26.361921,7.256032,357,41,0,26.455248,9.0018,430,11,1,26.572166,8.133928,459
09-10-2024,1,3,26.93133,9.904906,0,15,3,27.024248,9.668195,69,14,1,27.039583,9.83268,102,5,51,26.786255,8.461914,165,24,51,26.313337,9.335737,236,31,3,26.103998,12.0694,299,8,0,26.223999,12.007498,326,11,0,26.149416,11.755254,357,13,1,26.10525,11.435313,430,-21,3,26.059668,14.045767,459
10-10-2024,1,3,27.120913,10.873252,0,14,3,26.540915,10.934166,69,13,3,26.504168,11.013882,102,25,3,26.252916,10.730778,165,45,3,25.946669,12.4811535,236,48,0,25.31025,12.642357,299,6,0,25.265665,13.363711,326,5,1,25.27025,15.175612,357,32,0,25.171919,13.288341,430,1,3,25.311752,14.512064,459
11-10-2024,0,3,26.664665,14.81259,0,9,3,26.055496,16.084589,69,11,3,25.920832,16.610792,102,16,3,25.34875,16.748707,165,44,3,24.863333,16.794106,236,54,1,24.593582,16.848999,299,20,2,24.651083,16.909464,326,21,2,24.699415,17.655605,357,22,2,24.503168,14.410121,430,-8,0,24.418,16.029099,459
12-10-2024,0,3,26.508417,9.867218,0,56,3,25.99508,8.825508,69,52,3,25.664581,9.847496,102,59,2,24.911253,10.209348,165,70,1,23.86542,10.4166975,236,77,0,23.916502,11.074022,299,48,0,24.017748,10.717182,326,49,0,24.449417,11.052058,357,49,0,24.653168,9.761578,430,19,0,24.751335,11.672275,459
13-10-2024,1,3,26.547998,9.726665,0,9,3,26.53258,12.362475,69,15,3,26.81458,13.298089,102,14,3,26.121668,9.107359,165,34,3,25.300833,6.638072,236,43,3,24.510252,7.029225,299,10,3,24.567755,7.995323,326,9,3,25.111916,9.3962755,357,9,3,25.363586,8.827343,430,-5,2,25.440916,7.4867883,459
14-10-2024,0,2,26.279245,8.891343,0,6,51,26.428415,10.365251,69,6,51,26.425001,11.659777,102,4,3,25.821669,9.693296,165,61,3,24.646662,8.089993,236,69,51,24.501917,9.459852,299,33,3,24.528166,9.499158,326,36,3,24.668167,9.526405,357,38,2,24.42608,9.220499,430,5,3,24.490915,11.074023,459
15-10-2024,3,1,25.554247,14.05845,0,3,1,25.320084,10.075177,69,5,1,25.272917,11.103243,102,5,0,25.313332,11.9317045,165,42,0,24.798752,13.084402,236,63,3,24.624832,13.288341,299,27,3,24.719831,13.288341,326,29,1,24.870249,14.637663,357,28,0,24.24275,13.337016,430,0,0,24.342997,15.528064,459
16-10-2024,0,3,25.725082,9.144637,0,4,3,25.980505,9.526405,69,8,3,25.862501,10.453957,102,15,3,25.78,8.731392,165,59,3,25.307083,7.555712,236,73,3,24.945665,7.1684303,299,42,3,25.034416,7.5213294,326,47,3,25.026503,8.482947,357,58,51,25.253166,9.688281,430,28,3,25.04925,8.467655,459
