Date,MAS_Delay,weather_code_MAS,Temperature_MAS,Wind_Speed_MAS,Distance_travelled_MAS,BZA_Delay,weather_code_BZA,Temperature_BZA,Wind_Speed_BZA,Distance_travelled_BZA,EE_Delay,weather_code_EE,Temperature_EE,Wind_Speed_EE,Distance_travelled_EE,TDD_Delay,weather_code_TDD,Temperature_TDD,Wind_Speed_TDD,Distance_travelled_TDD,RJY_Delay,weather_code_RJY,Temperature_RJY,Wind_Speed_RJY,Distance_travelled_RJY,VSKP_Delay,weather_code_VSKP,Temperature_VSKP,Wind_Speed_VSKP,Distance_travelled_VSKP,BAM_Delay,weather_code_BAM,Temperature_BAM,Wind_Speed_BAM,Distance_travelled_BAM,KUR_Delay,weather_code_KUR,Temperature_KUR,Wind_Speed_KUR,Distance_travelled_KUR,BBS_Delay,weather_code_BBS,Temperature_BBS,Wind_Speed_BBS,Distance_travelled_BBS,CTC_Delay,weather_code_CTC,Temperature_CTC,Wind_Speed_CTC,Distance_travelled_CTC,JJKR_Delay,weather_code_JJKR,Temperature_JJKR,Wind_Speed_JJKR,Distance_travelled_JJKR,BHC_Delay,weather_code_BHC,Temperature_BHC,Wind_Speed_BHC,Distance_travelled_BHC,BLS_Delay,weather_code_BLS,Temperature_BLS,Wind_Speed_BLS,Distance_travelled_BLS,KGP_Delay,weather_code_KGP,Temperature_KGP,Wind_Speed_KGP,Distance_travelled_KGP,SRC_Delay,weather_code_SRC,Temperature_SRC,Wind_Speed_SRC,Distance_travelled_SRC,SHM_Delay,weather_code_SHM,Temperature_SHM,Wind_Speed_SHM,Distance_travelled_SHM
20/07/24,32.0,51.0,28.847334,25.49908,,33.0,61.0,25.481333,21.749481,,59.0,63.0,25.558914,22.608458,,66.0,63.0,25.654749,25.699057,,35.0,65.0,25.622587,26.980793,,39.0,61.0,27.159834,28.8,,56.0,65.0,27.890165,16.055353,,55.0,63.0,28.403915,15.1884165,,79.0,61.0,28.428917,18.057508,,121.0,63.0,28.339499,18.861387,,65.0,61.0,28.105581,21.986542,,95.0,55.0,28.353004,21.566975,,89.0,55.0,28.605171,25.952478,,82.0,55.0,28.774748,24.675106,,68.0,51.0,29.462748,25.233404,,97.0,53.0,29.427338,25.501621,
21/07/24,0.0,61.0,30.566086,21.868332,,0.0,63.0,26.452164,21.862406,,47.0,63.0,25.90683,21.194187,,60.0,63.0,25.902666,21.746502,,50.0,63.0,25.914251,25.006397,,49.0,61.0,26.543173,31.820824,,70.0,61.0,27.463087,22.086521,,71.0,53.0,28.73517,20.771093,,85.0,53.0,28.974747,22.553936,,74.0,61.0,28.837416,17.673029,,21.0,63.0,28.486832,13.049689,,110.0,65.0,28.405083,10.8955765,,102.0,51.0,28.840582,18.11841,,91.0,63.0,28.968498,18.892282,,76.0,63.0,29.08983,24.014996,,14.0,63.0,29.037745,21.461555,
22/07/24,2.0,3.0,30.88067,24.933735,,3.0,61.0,27.406334,20.68356,,25.0,61.0,27.004751,22.768398,,31.0,53.0,27.198494,28.696312,,2.0,63.0,27.062164,31.079071,,2.0,53.0,26.982752,28.348713,,35.0,63.0,27.856833,17.782688,,45.0,61.0,28.06225,20.497883,,62.0,61.0,28.328913,22.66857,,56.0,63.0,28.158249,17.309975,,20.0,61.0,28.33475,18.11841,,72.0,61.0,28.72175,16.418526,,61.0,55.0,28.553083,20.532627,,49.0,63.0,28.364332,14.869351,,36.0,61.0,28.689829,18.844202,,12.0,53.0,28.7815,19.09358,
23/07/24,0.0,51.0,31.182753,27.362366,,2.0,61.0,27.248,23.78453,,15.0,63.0,27.063086,29.519999,,19.0,63.0,27.342249,31.780067,,0.0,61.0,27.135084,27.77838,,11.0,63.0,27.526505,28.162954,,64.0,63.0,26.896416,19.0392,,65.0,61.0,27.668497,18.391737,,88.0,61.0,27.662249,20.620804,,92.0,63.0,27.531168,18.58451,,35.0,61.0,27.609749,18.998314,,75.0,63.0,28.290503,20.140705,,67.0,63.0,28.515585,18.504139,,60.0,63.0,27.67475,13.698934,,51.0,65.0,28.733583,15.646544,,3.0,65.0,28.723166,14.707222,
24/07/24,62.0,3.0,31.828588,28.856194,,60.0,55.0,26.641752,21.175835,,93.0,53.0,26.483917,24.014996,,92.0,53.0,26.515167,29.250967,,80.0,55.0,26.435083,26.980793,,84.0,53.0,26.828585,31.470673,,100.0,63.0,27.771416,17.399586,,98.0,63.0,27.501831,20.393293,,116.0,63.0,27.720581,23.110205,,114.0,55.0,28.016586,22.007162,,132.0,53.0,27.893076,20.858265,,183.0,51.0,28.536333,21.194187,,174.0,63.0,29.178087,19.386593,,165.0,53.0,28.562248,10.853866,,154.0,65.0,28.758585,13.363711,,112.0,65.0,28.78775,14.84318,
25/07/24,248.0,53.0,31.441086,30.259275,,246.0,53.0,27.3855,28.460497,,280.0,63.0,27.09017,25.212852,,330.0,61.0,27.129751,30.05515,,309.0,63.0,26.841331,27.25559,,310.0,61.0,27.166086,29.651413,,330.0,63.0,27.394333,15.9134655,,339.0,61.0,27.589334,18.278645,,362.0,63.0,27.672668,19.083395,,355.0,63.0,27.677002,18.204042,,315.0,61.0,27.484749,17.935081,,335.0,63.0,27.953001,24.884306,,329.0,63.0,28.615583,18.671474,,322.0,65.0,27.920584,12.599998,,311.0,63.0,28.2315,13.797913,,275.0,63.0,28.185669,15.034041,
26/07/24,65.0,63.0,31.311918,27.757376,,66.0,53.0,27.293833,26.642431,,82.0,61.0,27.327667,24.546085,,91.0,63.0,27.183914,32.335934,,83.0,63.0,26.8955,28.312117,,108.0,63.0,26.539001,21.868332,,136.0,63.0,28.27767,12.074766,,145.0,55.0,28.606,18.161278,,161.0,55.0,28.695585,21.566975,,148.0,63.0,28.356163,17.771753,,141.0,65.0,27.586836,19.45333,,168.0,63.0,27.815496,23.993399,,162.0,65.0,27.41767,14.512064,,154.0,65.0,28.164331,18.668005,,143.0,63.0,28.489832,20.150354,,83.0,65.0,28.427328,18.359999,
27/07/24,41.0,51.0,31.595253,30.385365,,41.0,61.0,27.320915,23.535301,,73.0,61.0,26.856829,24.216522,,82.0,61.0,26.619331,23.40277,,119.0,63.0,26.82675,25.942488,,118.0,61.0,27.822334,21.599998,,137.0,63.0,29.060997,12.964998,,149.0,55.0,28.993498,15.137133,,154.0,53.0,29.095587,15.978486,,202.0,63.0,28.766584,14.561099,,182.0,55.0,28.553497,18.514643,,184.0,63.0,28.640503,20.497883,,178.0,63.0,28.421831,16.171976,,165.0,61.0,28.539335,20.140705,,159.0,61.0,28.573168,21.485697,,223.0,61.0,28.489832,20.721119,
28/07/24,25.0,51.0,31.522331,26.576681,,26.0,51.0,29.075083,24.216522,,55.0,51.0,28.675585,24.162945,,61.0,53.0,28.273497,27.0024,,35.0,53.0,28.049665,25.582806,,33.0,53.0,28.472336,22.9724,,45.0,63.0,28.592249,14.05845,,43.0,65.0,28.78933,12.55879,,60.0,65.0,28.880999,11.988594,,44.0,63.0,28.781166,9.565437,,0.0,63.0,28.265999,10.691453,,18.0,63.0,28.030085,10.086427,,10.0,63.0,28.550997,13.217443,,17.0,63.0,28.110167,16.08761,,15.0,63.0,28.500246,12.783802,,0.0,63.0,28.477333,13.104198,
29/07/24,87.0,61.0,30.4265,22.101183,,87.0,65.0,29.0855,20.598795,,120.0,63.0,28.715164,19.45333,,140.0,63.0,28.577667,21.647945,,167.0,63.0,28.439247,23.113008,,168.0,51.0,28.486917,20.188908,,188.0,65.0,28.583914,13.32,,190.0,63.0,28.410166,13.979872,,206.0,63.0,28.497665,13.104198,,201.0,65.0,28.297834,12.594856,,157.0,63.0,28.395166,13.493999,,168.0,63.0,28.559252,11.753876,,163.0,63.0,28.180168,13.207634,,173.0,65.0,27.666414,9.422101,,246.0,65.0,28.1565,13.32,,220.0,65.0,28.185669,13.1041975,
30/07/24,193.0,55.0,30.584831,19.523155,,191.0,63.0,28.793833,17.015474,,213.0,63.0,28.898499,17.414476,,226.0,53.0,28.838087,17.518356,,253.0,61.0,28.601748,16.595179,,256.0,53.0,28.491089,21.175837,,268.0,65.0,28.388083,12.879752,,274.0,63.0,28.272667,12.819235,,290.0,65.0,28.239332,15.03835,,288.0,65.0,28.20825,15.379206,,240.0,65.0,28.159744,18.161278,,262.0,63.0,28.76133,16.375053,,239.0,63.0,29.009333,16.1198,,249.0,61.0,28.803915,15.716793,,244.0,63.0,29.023163,17.76081,,167.0,63.0,29.048164,19.586117,
31/07/24,10.0,53.0,30.509832,17.313717,,35.0,53.0,29.006332,19.13426,,60.0,51.0,29.054747,18.175545,,84.0,53.0,28.821413,19.083395,,58.0,61.0,28.510084,19.211996,,62.0,51.0,28.83275,19.453327,,79.0,65.0,28.898499,11.659777,,86.0,65.0,27.96433,12.24,,107.0,63.0,28.001837,13.513193,,102.0,65.0,27.920752,12.218805,,59.0,63.0,27.663916,14.529915,,51.0,65.0,27.898832,15.03835,,72.0,65.0,27.936417,14.658676,,64.0,65.0,27.685167,11.252519,,57.0,63.0,28.07525,12.181624,,35.0,63.0,28.00442,12.964998,
01/08/24,37.0,63.0,30.524416,23.510508,,42.0,3.0,28.616753,18.861387,,61.0,51.0,28.363081,16.946787,,95.0,51.0,28.181831,18.175545,,78.0,51.0,28.014252,18.175545,,82.0,55.0,28.559835,21.30093,,84.0,63.0,28.617247,13.207634,,83.0,61.0,27.593498,15.7908325,,100.0,61.0,27.5435,18.899143,,88.0,63.0,27.329084,17.566378,,40.0,63.0,26.976416,20.111729,,59.0,63.0,26.992584,23.166216,,56.0,63.0,27.013502,23.966375,,45.0,65.0,26.903921,23.263912,,33.0,63.0,26.86483,23.871555,,-28.0,63.0,26.860662,23.871555,
02/08/24,30.0,63.0,29.578583,19.770523,,38.0,63.0,28.31883,16.954432,,54.0,63.0,28.39225,20.892412,,62.0,61.0,28.265167,22.608458,,51.0,63.0,27.785082,20.478907,,54.0,61.0,27.46192,20.68356,,69.0,63.0,27.677668,18.331741,,69.0,63.0,28.081001,20.774214,,93.0,53.0,28.195581,22.915916,,81.0,65.0,27.95408,20.674156,,27.0,63.0,27.566002,23.847115,,28.0,65.0,27.569666,21.817902,,32.0,63.0,27.155169,22.473343,,25.0,65.0,27.172667,23.000591,,18.0,63.0,27.25025,23.313995,,60.0,63.0,27.302336,24.379204,
03/08/24,180.0,63.0,29.73275,15.844089,,182.0,53.0,28.898,21.129883,,200.0,61.0,28.82975,21.434364,,231.0,51.0,28.842247,22.782625,,202.0,51.0,28.678833,22.33161,,215.0,51.0,28.543165,19.95972,,227.0,53.0,28.425583,20.898611,,221.0,51.0,28.464333,19.813087,,238.0,53.0,28.637253,21.068459,,243.0,63.0,28.312416,18.089775,,179.0,63.0,27.566002,20.592503,,198.0,65.0,27.950918,21.924562,,193.0,61.0,28.051003,21.897945,,183.0,63.0,28.166418,20.61766,,172.0,65.0,27.423166,19.70815,,146.0,63.0,27.446085,19.296133,
04/08/24,34.0,51.0,29.832748,13.797913,,34.0,51.0,29.6855,18.175545,,77.0,51.0,29.665167,16.23596,,93.0,53.0,29.623497,17.106628,,84.0,51.0,29.641335,16.394829,,101.0,51.0,29.276503,18.388212,,111.0,61.0,29.181831,16.981165,,106.0,65.0,28.889338,12.979984,,120.0,65.0,29.005999,13.450708,,116.0,65.0,28.983252,12.24,,60.0,63.0,28.820166,13.75558,,95.0,65.0,28.778,13.217443,,91.0,63.0,29.067667,14.529915,,83.0,65.0,28.187246,12.959999,,74.0,65.0,27.7065,15.629972,,22.0,65.0,27.739832,18.532133,
05/08/24,1.0,51.0,27.8265,18.374111,,1.0,51.0,29.318832,9.227524,,10.0,51.0,29.43392,13.450708,,24.0,51.0,29.294336,14.182355,,3.0,51.0,29.310083,15.844089,,11.0,53.0,28.955666,19.881649,,21.0,65.0,28.190168,12.397806,,34.0,65.0,27.885168,13.441071,,60.0,63.0,28.001833,17.84816,,52.0,65.0,27.902,11.879999,,1.0,65.0,27.682669,16.575644,,9.0,63.0,27.994669,16.1198,,4.0,63.0,28.380165,14.799459,,6.0,63.0,28.295584,11.753876,,9.0,63.0,28.391912,15.463244,,-37.0,63.0,28.362747,15.111424,
06/08/24,1.0,65.0,28.241083,12.074766,,1.0,53.0,27.51883,11.570515,,13.0,55.0,27.133917,11.177405,,16.0,55.0,27.194334,15.84409,,1.0,53.0,27.241333,16.299694,,15.0,63.0,27.636915,13.746156,,32.0,65.0,27.59017,11.298495,,33.0,65.0,26.914331,16.595179,,54.0,65.0,27.028915,15.876775,,47.0,63.0,27.039505,14.205182,,5.0,65.0,27.143084,17.283749,,26.0,65.0,27.544668,13.276144,,18.0,65.0,27.3635,11.928989,,7.0,63.0,27.585167,16.58346,,6.0,63.0,27.8315,15.580141,,16.0,63.0,27.844,14.904173,
07/08/24,32.0,53.0,27.995255,13.004921,,32.0,61.0,26.458412,18.514643,,50.0,61.0,26.59433,20.730501,,69.0,61.0,26.527666,22.702845,,49.0,53.0,26.491335,21.749481,,57.0,61.0,27.524422,17.072504,,68.0,65.0,28.002663,9.605998,,64.0,63.0,26.78517,11.119281,,102.0,63.0,26.841415,15.042659,,118.0,65.0,27.031172,14.917212,,79.0,63.0,27.149332,14.578888,,116.0,65.0,27.3155,13.608762,,107.0,63.0,27.73017,15.725037,,99.0,63.0,27.581001,13.910169,,99.0,61.0,27.889833,17.072504,,67.0,63.0,27.844002,18.218275,
08/08/24,1.0,63.0,27.822329,14.565548,,0.0,63.0,27.839663,13.708391,,5.0,53.0,27.848501,15.034041,,10.0,53.0,27.977667,16.327497,,1.0,61.0,27.964249,16.75064,,1.0,55.0,27.770247,18.0,,18.0,63.0,28.19433,14.693999,,41.0,63.0,27.928917,14.182355,,58.0,63.0,27.83933,15.856354,,71.0,63.0,27.512415,12.496719,,17.0,63.0,27.109749,16.595179,,71.0,63.0,27.159254,15.5843,,61.0,61.0,27.690582,15.84,,58.0,63.0,28.16642,18.161278,,17.0,61.0,28.056501,19.829433,,17.0,53.0,28.046082,20.176065,
09/08/24,28.0,61.0,27.9265,19.191748,,35.0,51.0,28.977167,15.807239,,55.0,51.0,29.077665,14.658676,,74.0,51.0,29.269333,14.587776,,59.0,51.0,29.155914,14.973576,,62.0,51.0,28.695251,16.45007,,77.0,63.0,28.098501,12.10157,,79.0,63.0,27.922667,11.592895,,97.0,65.0,27.876833,13.281023,,93.0,65.0,27.747831,11.91812,,35.0,63.0,27.62433,14.003028,,66.0,63.0,28.059256,14.917212,,68.0,63.0,28.169752,17.698677,,62.0,63.0,27.728918,16.766108,,48.0,63.0,27.716919,17.114204,,23.0,63.0,27.683584,18.64369,
10/08/24,44.0,63.0,28.164,14.113653,,46.0,3.0,29.389662,12.522619,,72.0,3.0,29.552671,13.202726,,82.0,51.0,29.363085,15.328561,,69.0,51.0,29.460081,15.629972,,69.0,53.0,29.13275,15.876775,,76.0,63.0,28.24642,14.372974,,88.0,65.0,28.049751,14.021525,,110.0,63.0,28.12475,14.693999,,106.0,63.0,28.012419,13.004922,,63.0,63.0,27.843084,17.935081,,90.0,61.0,28.003004,16.75064,,79.0,63.0,28.284338,15.530151,,72.0,65.0,27.48308,13.049689,,62.0,65.0,27.600248,15.876775,,-1.0,65.0,27.629416,16.263872,
11/08/24,10.0,65.0,28.382753,15.315873,,13.0,51.0,29.797998,11.966953,,18.0,53.0,29.773499,12.303366,,25.0,51.0,29.479752,13.009903,,0.0,53.0,29.537163,13.324863,,1.0,63.0,29.174417,17.551615,,8.0,65.0,28.429749,12.261158,,5.0,65.0,28.37892,13.004922,,26.0,63.0,28.428911,16.179987,,28.0,65.0,28.193666,11.983188,,0.0,63.0,28.213919,14.773164,,26.0,63.0,28.532166,13.797913,,28.0,61.0,28.586418,13.684735,,22.0,61.0,28.055994,13.556282,,20.0,61.0,28.212748,16.179985,,-22.0,53.0,28.221083,15.827721,
12/08/24,0.0,51.0,28.75775,14.021525,,4.0,61.0,29.864664,12.984975,,18.0,51.0,29.960997,13.324863,,22.0,51.0,29.817245,12.371645,,1.0,61.0,29.805914,13.246826,,3.0,51.0,28.924417,14.480773,,9.0,63.0,28.610998,13.708391,,5.0,63.0,28.881002,12.245293,,18.0,63.0,28.945581,14.168641,,20.0,63.0,28.756166,14.20062,,0.0,63.0,28.751417,12.496718,,22.0,65.0,29.036337,13.53236,,14.0,63.0,29.126001,14.48972,,20.0,61.0,28.485168,11.4862,,6.0,63.0,28.704414,15.0038395,,-40.0,63.0,28.793997,14.654254,
13/08/24,0.0,51.0,28.672335,16.704155,,1.0,51.0,29.650085,13.324863,,3.0,61.0,29.51517,13.363711,,20.0,53.0,29.081833,13.896187,,5.0,53.0,29.085085,13.37825,,7.0,63.0,28.853586,15.617529,,23.0,65.0,29.056831,12.413476,,23.0,65.0,28.776834,11.019764,,46.0,65.0,28.651834,13.358861,,38.0,65.0,28.504082,9.726664,,4.0,63.0,28.645166,13.53236,,10.0,63.0,28.713419,13.207634,,0.0,63.0,28.653082,11.480557,,12.0,63.0,28.253922,13.627795,,31.0,63.0,28.333588,15.256526,,-13.0,65.0,28.300253,14.88242,
14/08/24,33.0,51.0,28.674421,13.493999,,35.0,51.0,29.477167,9.449572,,55.0,53.0,29.365166,7.771331,,63.0,55.0,29.117249,7.9932966,,48.0,53.0,29.103834,9.0,,48.0,55.0,28.607752,16.595179,,58.0,63.0,28.848501,8.161764,,52.0,65.0,27.7435,11.91812,,80.0,65.0,27.916418,13.896187,,76.0,63.0,27.916588,14.57889,,36.0,63.0,28.218084,13.896187,,58.0,65.0,28.3405,13.281023,,59.0,63.0,28.036415,11.792404,,53.0,63.0,28.099747,14.081477,,45.0,65.0,28.137749,13.910169,,-5.0,65.0,28.1315,11.770403,
15/08/24,1.0,53.0,28.978586,18.678415,,1.0,51.0,29.939667,11.620809,,13.0,51.0,29.679747,14.039999,,11.0,53.0,29.231829,13.363711,,0.0,53.0,29.541334,13.441071,,1.0,51.0,28.851501,16.09969,,42.0,63.0,28.598503,14.986553,,41.0,63.0,27.841413,14.291592,,64.0,65.0,27.864334,15.072783,,60.0,63.0,27.78742,14.48972,,18.0,63.0,27.711832,16.78156,,27.0,63.0,28.090506,14.57889,,14.0,65.0,27.809334,12.496719,,20.0,63.0,28.058084,9.47012,,17.0,63.0,28.169004,10.594036,,0.0,63.0,28.077332,14.264361,
16/08/24,424.0,51.0,29.068167,20.61766,,423.0,63.0,29.518831,11.165805,,452.0,55.0,29.373497,14.587776,,468.0,53.0,28.948496,15.273505,,448.0,61.0,29.003832,12.324414,,450.0,61.0,28.884834,17.373497,,464.0,63.0,27.888083,14.417988,,461.0,63.0,27.122665,11.570515,,498.0,63.0,27.145586,13.339445,,493.0,55.0,27.139498,9.6932955,,474.0,63.0,26.65975,12.55879,,502.0,61.0,26.834251,15.941944,,489.0,63.0,27.232248,12.979984,,489.0,55.0,27.885168,7.24486,,481.0,53.0,28.219,8.4042845,,415.0,53.0,28.064833,7.9526596,
17/08/24,28.0,51.0,29.0765,15.03835,,28.0,51.0,30.1605,10.446206,,56.0,51.0,29.838083,15.596767,,71.0,51.0,29.363077,15.4800005,,56.0,51.0,29.591337,14.512064,,63.0,51.0,29.053583,14.264361,,85.0,65.0,28.196417,14.05845,,85.0,65.0,27.016413,15.315873,,113.0,65.0,27.064331,16.075521,,106.0,65.0,27.014502,15.990646,,60.0,63.0,26.836836,12.849528,,84.0,63.0,27.373835,14.332341,,72.0,61.0,28.021833,9.3669195,,64.0,63.0,27.812246,10.495713,,51.0,63.0,28.364832,10.948973,,14.0,63.0,28.271082,12.224107,
18/08/24,146.0,53.0,29.466082,13.830749,,149.0,63.0,30.41883,10.661107,,169.0,63.0,30.04225,13.570615,,187.0,61.0,29.554749,11.885453,,198.0,55.0,29.649666,9.983106,,199.0,63.0,28.716085,15.281989,,209.0,65.0,27.877668,14.57889,,207.0,65.0,27.316416,15.484185,,241.0,63.0,27.689337,14.561099,,225.0,63.0,27.533249,15.188415,,189.0,65.0,27.532663,14.917212,,237.0,63.0,27.680082,12.245293,,226.0,63.0,27.246834,10.685391,,226.0,65.0,27.466417,15.778518,,227.0,63.0,27.225252,19.734436,,207.0,63.0,27.312746,19.95972,
19/08/24,580.0,61.0,29.026499,21.407139,,578.0,65.0,28.49175,9.114471,,614.0,61.0,28.425585,9.3669195,,632.0,61.0,28.325579,13.138765,,609.0,63.0,28.349665,8.404285,,609.0,65.0,28.188995,13.849477,,626.0,53.0,27.561003,9.605998,,623.0,63.0,27.608084,13.584932,,649.0,63.0,27.772665,18.204042,,683.0,63.0,27.816584,12.144331,,770.0,63.0,27.488914,11.177405,,814.0,61.0,27.861334,12.599999,,805.0,65.0,27.06767,10.30883,,804.0,63.0,26.674751,12.7279215,,792.0,63.0,27.023165,11.570515,,808.0,63.0,27.01275,12.413476,
20/08/24,53.0,61.0,29.011911,22.314194,,51.0,51.0,29.85633,11.440979,,62.0,61.0,29.329748,16.075521,,88.0,53.0,29.098497,15.986595,,97.0,53.0,28.980917,15.281989,,124.0,51.0,29.049417,20.268991,,136.0,65.0,28.729746,18.514643,,139.0,63.0,28.27059,15.315873,,161.0,65.0,28.251831,15.941944,,170.0,65.0,27.951996,13.0447235,,125.0,63.0,27.707663,14.759999,,156.0,61.0,27.850914,15.379206,,145.0,63.0,28.01142,15.158522,,140.0,63.0,27.431,16.575644,,133.0,65.0,27.198164,10.823973,,137.0,65.0,27.237747,12.864649,
21/08/24,60.0,51.0,29.043169,24.014996,,58.0,51.0,29.937582,21.03152,,61.0,55.0,29.28808,19.829433,,111.0,53.0,28.9485,21.077686,,119.0,53.0,28.68508,17.873556,,124.0,51.0,28.570246,24.149532,,125.0,65.0,28.386,19.64558,,124.0,65.0,27.978918,16.055355,,140.0,65.0,28.001837,18.089775,,136.0,63.0,27.866585,14.336861,,89.0,65.0,27.726418,18.681883,,103.0,63.0,28.232168,18.289274,,107.0,55.0,28.790586,18.775303,,105.0,63.0,28.239334,13.207634,,102.0,63.0,28.018997,15.629972,,63.0,63.0,28.05025,15.281989,
22/08/24,862.0,3.0,29.182749,26.208395,,860.0,65.0,27.935495,12.57426,,873.0,65.0,27.896416,10.144082,,897.0,63.0,27.813082,14.291592,,896.0,63.0,27.737167,13.281023,,899.0,63.0,27.649414,20.620804,,909.0,63.0,27.190165,13.479583,,912.0,63.0,27.48308,14.05845,,931.0,61.0,27.720581,17.709658,,929.0,65.0,27.585333,16.575644,,885.0,65.0,27.563913,16.171976,,900.0,63.0,28.057167,15.315873,,889.0,65.0,28.359337,14.84318,,887.0,65.0,27.824747,14.471821,,878.0,65.0,27.552336,12.0694,,891.0,65.0,27.706503,12.979984,
23/08/24,220.0,51.0,29.899422,22.768398,,219.0,61.0,28.735497,10.853866,,251.0,61.0,27.223497,10.383987,,265.0,61.0,27.138083,11.792404,,255.0,61.0,27.20175,15.141414,,268.0,63.0,27.205671,21.710716,,288.0,63.0,26.496414,15.39184,,285.0,63.0,26.322664,15.778518,,298.0,63.0,26.258081,14.565548,,296.0,63.0,26.39158,12.096214,,264.0,63.0,26.199333,16.62249,,335.0,63.0,26.867586,16.78156,,310.0,63.0,26.969748,13.450708,,332.0,65.0,26.676832,11.113451,,324.0,61.0,26.68775,11.119281,,359.0,63.0,26.69192,10.483357,
24/08/24,234.0,51.0,30.414007,17.208603,,236.0,55.0,28.250082,16.311613,,258.0,65.0,27.44433,14.689588,,297.0,63.0,27.17142,17.884428,,271.0,63.0,26.951752,22.366402,,280.0,53.0,27.343168,25.96995,,293.0,63.0,27.256828,15.941944,,290.0,61.0,26.635162,15.986593,,309.0,61.0,26.7435,19.242327,,314.0,63.0,26.58117,14.693999,,278.0,65.0,26.101416,15.277749,,299.0,65.0,26.167585,12.096214,,294.0,61.0,26.086418,12.599998,,292.0,65.0,26.239334,13.202726,,284.0,63.0,25.8565,11.246759,,270.0,63.0,25.841919,10.799999,
25/08/24,1.0,51.0,30.684835,19.386591,,0.0,51.0,29.162582,19.803272,,3.0,51.0,28.613081,19.011953,,20.0,51.0,28.454748,22.728518,,1.0,53.0,28.133003,21.791153,,1.0,51.0,28.42025,21.767351,,24.0,65.0,27.696417,13.797913,,43.0,63.0,27.38517,12.096214,,66.0,63.0,27.291422,15.617529,,62.0,63.0,26.906168,12.599998,,24.0,65.0,26.536833,11.885453,,66.0,63.0,26.828003,14.618837,,55.0,63.0,26.963501,15.03835,,53.0,63.0,26.597662,7.729527,,51.0,63.0,26.300253,8.707238,,-3.0,63.0,26.337748,10.028439,
26/08/24,180.0,63.0,30.38275,23.34455,,181.0,51.0,29.837587,22.148045,,201.0,51.0,29.03184,22.461807,,233.0,51.0,28.700577,23.795427,,207.0,51.0,28.508001,22.180206,,212.0,61.0,27.893167,20.68356,,228.0,65.0,27.869333,12.964998,,258.0,63.0,27.314337,10.296251,,275.0,65.0,27.233084,10.365251,,262.0,53.0,27.383247,10.853866,,234.0,53.0,26.761831,15.137133,,262.0,51.0,27.14675,19.242327,,254.0,63.0,27.321838,15.484185,,259.0,63.0,26.974749,16.548256,,264.0,65.0,26.483587,12.397806,,276.0,65.0,26.625252,13.202726,
27/08/24,1.0,53.0,29.932753,16.179985,,6.0,51.0,30.162582,19.137648,,16.0,51.0,29.192247,18.782204,,22.0,3.0,29.181831,19.839235,,2.0,3.0,29.147583,21.485697,,6.0,61.0,29.134832,16.418526,,28.0,61.0,27.829752,9.693296,,26.0,63.0,27.403921,12.768586,,41.0,65.0,27.674751,10.739833,,34.0,65.0,27.591585,11.659777,,0.0,63.0,26.907667,10.594036,,25.0,63.0,27.053,10.948973,,29.0,63.0,26.8385,11.966953,,23.0,61.0,26.833084,12.413476,,19.0,63.0,26.848167,11.928989,,-19.0,63.0,26.877335,10.594036,
28/08/24,0.0,55.0,26.853586,15.7908325,,0.0,53.0,29.068832,19.242327,,7.0,51.0,28.290167,20.418695,,53.0,53.0,27.929747,21.188072,,31.0,61.0,27.887167,20.948164,,39.0,65.0,26.98275,10.685391,,49.0,65.0,26.398499,8.049845,,45.0,65.0,26.751833,9.220499,,62.0,65.0,26.747667,7.5942082,,59.0,65.0,26.88325,8.473393,,10.0,65.0,26.922249,10.829958,,4.0,65.0,26.907167,11.165805,,0.0,63.0,27.221838,7.928178,,6.0,63.0,27.408087,12.682018,,5.0,63.0,27.839834,12.783802,,-4.0,63.0,27.766912,14.561099,
29/08/24,1.0,63.0,27.974417,22.59699,,1.0,55.0,28.318832,18.345877,,13.0,63.0,26.894333,16.75064,,21.0,63.0,26.646414,16.676977,,1.0,63.0,26.626749,17.709658,,0.0,63.0,25.345251,11.27553,,14.0,63.0,26.183916,14.113653,,12.0,63.0,27.266418,14.417988,,33.0,53.0,27.42058,15.629971,,38.0,55.0,27.61867,13.556282,,5.0,51.0,27.720167,15.034041,,18.0,51.0,27.825918,15.484185,,10.0,51.0,27.711416,14.4,,22.0,51.0,27.933083,15.277749,,21.0,51.0,28.477333,12.57426,,11.0,55.0,28.421083,13.0447235,
30/08/24,0.0,55.0,27.861916,22.42427,,0.0,65.0,25.73342,22.366402,,13.0,65.0,25.929747,24.905132,,23.0,65.0,25.923498,19.134262,,0.0,65.0,26.116335,19.523155,,0.0,65.0,26.299417,18.692286,,6.0,63.0,27.2985,22.127556,,1.0,61.0,28.016417,20.268991,,21.0,53.0,28.15183,21.659918,,24.0,53.0,28.154083,20.265795,,6.0,53.0,28.157667,21.188072,,52.0,51.0,28.067587,20.598795,,45.0,53.0,28.282251,19.70815,,44.0,61.0,28.149752,16.548256,,52.0,51.0,28.946081,14.118243,,18.0,61.0,28.821083,12.819235,
