Date,MAS_Delay,weather_code_MAS,Temperature_MAS,Wind_Speed_MAS,Distance_travelled_MAS,BZA_Delay,weather_code_BZA,Temperature_BZA,Wind_Speed_BZA,Distance_travelled_BZA,RJY_Delay,weather_code_RJY,Temperature_RJY,Wind_Speed_RJY,Distance_travelled_RJY,BAM_Delay,weather_code_BAM,Temperature_BAM,Wind_Speed_BAM,Distance_travelled_BAM,BBS_Delay,weather_code_BBS,Temperature_BBS,Wind_Speed_BBS,Distance_travelled_BBS,CTC_Delay,weather_code_CTC,Temperature_CTC,Wind_Speed_CTC,Distance_travelled_CTC,BLS_Delay,weather_code_BLS,Temperature_BLS,Wind_Speed_BLS,Distance_travelled_BLS,KGP_Delay,weather_code_KGP,Temperature_KGP,Wind_Speed_KGP,Distance_travelled_KGP,SRC_Delay,weather_code_SRC,Temperature_SRC,Wind_Speed_SRC,Distance_travelled_SRC,SHM_Delay,weather_code_SHM,Temperature_SHM,Wind_Speed_SHM,Distance_travelled_SHM
30/01/24,0,2,25.626501,18.782204,,5,3,24.502167,14.88242,,9,3,24.34133,16.055353,,26,1,22.677668,15.978484,,67,3,22.741417,13.722565,,76,3,22.341585,11.570515,,47,53,21.426003,12.031756,,34,3,21.2185,12.287555,,48,65,20.454418,11.753876,,10,65,20.514833,12.496719,
31/01/24,6,3,26.561918,13.849476,,4,3,25.447998,17.294992,,20,3,25.060083,16.375053,,73,3,23.806831,19.66536,,86,3,23.312248,15.683774,,88,3,22.76658,12.496718,,109,51,21.592669,11.901798,,104,51,20.622667,8.4042845,,109,61,20.091917,12.413476,,56,55,20.006498,12.413476,
01/02/24,23,51,26.545252,14.408997,,26,53,26.618834,12.522619,,54,3,25.872583,18.161278,,95,3,23.72975,20.418695,,114,3,23.905998,19.33639,,121,3,23.637415,16.179985,,163,63,21.83642,11.874544,,156,65,20.114332,9.449572,,164,63,20.635668,10.495713,,167,63,20.675251,12.475961,
02/02/24,45,51,26.834833,15.03835,,43,51,27.422998,13.32,,55,51,26.374666,12.496719,,80,53,23.350584,11.503113,,110,51,23.376833,13.979871,,124,61,22.670748,19.523155,,128,53,21.634333,11.966953,,116,51,20.816416,13.358861,,143,51,20.496082,9.3876505,,121,51,20.500248,10.315115,
03/02/24,30,3,26.245253,12.620554,,28,51,26.785494,12.768586,,38,3,26.62883,17.114204,,65,61,23.431831,14.458382,,77,3,23.433084,15.530151,,81,3,23.295748,10.883676,,44,1,21.401,11.27553,,38,0,20.27475,12.964998,,32,0,19.941916,11.966954,,-5,0,20.123163,13.202726,
04/02/24,1,3,26.120249,13.358861,,0,51,26.625082,12.783802,,20,51,26.433,15.281989,,74,3,23.533918,14.05845,,98,51,24.453917,13.708391,,111,51,23.70825,10.365251,,50,2,22.338501,9.693296,,17,3,21.106,9.605998,,41,1,20.01067,10.703569,,13,3,20.1315,11.440979,
05/02/24,1,2,25.86817,13.627795,,0,51,27.497995,17.917007,,5,1,26.774666,19.453327,,41,0,24.361,16.645864,,61,1,24.510164,15.39184,,83,3,24.397833,12.979984,,45,3,23.238497,12.261158,,31,3,22.397667,10.086427,,23,3,21.629417,9.0645685,,-1,3,21.777334,8.707238,
06/02/24,0,3,25.574419,13.708391,,0,51,28.091751,16.171976,,2,3,27.641333,16.418526,,22,51,25.850584,17.555305,,54,53,26.018501,20.291357,,61,51,25.779083,15.256526,,47,63,24.369751,16.641972,,35,63,23.483084,11.923557,,32,51,22.98567,12.429127,,10,53,23.089834,13.202726,
07/02/24,0,3,25.022337,12.849528,,3,3,28.65008,15.379206,,17,3,28.547579,15.978486,,57,3,25.238085,14.113653,,81,3,25.091415,17.935081,,85,3,24.847834,12.7279215,,62,3,22.682251,13.684735,,58,2,22.166418,14.20062,,60,1,20.885668,12.964998,,14,1,21.046085,12.682018,
08/02/24,65,3,25.522333,12.287555,,63,3,29.023,14.693999,,92,3,28.441336,15.580141,,118,55,24.283918,13.570615,,135,51,23.439331,16.80857,,133,3,23.1645,14.693999,,141,3,20.571836,12.397806,,143,3,19.695585,13.009903,,143,3,18.771086,13.084402,,94,3,19.037748,11.928989,
09/02/24,0,51,26.728586,14.440443,,0,53,27.933416,14.113652,,5,51,27.330917,20.696085,,20,51,22.996414,16.766108,,43,3,21.356003,15.696165,,66,1,20.804081,14.386494,,42,3,18.903084,15.39184,,29,3,18.018501,14.05845,,21,3,17.731503,11.726277,,11,3,17.881498,12.313893,
10/02/24,0,51,27.59317,16.23596,,20,53,27.206331,16.904673,,30,3,26.478834,17.731598,,63,3,22.073502,13.363711,,99,0,21.380997,9.422101,,92,0,20.991583,10.44,,29,0,19.440584,12.783802,,16,0,18.716417,10.495713,,7,0,18.423168,12.599998,,-32,0,18.664837,12.387348,
11/02/24,0,3,26.389,19.161337,,0,3,26.179247,17.566378,,0,3,25.647583,17.902534,,15,3,22.442251,12.475961,,20,3,22.926834,12.783802,,48,3,22.6645,14.113652,,44,3,20.723915,8.891344,,32,3,20.574747,9.178235,,23,3,20.796083,9.107359,,-28,3,21.060667,9.605998,
12/02/24,0,3,26.859833,17.193533,,4,3,25.5855,17.49615,,5,3,24.964249,18.345877,,64,3,22.577667,13.237038,,85,3,23.647661,14.707222,,101,3,23.597834,13.779114,,63,3,21.807251,11.525623,,59,3,22.66017,8.0899935,,49,3,21.385666,9.220499,,38,3,21.621084,9.726664,
13/02/24,0,51,27.218168,19.64228,,0,3,26.045916,16.58346,,5,3,25.122587,16.766108,,29,3,23.417246,13.104198,,60,3,23.76225,15.281989,,65,3,23.441582,14.05845,,90,3,22.586418,11.4862,,84,3,23.155996,9.826088,,82,3,22.160667,8.4042845,,51,3,22.425253,8.825508,
14/02/24,0,51,26.747335,16.78156,,0,3,26.168833,15.1884165,,4,3,25.314255,15.192682,,25,3,23.363081,16.263872,,65,3,23.49558,16.299694,,71,3,23.543665,12.758432,,56,3,22.371834,14.003028,,72,3,22.849749,10.636766,,64,3,22.435667,8.78872,,76,3,22.55858,9.793059,
15/02/24,0,3,26.566086,15.807239,,23,3,25.800085,14.8257065,,18,3,25.130919,16.263872,,52,3,23.39225,13.392774,,70,51,24.441416,17.414474,,82,55,23.787416,17.462782,,158,3,22.84892,11.183201,,153,3,22.387253,20.16,,147,3,22.154413,22.89611,,105,3,22.32942,20.523157,
16/02/24,1,3,26.797335,17.373497,,0,0,25.666754,15.580141,,2,0,25.843414,16.595179,,20,3,24.244333,13.584932,,45,3,24.862251,14.24163,,46,0,24.516584,12.738099,,0,1,23.286415,10.990322,,8,1,22.433083,10.30883,,7,1,22.539833,10.966713,,-7,1,22.900253,10.805998,
17/02/24,0,3,26.29525,16.1198,,0,3,25.906336,8.217153,,22,3,26.453833,18.1041,,65,3,24.492249,14.168641,,87,51,25.583084,14.417988,,77,3,25.027002,15.496736,,33,51,23.26142,14.480773,,29,3,22.5185,14.003028,,22,0,21.61067,10.041354,,6,1,21.735666,11.4862,
18/02/24,0,3,26.266083,15.111424,,0,51,27.3855,17.673029,,1,3,26.689247,22.065973,,29,3,25.200584,14.934577,,59,51,25.941416,15.876775,,52,3,25.808249,15.484185,,40,51,24.348917,15.496736,,32,51,23.991415,13.18308,,35,51,23.025253,9.449572,,3,51,23.123167,9.178235,
19/02/24,0,3,26.853584,18.35647,,0,3,27.498001,18.03237,,1,3,27.272585,16.965895,,43,3,26.008917,20.082708,,72,2,26.191422,15.84409,,63,3,26.022833,11.440978,,40,51,24.9385,13.397612,,31,3,25.633085,12.261158,,29,51,24.560669,12.144331,,-4,51,24.535667,11.013882,
20/02/24,2,51,26.824415,16.831684,,6,3,28.183416,25.153671,,6,3,27.955915,23.087763,,36,3,26.294329,18.391735,,55,3,27.614334,17.227419,,64,3,27.229082,12.074766,,27,3,26.698915,16.831684,,19,2,26.645578,19.373219,,13,53,25.227333,15.725037,,-2,51,25.258585,18.888851,
21/02/24,0,3,27.424414,20.808498,,3,3,28.197998,16.454008,,20,3,27.85383,20.240196,,43,3,27.554749,24.798225,,66,3,27.801832,21.602999,,59,3,27.358253,15.683776,,14,3,26.857254,18.391737,,3,51,26.474749,15.463246,,13,3,25.137749,10.883676,,12,53,25.039835,10.239453,
22/02/24,41,53,27.855667,23.806318,,56,3,29.189667,18.581022,,70,3,28.016329,18.947083,,86,3,26.935997,26.661882,,105,51,27.456,24.962307,,100,53,27.012419,18.331741,,76,51,27.6135,21.26744,,69,2,25.512247,20.418695,,68,61,24.569002,17.294992,,22,53,24.364838,18.72346,
23/02/24,0,53,28.664001,25.600533,,0,51,29.233421,14.830076,,19,51,28.303827,17.555307,,43,53,26.421415,13.849476,,58,51,25.910166,14.021525,,68,1,25.602003,16.375053,,77,51,23.878084,14.869351,,69,55,23.520584,20.61766,,63,51,22.885666,14.345898,,15,51,22.94192,15.141414,
24/02/24,27,51,28.005667,21.385939,,25,55,27.677168,18.472595,,38,61,27.445501,18.057508,,66,61,25.219336,16.42247,,84,63,24.166418,14.277983,,75,53,24.2395,13.004921,,12,51,24.082253,13.276144,,3,3,24.064337,15.315873,,2,3,23.239832,15.021105,,0,3,23.22525,15.530151,
25/02/24,0,2,28.207754,16.179985,,0,51,28.47925,17.373497,,2,3,27.657997,16.039202,,17,51,25.250582,16.75064,,44,61,24.289331,17.673029,,41,65,23.491583,13.556282,,25,53,22.796835,17.771753,,15,53,21.79975,17.339897,,19,63,20.637749,18.947083,,13,63,20.560665,19.083395,
26/02/24,0,53,27.968168,20.523155,,28,51,27.397997,19.008545,,4,1,26.803833,19.602652,,24,51,24.596418,14.264361,,58,1,25.185165,14.693999,,50,1,24.997835,12.72283,,12,3,23.778084,10.990322,,0,3,23.831,12.864649,,1,3,22.329414,10.44,,-30,3,22.308584,10.691453,
27/02/24,0,3,27.347336,19.513195,,1,3,27.858416,16.548256,,32,3,27.020498,15.827721,,51,3,25.394333,17.0763,,79,51,25.503916,16.746773,,82,55,25.018667,13.479583,,43,3,24.65725,12.10157,,33,51,24.947668,10.44,,31,51,23.18775,7.653705,,-2,51,23.175253,8.209263,
28/02/24,3,3,26.666086,16.267857,,1,3,28.0605,16.992609,,39,1,27.56633,16.299694,,61,51,25.729746,15.077082,,86,3,26.776833,11.113451,,81,51,26.083254,9,,44,51,25.561422,16.055353,,32,1,25.516417,11.090103,,36,3,23.7065,11.726277,,37,3,23.76275,10.464797,
29/02/24,0,3,27.378586,14.154915,,0,2,29.177164,12.979984,,5,3,28.943415,18.089775,,23,51,26.410997,14.241629,,58,3,26.983084,11.480557,,58,3,26.6645,12.768586,,28,51,25.205168,14.081477,,19,1,25.541422,11.019764,,17,0,23.816917,9.3876505,,3,0,23.819,9.746631,
01/03/24,0,3,27.370255,14.759999,,13,51,29.37925,16.645864,,27,51,28.805914,18.075441,,42,3,26.313082,16.87398,,60,3,27.110167,12.57426,,67,3,26.885336,15.281989,,8,3,25.0635,18.374111,,5,3,25.35808,11.570515,,16,0,24.016914,10.948973,,5,1,24.073168,9.885262,
02/03/24,0,3,27.886917,18,,8,3,29.354248,18.057508,,0,3,28.516335,20.966715,,32,0,27.094336,15.937878,,72,0,27.285166,19.881649,,75,3,26.9645,14.264361,,44,1,26.176003,16.79314,,32,3,26.449747,11.503113,,34,3,25.289831,6.924738,,-1,3,25.14608,8.217153,
03/03/24,0,3,27.236917,18.584509,,0,3,29.0355,16.808569,,0,3,28.672585,16.62249,,9,3,27.565165,20.545246,,35,1,27.558084,16.87398,,32,2,27.449915,13.441071,,2,53,26.165586,11.457958,,8,53,25.570581,17.727943,,21,51,25.700249,7.491114,,1,3,25.933578,8.4042845,
04/03/24,2,51,27.084837,17.208603,,3,3,28.764666,15.84409,,8,3,28.374664,17.283749,,35,51,27.346415,22.027763,,69,53,27.54975,17.414474,,76,53,27.329084,13.551501,,33,63,25.52392,14.336861,,23,65,24.726831,20.833395,,31,51,25.229414,16.263872,,13,53,25.300247,21.734581,
05/03/24,0,3,27.261915,16.418526,,0,3,28.995916,15.484185,,5,3,28.866331,17.193533,,40,51,27.117249,12.904882,,58,51,27.643501,18.709612,,54,3,27.993668,14.799459,,17,2,26.019753,9.1641035,,6,3,25.520582,14.007655,,11,2,25.173162,11.620809,,-19,3,25.154411,11.384199,
06/03/24,7,3,27.620253,20.808498,,10,3,29.339666,16.071491,,4,51,28.885077,19.130875,,21,53,27.9235,15.629971,,48,61,26.866415,13.849477,,52,55,26.666586,12.229406,,35,3,25.728086,12.57426,,32,3,24.647669,11.165805,,30,0,23.635664,12.144331,,-1,0,23.714834,12.57426,
07/03/24,12,3,28.349419,21.67487,,13,2,29.552172,16.981165,,5,2,29.147585,16.79314,,41,51,27.38183,17.31746,,64,65,26.664335,13.70839,,65,53,26.524916,19.602652,,27,55,24.98642,19.228851,,17,51,24.606,10.296251,,19,51,23.860666,10.587917,,2,51,23.856499,11.013882,
08/03/24,25,2,28.159836,21.9718,,29,51,29.858416,18.0036,,27,51,29.907999,14.77755,,63,53,26.244333,11.177405,,80,61,25.543503,11.966954,,80,51,25.787415,18.171976,,22,1,24.80517,13.684735,,21,0,23.999746,15.856356,,26,0,23.696083,12.6462,,-13,0,23.766914,12.6462,
09/03/24,1,3,28.464005,21.325253,,0,53,30.398,18.671474,,1,3,29.897583,18.171976,,12,55,26.177666,14.689588,,45,0,26.39975,14.618837,,41,0,26.385336,15.7908325,,2,1,24.865585,17.072504,,4,0,24.216415,11.792404,,7,0,23.271082,11.988594,,25,0,23.375254,11.457958,
10/03/24,1,1,28.549417,18.331741,,0,51,29.893837,15.580141,,4,51,29.316336,14.618837,,29,53,27.000582,16.965895,,48,2,26.806002,16.575644,,45,1,26.79992,15.137133,,165,1,24.967667,14.512064,,157,0,24.3935,10.1887,,184,0,23.11275,10.495713,,136,0,23.4065,11.200571,
11/03/24,0,3,28.345253,16.42247,,0,51,30.081335,14.205182,,5,51,29.735083,20.724247,,24,1,27.083914,19.245697,,62,1,27.614334,16.454008,,113,1,27.89575,14.77755,,60,3,26.65725,18.374111,,55,0,26.48725,11.304229,,63,0,25.06692,11.367109,,54,0,25.273169,10.739833,
12/03/24,8,3,28.357748,21.758419,,16,3,30.402166,20.163212,,7,3,30.316336,21.068459,,19,51,28.483912,21.2522,,34,51,29.233086,15.158522,,47,2,29.424917,15.517629,,17,53,28.188501,16.489416,,9,3,28.166414,11.592895,,12,3,27.448166,15.256526,,-57,3,27.596085,13.450708,
13/03/24,15,3,28.814003,25.809765,,21,51,30.743834,19.110542,,185,51,29.964249,19.995398,,194,51,29.406832,23.469128,,220,51,29.595587,20.240196,,223,53,29.72075,16.279802,,221,3,27.965582,19.09358,,215,63,28.147669,16.923828,,228,61,27.381498,21.178896,,192,63,27.358582,15.158522,
14/03/24,4,3,28.651503,21.986542,,2,2,30.704254,16.279802,,22,3,29.468414,16.394829,,32,63,28.74433,22.805367,,126,51,29.366419,17.873556,,234,63,28.979082,20.150354,,229,63,27.967672,10.799999,,225,63,26.826838,21.03152,,234,63,26.254416,28.337282,,192,65,26.135666,18.709612,
15/03/24,0,51,28.697334,23.269482,,0,3,29.981329,18.129137,,11,3,29.403831,18.345877,,16,51,29.069334,16.954432,,32,51,28.824753,16.87398,,57,51,28.612413,20.63023,,54,3,28.1635,18.837322,,46,65,27.339333,17.208603,,47,63,27.019003,24.458813,,10,63,26.866915,20.969807,
16/03/24,0,51,28.870253,24.192429,,3,3,30.191751,17.429354,,1,51,29.193415,16.485485,,6,3,28.244331,20.929596,,30,61,28.291418,15.496736,,37,51,28.170746,14.618837,,15,3,27.782248,16.676977,,9,65,26.939331,17.227419,,32,51,26.716919,15.141414,,-30,51,26.608583,12.397806,
17/03/24,0,51,28.080666,19.914215,,0,51,29.918837,17.414476,,1,3,29.001749,17.294992,,24,3,28.227661,14.869351,,57,61,28.208084,10.948973,,56,61,27.845749,8.427383,,158,61,27.996834,11.966954,,152,51,26.822668,9.693296,,152,3,26.110664,8.854829,,100,51,25.944,9.504273,
18/03/24,14,1,28.328583,19.878391,,12,51,30.535498,16.299694,,1,3,30.2705,16.78156,,11,53,28.544336,9.931042,,32,63,27.69975,18.057508,,34,65,27.489502,11.090103,,41,61,26.936417,11.435313,,31,65,25.270584,10.086427,,35,65,25.775251,15.546833,,3,63,25.677332,12.768586,
19/03/24,1,1,28.234838,16.92383,,0,51,30.331331,17.786331,,5,63,29.387163,17.87718,,29,53,25.304749,17.566378,,53,63,24.395584,19.171478,,57,63,24.347832,15.683774,,26,63,26.288498,12.429127,,16,61,25.26225,12.7279215,,5,61,25.275251,27.267473,,-42,63,25.273163,21.142147,
20/03/24,7,51,28.6765,18.671474,,9,63,26.575083,17.106628,,5,63,25.49967,17.811815,,27,65,21.61725,12.224107,,51,63,20.816416,17.429354,,53,63,21.158253,14.973577,,44,55,20.284334,16.1198,,34,51,20.639334,11.384198,,26,61,20.850252,10.00256,,-14,61,20.72108,10.009036,
21/03/24,0,61,28.011917,17.418196,,0,3,29.25425,19.813087,,87,3,27.76008,21.767351,,109,3,24.652666,17.462784,,141,51,24.303919,16.58346,,142,53,23.864502,14.081477,,87,3,21.994751,12.245294,,76,65,19.710165,16.965895,,66,63,20.956503,8.12197,,10,63,21.073168,8.707238,
22/03/24,0,51,28.224413,15.158522,,7,1,29.975084,20.192118,,5,1,28.895494,18.847641,,24,55,26.386,19.64558,,38,53,26.82683,18.171976,,48,3,26.80617,14.05845,,39,51,24.213501,13.608762,,29,3,23.462252,11.019764,,21,1,23.358587,8.557102,,-19,51,23.389833,8.350138,
23/03/24,0,1,28.676498,18.161278,,0,51,30.291748,19.70815,,3,51,29.597586,18.089775,,9,1,27.090164,19.164719,,22,1,28.278917,19.008545,,35,3,28.193666,18.057508,,0,3,26.88642,17.25373,,0,3,26.522667,13.608762,,1,63,26.0065,21.749483,,-38,61,26.123169,16.595179,
24/03/24,0,3,28.103582,20.620804,,3,51,30.762579,14.417988,,3,53,29.75592,16.73516,,14,2,28.056831,21.96,,49,51,28.5935,20.608229,,60,3,28.483253,15.0038395,,60,51,28.036417,17.10284,,50,3,27.920586,12.287555,,105,3,27.614838,18.218275,,46,3,27.558584,19.386593,
25/03/24,0,2,27.639002,16.45007,,1,51,30.0855,16.56,,5,51,29.5455,16.418526,,18,3,28.59642,19.386591,,49,3,29.122665,16.75064,,49,3,28.731165,16.039202,,0,61,28.305166,14.88242,,6,53,27.035166,15.192682,,1,53,27.22941,16.87398,,-37,61,27.385668,16.595179,
26/03/24,20,2,27.98275,20.466246,,32,3,30.177168,17.651016,,68,3,29.6455,18,,84,2,28.31933,20.880001,,96,3,28.98517,21.096123,,91,3,28.704079,16.870138,,84,3,28.3135,15.683774,,77,53,27.437246,11.019764,,82,51,27.07525,11.119281,,28,51,27.062752,9.931042,
27/03/24,30,2,28.3515,18.218275,,31,3,30.660501,16.954432,,28,2,30.018415,18.193361,,56,1,28.467247,21.605999,,70,1,29.647669,18.089775,,71,1,29.595757,15.629972,,77,61,29.19475,13.896187,,69,3,28.364334,18.792551,,68,61,28.173166,17.974781,,26,53,28.21067,15.021105,
28/03/24,42,3,28.859833,20.240198,,44,1,31.185501,19.443333,,43,3,30.928827,22.930048,,49,2,28.775581,18,,64,3,29.649748,18.775301,,72,3,29.722834,15.496736,,19,3,29.155165,14.277983,,11,51,28.941416,10.805998,,1,51,28.094,16.45007,,-2,53,28.123163,17.76081,
29/03/24,38,3,29.243166,23.051247,,41,2,31.16258,18.228943,,63,1,30.69758,18.214718,,73,1,29.610998,22.79684,,86,51,30.422667,19.803272,,97,1,30.620756,17.673029,,68,51,30.563498,18.079027,,63,55,29.589334,17.57744,,56,53,28.918999,15.815435,,12,61,28.787748,16.923828,
30/03/24,0,3,29.026503,22.26768,,29,3,31.345917,16.954432,,19,3,30.799662,18.359999,,21,3,30.361,22.61419,,45,55,30.328918,17.193533,,44,3,29.86242,12.287555,,6,3,30.292665,12.313894,,0,53,29.91017,10.041354,,9,51,29.494001,21.758419,,-50,3,29.302336,17.826363,
31/03/24,10,3,29.091085,22.26477,,8,3,31.52092,16.167967,,4,51,30.853836,17.227419,,18,3,30.252665,16.203999,,33,3,30.4685,18.581022,,38,3,30.08533,20.176065,,43,3,31.482248,17.595861,,36,53,31.358086,15.192682,,28,63,29.046082,20.140705,,6,63,28.916916,20.608229,
01/04/24,35,51,29.414001,22.322903,,37,3,31.706335,15.137133,,84,3,31.010088,16.766108,,106,51,31.0735,16.24394,,131,51,30.943497,19.319628,,128,53,30.826998,17.339897,,93,1,32.221832,21.611996,,85,1,31.764334,15.137133,,75,2,30.446083,14.77755,,19,2,30.279413,13.339445,
02/04/24,0,3,30.007751,24.881702,,8,51,31.635504,15.84409,,19,3,30.945501,16.904673,,32,3,30.629751,23.241617,,47,1,30.849749,16.904673,,63,1,31.164505,16.09969,,42,1,30.905167,12.218805,,33,3,30.553919,10.1887,,36,3,30.291914,13.339445,,-20,3,30.108582,13.217443,
03/04/24,0,2,30.122332,25.925,,6,51,31.816748,18.129137,,59,51,30.920496,18.25026,,61,3,30.898497,18.751125,,75,3,30.741417,15.273505,,73,51,30.820747,14.417988,,71,3,30.240585,14.007655,,63,3,31.045584,14.512064,,52,3,30.539833,17.015474,,-3,3,30.325249,15.5843,
04/04/24,3,3,30.084833,24.312662,,1,3,31.92717,20.163212,,14,51,31.001749,20.268991,,37,3,31.240166,16.418526,,64,3,31.003916,16.75064,,70,2,31.243662,16.700275,,48,2,31.617666,14.154915,,38,53,31.197664,19.770523,,37,65,29.977335,21.38897,,1,65,30.096083,20.774214,
05/04/24,0,3,29.861921,23.4,,4,3,32.100086,18.391735,,12,3,31.401749,18.11841,,20,3,33.15266,24.933735,,42,1,32.228912,19.469976,,38,1,32.55617,12.6462,,47,3,31.884338,16.267857,,38,51,32.858086,21.746502,,42,3,31.669,17.462782,,39,3,31.516912,18.25026,
06/04/24,0,3,30.449417,23.83624,,8,3,33.16884,20.991426,,3,3,32.26009,20.188908,,30,3,31.6735,14.118243,,44,2,31.587257,19.13426,,46,51,31.764498,13.556282,,33,2,30.615585,15.042659,,24,51,31.67475,19.211996,,14,61,30.908585,20.608229,,-3,61,30.750254,19.107151,
07/04/24,30,3,30.355667,23.993399,,39,1,33.40008,23.469128,,53,0,32.335087,22.206486,,108,2,31.071413,18.374111,,105,65,29.583084,15.905319,,112,65,29.33742,15.124284,,121,63,29.675997,16.808569,,114,3,29.8685,15.778518,,111,61,29.966913,19.559633,,90,53,29.844,17.81909,
08/04/24,0,3,30.276505,23.269482,,2,1,31.302168,21.710716,,17,51,30.380915,24.162945,,27,3,30.113081,17.902534,,49,3,27.601828,25.282152,,45,3,26.966585,22.59699,,27,3,28.282248,25.630886,,21,55,26.324753,22.963936,,23,51,26.53775,21.41319,,-33,51,26.829416,22.104116,
09/04/24,0,3,29.591087,16.93531,,0,51,31.522997,18.971008,,0,0,31.012163,19.66536,,14,2,29.517244,13.276144,,25,3,28.739332,24.985659,,32,3,28.654081,22.159746,,6,53,29.48642,14.20062,,14,3,30.068499,17.015474,,1,3,28.444,11.988594,,2,3,28.366915,10.948973,
10/04/24,0,3,29.955667,16.071491,,4,3,31.668833,19.453327,,6,0,31.497583,19.61587,,21,2,29.717247,12.475961,,50,51,29.537249,9.449572,,46,3,29.154083,9,,73,3,29.596834,14.618837,,64,3,29.031,10.636766,,57,3,29.200254,12.7279215,,14,3,29.298166,14.48972,
11/04/24,30,3,30.46817,19.959719,,28,51,31.879248,19.586119,,51,51,31.320503,20.617662,,62,3,28.621412,19.839235,,72,51,25.516418,25.809765,,65,51,25.054083,25.264202,,62,55,26.315584,26.260265,,52,53,26.668497,13.392774,,45,51,27.062746,17.339897,,1,51,27.021086,16.62249,
12/04/24,0,3,30.001503,18.792551,,0,53,31.081337,17.10284,,0,3,31.245499,17.193533,,122,61,28.540167,6.989936,,144,3,27.426834,14.88242,,147,3,27.312416,13.708391,,155,3,28.396835,11.384198,,144,3,29.314331,13.039754,,137,3,28.796083,9.028754,,97,3,28.550253,9,
13/04/24,0,51,30.10775,16.327497,,9,53,31.954254,15.876775,,5,53,31.251747,21.385939,,19,3,29.360998,12.783802,,36,3,29.82475,11.609651,,30,3,29.299917,10.028439,,26,3,29.878084,11.298495,,19,3,31.028915,14.578888,,15,3,29.643997,8.766573,,0,3,29.42525,9.227524,
14/04/24,0,3,29.318169,15.5843,,0,3,32.10633,18.899143,,0,1,32.087162,18.455048,,4,1,30.356833,14.113652,,20,3,30.812258,11.525623,,25,3,29.860334,9.339208,,48,51,30.92392,14.241629,,38,3,31.781,19.67195,,46,3,30.160666,9.726665,,17,3,30.160667,10.805999,
15/04/24,2,3,29.520248,16.279802,,0,3,32.739666,20.532627,,16,2,32.749664,19.06301,,46,1,31.196413,19.770523,,72,3,31.73725,16.65754,,56,3,31.199915,15.463244,,51,3,32.99892,19.05281,,41,2,33.089333,16.808569,,40,3,31.760664,14.241629,,0,3,31.633581,15.379206,
16/04/24,50,3,30.026497,22.728518,,48,3,33.510494,22.91026,,60,3,33.39342,24.269983,,72,1,33.05683,16.42247,,105,1,32.991417,15.175612,,94,1,32.08534,13.797913,,82,53,33.813496,18.161278,,72,1,34.189327,17.414476,,75,1,32.489834,14.869351,,30,2,32.371082,14.458382,
17/04/24,5,3,30.461916,26.944744,,3,3,34.02508,17.643673,,16,3,33.57883,22.862123,,37,51,33.35683,19.06301,,65,1,33.493492,15.827721,,50,1,32.541584,14.081477,,47,51,33.930164,13.246826,,38,3,34.593502,21.288757,,38,1,32.15025,10.829958,,-5,3,32.018997,9.693296,
18/04/24,25,3,30.984833,24.079666,,23,0,34.320915,20.523155,,47,51,33.52258,21.575987,,74,3,32.121418,19.95972,,87,2,32.62683,16.595179,,83,3,32.1645,18.875126,,64,3,33.042664,13.358861,,52,3,33.57683,15.281989,,52,3,31.954416,13.910169,,3,3,31.896082,13.1041975,
19/04/24,0,3,31.09109,25.944988,,0,3,34.043835,20.188908,,5,51,33.01217,18.532133,,9,3,31.969332,25.20257,,24,3,32.308086,21.603,,52,3,31.98117,22.7057,,74,1,33.334335,24.57511,,64,1,34.23933,25.318008,,70,2,32.47525,22.427162,,53,3,32.377335,23.83896,
20/04/24,25,51,30.939001,25.49908,,23,3,34.354248,14.88242,,18,51,33.112164,16.92383,,22,3,32.777668,22.253124,,42,3,32.366413,20.345573,,41,3,32.302,16.862455,,6,2,34.273914,22.782625,,1,2,35.27267,23.565567,,4,1,33.096085,22.42427,,-42,1,32.96692,24.609364,
21/04/24,22,3,30.672333,27.532352,,20,3,32.93342,23.1774,,64,63,32.0205,27.607563,,73,3,33.02142,18.58451,,115,51,33.368504,20.447239,,110,51,33.095753,17.208603,,172,3,34.361416,19.022177,,165,3,35.583084,19.33639,,160,2,33.600246,22.101183,,132,3,33.454414,21.53089,
22/04/24,1,3,30.545258,24.162947,,1,3,33.202164,16.62249,,5,3,32.799664,18.864824,,35,51,33.61308,14.494192,,63,55,33.491417,23.565569,,61,3,33.3895,22.148046,,42,3,33.653084,16.595179,,31,3,34.924755,21.068459,,30,3,33.314835,14.982228,,37,3,33.083584,15.986593,
23/04/24,1,3,30.09317,21.385939,,2,51,32.90008,17.339897,,0,51,32.853832,18.1041,,12,51,32.51933,16.87398,,37,2,32.776833,17.84816,,34,2,32.074917,16.215992,,48,2,33.515583,16.516901,,45,2,33.762245,18.129137,,43,3,32.57525,16.24394,,33,3,32.556503,17.81909,
24/04/24,15,3,30.549417,22.180206,,20,3,33.604256,18.733839,,12,3,33.497585,23.210928,,14,51,32.475582,15.745627,,34,53,32.003918,28.930204,,32,3,31.72075,19.008547,,38,2,34.746834,22.159746,,37,3,34.381,22.380884,,38,1,33.17108,16.215992,,-2,1,33.127335,14.764389,
