Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,SA_Delay,weather_code_SA,Temperature_SA,Wind_Speed_SA,Distance_travelled_SA,SGE_Delay,weather_code_SGE,Temperature_SGE,Wind_Speed_SGE,Distance_travelled_SGE,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS
25/04/24,0,3,30.127085,25.305208,,5,3,29.99058,25.305208,,30,3,31.987417,19.602652,,30,3,33.821335,23.051247,,49,3,34.064335,15.617529,,41,3,33.25717,17.786331,,41,3,32.08492,14.685176,,26,51,30.521996,19.05281,,18,51,29.389084,18.218275,,14,63,29.382998,16.981165,
26/04/24,2,3,30.158333,22.42427,,6,3,30.021833,22.42427,,56,3,31.972832,19.523155,,52,3,33.89425,21.129885,,53,3,34.001835,16.923828,,41,3,33.275917,13.905509,,41,3,32.20158,13.684735,,29,61,30.171997,20.380579,,15,65,29.207832,18.214718,,15,65,29.37883,17.935081,
27/04/24,4,1,29.831247,18.86139,,7,1,29.694756,18.86139,,35,3,31.620752,18.391735,,28,3,33.725506,20.972897,,22,3,33.678913,16.595179,,9,3,33.419666,13.722565,,13,3,32.199505,14.007655,,6,53,31.276163,18.919704,,11,61,29.857828,18.079027,,13,61,29.991335,19.917469,
28/04/24,4,3,30.627085,18.35647,,6,3,30.490585,18.35647,,33,3,32.51867,18.448023,,35,3,33.935917,23.847115,,39,3,33.85184,15.807239,,25,3,33.794666,15.827721,,22,3,32.512,12.979984,,13,51,31.171999,19.855558,,18,63,29.51825,18.03237,,20,61,29.72467,19.694992,
29/04/24,3,3,30.435417,16.93531,,6,3,30.298918,16.93531,,35,3,32.827,18.175545,,35,3,34.1505,21.175837,,44,3,34.05392,17.884428,,30,3,34.02175,14.693999,,36,3,33.034916,11.91812,,31,61,31.384497,18.455048,,24,63,29.77658,17.114204,,24,63,29.726751,18.175545,
30/04/24,0,3,30.831251,15.893093,,2,3,30.694748,15.893093,,25,3,33.40825,18.25026,,25,3,34.608837,20.870687,,20,3,34.308086,21.479664,,7,3,33.496754,21.67786,,6,3,31.541166,23.904108,,3,55,29.380331,17.709658,,16,61,28.21408,15.827721,,20,63,28.27883,16.327497,
01/05/24,0,3,31.775003,16.311613,,3,3,31.638498,16.311613,,29,3,34.335335,15.990646,,19,3,35.138004,15.629972,,28,3,34.64142,12.88981,,16,3,33.038418,27.248455,,17,3,31.155752,24.184391,,16,51,30.967829,17.698677,,21,51,29.895338,17.698677,,20,53,30.141329,18.057508,
02/05/24,1,53,31.245832,18.1041,,4,53,31.109331,18.1041,,36,51,34.44367,15.021105,,27,3,35.65675,17.208603,,32,3,35.389336,22.159746,,25,3,35.144665,15.349684,,20,3,32.697414,17.935081,,17,53,31.080332,15.807239,,13,61,30.476585,17.106628,,13,55,30.32675,18.448023,
03/05/24,9,51,28.854166,19.386593,,9,51,28.717665,19.386593,,34,51,33.277004,20.966715,,33,3,34.660915,24.627789,,27,53,34.806004,18.733839,,14,3,33.713417,24.863466,,15,3,31.66408,23.977188,,7,61,30.434502,18.03237,,20,63,28.509916,16.394829,,22,63,28.885084,15.315873,
04/05/24,6,51,29.568748,18.161278,,8,51,29.432245,18.161278,,29,51,32.587418,21.749483,,21,51,34.17758,16.92383,,18,53,34.476833,14.512064,,12,51,32.665497,23.4,,11,61,30.795334,17.114204,,8,61,30.778252,16.179985,,16,53,29.453665,15.629972,,15,63,29.930918,14.685176,
05/05/24,0,3,30.110418,17.388409,,2,3,29.973913,17.388409,,30,63,31.510332,20.929594,,22,63,32.47758,16.676977,,21,61,32.545586,23.157824,,7,53,31.644669,22.104116,,4,63,30.301584,20.3774,,0,63,30.10533,14.408997,,13,63,29.443253,15.941944,,15,65,29.82258,16.267857,
06/05/24,3,3,30.483332,12.879752,,5,3,30.34683,12.879752,,25,3,32.904083,12.904882,,24,3,34.50675,13.202726,,28,3,34.439335,29.914679,,18,51,32.52592,26.826641,,14,53,30.720335,25.133053,,10,3,31.201166,17.414476,,21,51,30.268251,16.23596,,22,51,31.097582,17.811815,
07/05/24,0,63,28.68958,18.214718,,2,63,28.553085,18.214718,,31,53,31.733252,13.004922,,27,3,34.22967,11.212135,,23,3,34.53725,13.0447235,,8,3,33.09466,25.264202,,22,3,31.093248,23.469128,,11,63,31.446999,15.725037,,15,51,30.682837,17.771753,,29,51,31.085081,17.283749,
08/05/24,3,51,27.831247,14.007655,,5,51,27.69475,14.007655,,38,61,28.927002,11.304229,,39,53,31.083834,20.545246,,58,63,31.791412,25.620771,,46,51,31.884249,16.167967,,42,51,30.968252,15.782622,,33,65,29.790747,18.043148,,27,65,28.749496,17.373497,,27,65,28.972582,17.771753,
09/05/24,1,61,27.029165,16.263872,,2,61,26.89267,16.263872,,22,63,29.356165,14.973576,,11,63,31.113005,22.768398,,17,65,30.574753,23.132626,,10,63,30.782167,15.696165,,10,63,29.095337,17.57744,,2,65,28.911585,11.91812,,24,65,28.737001,16.808569,,26,63,28.935081,17.10284,
10/05/24,5,63,26.506254,16.981165,,6,63,26.369751,16.981165,,25,63,28.343666,21.99538,,18,65,29.229668,20.633371,,15,65,28.695587,9.686609,,12,55,30.355085,15.03835,,8,61,29.103666,15.315873,,2,63,28.34075,10.495713,,13,63,28.264082,7.9036193,,16,53,28.724663,9.422101,
11/05/24,0,53,27.462502,16.746773,,3,53,27.326002,16.746773,,31,51,29.199919,11.681987,,55,65,30.0505,14.529915,,82,63,28.887247,13.004922,,78,63,30.11342,12.261157,,76,63,28.411997,10.990322,,72,63,28.665749,13.75558,,60,65,28.034914,10.495713,,58,65,28.451752,12.55879,
12/05/24,1,63,26.060415,18.075441,,4,63,25.923914,18.075441,,30,63,27.939499,16.42247,,37,63,29.448418,15.893093,,55,63,29.358084,16.946787,,43,65,29.15925,12.738099,,45,63,27.664083,13.779114,,40,63,28.259497,10.514218,,46,65,27.678665,12.959999,,44,65,28.110083,11.480557,
13/05/24,0,53,26.281248,15.509274,,2,53,26.144753,15.509274,,34,63,27.866583,16.645864,,38,65,29.373419,19.161337,,36,63,28.949753,12.783802,,24,63,29.917585,13.246826,,161,63,28.172419,13.089354,,144,63,28.374083,13.044722,,198,63,27.851583,8.699793,,218,51,28.476746,10.182337,
14/05/24,3,65,24.972914,10.24578,,5,65,24.836418,10.24578,,39,53,28.243668,14.039999,,48,63,28.971334,12.181625,,44,65,28.297663,12.620554,,33,53,28.952997,14.345898,,30,63,26.316168,14.081477,,20,63,27.46158,18.161278,,23,63,27.312002,11.384198,,23,63,27.66216,17.0763,
15/05/24,1,53,26.062498,18.671474,,4,53,25.926004,18.671474,,24,51,28.766586,17.114204,,42,53,29.385916,20.620806,,55,53,28.22267,23.188583,,41,65,28.848833,14.982228,,36,65,27.453669,15.5843,,31,63,28.715744,12.245293,,25,63,27.739082,11.183201,,30,65,27.893412,13.358861,
16/05/24,1,63,24.299997,13.363711,,3,63,24.1635,13.363711,,33,53,25.079084,8.404285,,58,61,26.19425,13.044722,,47,61,25.872665,10.630672,,37,53,26.748838,17.072504,,35,51,26.851583,19.67195,,23,63,28.207415,15.4800005,,14,63,27.328665,12.096214,,17,63,27.62258,14.186923,
17/05/24,5,65,24.216667,14.345898,,7,65,24.080168,14.345898,,30,63,26.822832,10.296251,,37,63,27.72342,12.783802,,41,61,27.716421,11.885453,,33,61,28.0905,16.323528,,33,63,26.387,18.416384,,29,65,27.324083,14.168641,,23,65,26.828669,9.227524,,26,65,26.941336,12.979984,
18/05/24,0,65,24.03333,17.811815,,2,65,23.896833,17.811815,,29,65,26.447836,14.113653,,22,63,27.875498,12.387348,,28,65,27.647669,11.923557,,20,65,28.144669,13.779114,,18,53,26.51825,15.978484,,6,63,27.082415,11.113451,,13,65,26.409918,13.004922,,16,63,26.72883,15.072783,
19/05/24,2,63,24.53333,6.12,,3,63,24.396835,6.12,,35,61,26.79992,12.682018,,39,53,28.192171,12.7279215,,29,63,27.343498,14.417988,,17,63,27.898836,15.141414,,16,65,25.88283,14.05845,,9,65,26.609503,12.4811535,,17,65,26.016167,10.1887,,22,65,26.441332,12.599998,
20/05/24,4,65,23.560415,17.902534,,7,65,23.423918,17.902534,,35,63,24.874916,14.081477,,46,65,25.667168,10.163227,,52,63,25.21225,7.491114,,47,63,25.519667,14.20062,,46,63,24.253664,15.077082,,43,63,24.830332,8.435069,,37,63,24.776583,7.42159,,38,63,25.662165,13.281023,
21/05/24,0,63,24.300003,17.727943,,3,63,24.163498,17.727943,,30,65,25.426996,12.594856,,23,63,26.450499,9.114471,,39,65,26.57683,9.114471,,32,63,27.053001,9.387651,,29,53,26.199501,9.178235,,17,63,26.428247,14.408997,,21,63,26.032831,14.20062,,19,65,26.474665,18.678415,
22/05/24,2,63,24.812498,19.272614,,5,63,24.676,19.272614,,36,63,25.81867,15.03835,,43,65,27.12758,14.512064,,48,63,27.276834,13.363711,,42,65,26.984251,11.013882,,39,63,25.12242,12.522619,,24,65,26.101164,12.594856,,38,65,25.905748,17.114204,,44,65,26.364248,21.175837,
23/05/24,1,53,26.052086,15.683774,,4,53,25.91558,15.683774,,32,65,26.360336,15.815435,,16,63,26.925505,13.70839,,28,61,26.093498,10.144082,,25,63,25.661333,11.525623,,37,63,24.795332,11.119281,,20,65,25.29075,13.570615,,13,65,25.589083,17.106628,,14,65,26.19758,18.057508,
24/05/24,25,55,24.654167,16.039202,,28,55,24.517668,16.039202,,69,63,27.26242,15.941944,,76,55,27.354668,8.714677,,84,51,26.772667,10.691453,,74,61,26.015497,17.595861,,76,65,24.526583,16.516901,,70,65,26.101171,14.529915,,61,65,25.397415,12.904882,,59,65,25.966333,18.59845,
25/05/24,2,3,25.054163,21.897945,,3,3,24.91767,21.897945,,67,3,28.208254,17.902534,,72,51,28.096334,18.193361,,89,3,28.068499,15.281989,,85,63,26.323832,22.725668,,85,53,25.697416,21.434364,,72,63,26.313665,18.671474,,64,63,25.422415,9.83268,,61,65,26.237167,15.725037,
26/05/24,1,61,24.568748,27.210379,,4,61,24.432251,27.210379,,26,3,29.002,23.97989,,18,51,29.202585,18.581022,,23,55,28.564333,17.072504,,5,3,27.340494,23.675303,,1,63,26.603662,23.847115,,15,65,26.519915,14.33234,,26,63,25.876581,15.03835,,42,65,26.31008,16.676977,
27/05/24,1,3,25.637499,23.803596,,5,3,25.501,23.803596,,32,3,29.931168,21.829777,,32,51,29.62342,10.383987,,28,3,29.63725,17.238699,,23,3,28.261332,25.7041,,27,3,27.187002,22.771244,,19,63,26.940748,16.323528,,18,63,25.62242,10.464797,,17,65,26.214247,12.57426,
28/05/24,1,3,25.570837,21.746502,,4,3,25.434332,21.746502,,28,53,29.564499,19.130875,,24,51,29.060919,15.408671,,35,51,28.872671,15.277749,,30,3,27.121748,27.959743,,42,3,26.139086,27.288855,,32,65,25.590752,9.585739,,24,65,25.041162,10.495713,,20,65,25.497581,13.397612,
29/05/24,1,51,26.466667,22.3229,,4,51,26.330168,22.3229,,31,51,30.168665,22.007162,,22,51,29.827578,12.7279215,,22,63,28.980997,12.738099,,11,51,27.948832,27.959743,,20,53,27.0495,21.986542,,6,61,26.463667,14.759999,,13,65,25.75367,14.458382,,15,63,26.272581,16.343367,
30/05/24,2,61,26.008331,17.057314,,6,61,25.871834,17.057314,,30,53,29.989502,17.339897,,34,53,31.042166,13.556282,,24,51,30.058084,14.689588,,24,3,28.311335,26.758923,,27,51,27.032835,21.710716,,22,63,26.657417,15.226764,,19,65,26.07033,14.417988,,20,65,26.395498,19.33639,
31/05/24,2,53,26.583336,17.713316,,6,53,26.446833,17.713316,,24,63,29.310331,16.766108,,20,65,29.948418,15.484185,,15,65,29.533087,18.089775,,15,61,29.0905,20.730501,,16,53,27.614084,19.576189,,3,65,27.288664,18.844202,,12,63,26.657835,15.815435,,10,65,26.782999,16.29174,
01/06/24,1,65,25.516668,14.799459,,3,65,25.380167,14.799459,,32,63,28.285332,15.696165,,32,63,29.090082,15.137133,,25,63,28.59767,13.363711,,16,65,28.39675,25.43802,,16,63,27.122416,24.967497,,2,63,27.23033,13.527572,,12,63,26.862001,13.324863,,11,63,27.19133,16.418526,
02/06/24,1,63,25.397919,11.770403,,5,63,25.26142,11.770403,,29,63,27.9145,17.533146,,23,63,28.733833,11.183201,,33,63,28.33725,16.327497,,26,61,28.096754,17.709658,,23,63,26.686998,20.380579,,11,65,26.657415,12.218805,,14,65,25.732834,11.043261,,12,63,25.964247,13.722565,
03/06/24,2,51,24.566668,13.0447235,,5,51,24.430168,13.0447235,,37,63,26.752005,10.8955765,,30,63,27.900503,13.237039,,28,63,27.710165,12.261157,,34,63,27.980082,17.388409,,38,55,26.5995,12.964998,,25,63,26.286583,10.787993,,22,65,26.041166,9.504272,,22,65,26.272583,10.495713,
04/06/24,2,61,24.568748,13.397612,,3,61,24.432251,13.397612,,28,55,27.585335,13.551501,,24,65,28.221334,13.698934,,16,55,28.466421,13.0447235,,7,51,28.698835,16.923828,,8,61,26.984917,15.990646,,1,65,26.951166,12.387348,,10,65,26.812002,10.587918,,11,63,26.964249,10.691453,
05/06/24,4,65,23.81875,10.966713,,6,65,23.682251,10.966713,,28,65,26.654083,15.546833,,16,65,27.215082,16.203999,,17,63,27.243498,16.075521,,13,63,28.107168,22.415602,,25,51,26.572416,19.523155,,8,63,26.244917,13.684735,,12,65,25.962,11.457958,,14,63,26.087164,15.876775,
06/06/24,1,61,23.550001,20.746122,,3,61,23.4135,20.746122,,34,65,25.460333,13.37825,,27,65,26.494255,12.738099,,21,65,26.314331,7.9932976,,11,63,27.421753,16.575644,,10,65,25.791166,16.92383,,10,65,25.463667,14.618837,,14,65,25.661997,12.397806,,15,65,25.889246,14.799459,
07/06/24,0,63,23.252085,21.868332,,3,63,23.115583,21.868332,,31,61,25.458252,19.09358,,24,61,26.621332,15.546833,,20,61,26.603918,21.710716,,16,53,27.22592,29.055367,,13,53,25.857834,26.552288,,7,63,25.476168,19.469976,,15,65,25.26825,13.513193,,17,63,25.82675,15.696165,
08/06/24,1,53,23.68958,22.702845,,5,53,23.553085,22.702845,,37,53,26.064505,18.374111,,30,61,26.579666,18.11841,,29,55,26.605997,20.371038,,22,63,26.417582,31.826931,,19,63,24.939085,28.449112,,11,63,24.722,17.339897,,12,65,25.007837,15.9134655,,15,63,25.562164,21.09305,
09/06/24,1,61,23.529167,28.33957,,3,61,23.39267,28.33957,,25,63,26.233248,17.84816,,16,55,27.19425,15.021105,,16,53,27.237251,18.892282,,11,3,26.778002,29.522196,,8,51,25.387,28.006056,,1,61,25.569918,18.193361,,11,61,25.643248,15.546833,,12,63,26.001747,17.0763,
10/06/24,1,53,23.766668,28.410364,,4,53,23.630165,28.410364,,28,51,26.589499,19.523155,,20,51,27.390085,12.979984,,21,61,27.510164,13.755579,,17,51,26.759249,27.059933,,16,53,25.905752,26.493652,,9,61,26.028244,14.764389,,18,63,26.034918,15.986595,,24,63,26.314247,12.599998,
11/06/24,1,51,23.533333,26.758923,,4,51,23.396835,26.758923,,33,53,27.377,26.67889,,23,53,27.421333,10.495713,,22,53,27.701836,12.7279215,,17,3,26.678001,27.959743,,14,51,25.87033,25.455843,,3,63,26.140747,12.620554,,12,63,25.764082,12.605142,,13,65,26.324663,15.629971,
12/06/24,1,63,22.862497,24.187069,,3,63,22.726,24.187069,,21,51,26.708252,21.67786,,11,63,26.688005,10.315115,,10,51,26.760168,16.363178,,9,61,25.934252,20.929594,,17,51,25.005753,22.476227,,7,55,25.588667,12.015589,,15,63,25.303667,10.028439,,19,61,25.693419,10.24578,
13/06/24,1,61,23.177088,23.499481,,3,61,23.040586,23.499481,,26,51,27.26658,20.870687,,19,65,27.342165,10.948973,,17,51,27.860168,12.429127,,28,53,27.098831,23.667091,,25,51,25.995333,23.557316,,38,63,26.138666,15.5843,,67,63,25.916166,13.202726,,72,63,26.320501,12.599998,
14/06/24,2,3,23.818748,21.129885,,5,3,23.682253,21.129885,,25,3,28.172834,18.416384,,19,3,28.527582,7.5599995,,26,3,28.493502,10.739832,,28,3,27.800913,24.798225,,33,3,26.653666,22.039528,,22,53,26.851166,13.708391,,17,53,26.630753,14.205182,,16,53,26.860083,13.339445,
15/06/24,3,3,24.289583,17.727943,,6,3,24.153086,17.727943,,40,3,28.458252,15.328561,,35,51,28.637995,7.8625183,,39,3,28.831001,15.072783,,46,3,28.300917,27.438046,,45,51,27.026583,23.441502,,64,53,26.872002,12.303366,,57,51,26.730751,12.413476,,56,53,27.180916,10.966713,
16/06/24,1,51,23.92292,20.617662,,7,51,23.78642,20.617662,,33,51,28.13117,18.448023,,24,51,28.679667,14.003028,,24,61,28.726835,15.281989,,18,51,28.171751,25.661207,,16,51,26.716166,25.476198,,9,63,26.597002,13.32,,13,63,26.59117,10.823973,,19,63,27.02466,12.979984,
17/06/24,2,53,24.264582,17.208603,,4,53,24.128084,17.208603,,25,55,28.7895,17.581125,,18,53,29.215088,15.034041,,16,53,29.039335,15.683774,,10,53,28.365501,23.565569,,11,53,26.957832,24.72495,,12,65,26.099081,12.964998,,12,63,26.032835,9.686609,,17,65,26.401747,13.281023,
18/06/24,0,61,23.658333,22.206486,,3,61,23.521835,22.206486,,24,61,27.516579,17.551615,,12,61,28.23175,10.1376915,,6,53,28.064339,11.885453,,4,61,27.26133,27.459293,,7,63,25.94117,25.068514,,6,63,25.313665,13.1041975,,8,65,25.087,10.829959,,12,63,25.65175,11.090103,
19/06/24,4,63,23.375002,19.443333,,8,63,23.2385,19.443333,,35,65,26.749918,20.523157,,31,65,26.94008,12.496718,,50,63,26.922674,18.089775,,46,53,27.011335,27.504093,,42,63,25.74533,27.07669,,24,63,25.124079,15.281989,,14,65,24.816168,17.10284,,16,63,25.341333,15.716793,
20/06/24,1,51,23.397919,22.35481,,4,51,23.261415,22.35481,,51,53,26.4395,19.242327,,44,65,26.435919,9.83268,,42,53,27.220581,15.0038395,,41,51,26.338417,25.305208,,41,51,24.928667,23.979893,,23,63,24.913666,10.390226,,29,63,24.634916,13.281023,,30,63,25.293419,8.557102,
21/06/24,8,63,23.233332,23.042812,,9,63,23.096832,23.042812,,34,55,26.852,21.602999,,23,61,27.013,14.05845,,18,61,27.383085,23.042812,,8,51,25.980082,26.785547,,13,51,24.626587,23.740902,,7,63,24.753248,12.144331,,11,63,24.745333,10.799999,,15,63,25.118418,12.245293,
22/06/24,1,53,23.65625,20.721119,,3,53,23.519753,20.721119,,28,53,27.76034,19.493261,,13,61,27.488,10.799999,,20,53,28.04142,14.799459,,19,61,26.755083,24.33664,,14,63,25.593248,22.89611,,4,63,25.061583,12.979984,,13,61,25.16825,14.417988,,16,65,25.441332,15.273505,
23/06/24,0,51,23.964582,22.881956,,2,51,23.828085,22.881956,,27,61,26.960337,20.211363,,18,61,27.00675,17.935081,,18,61,27.093504,17.072504,,20,63,25.505083,28.51282,,23,63,23.882835,24.363249,,16,63,25.103254,19.137648,,12,65,24.966166,19.164719,,12,65,25.605913,21.96295,
24/06/24,1,55,23.614586,24.795612,,6,55,23.478083,24.795612,,29,53,26.68117,20.799152,,18,61,27.275503,18.089775,,24,51,26.641417,20.808498,,17,63,24.396751,27.698954,,24,63,23.045334,23.565569,,8,63,24.657417,17.902534,,18,65,24.659914,17.917007,,23,65,25.341331,23.042812,
25/06/24,1,51,23.579168,29.957972,,5,51,23.442667,29.957972,,30,51,26.285334,19.255793,,21,63,26.44008,13.896187,,25,53,26.437254,17.339897,,16,63,24.871752,25.199997,,24,63,23.39325,24.023088,,16,63,24.928246,17.026896,,16,65,24.836998,17.462782,,23,63,25.476746,21.829777,
26/06/24,1,53,23.36875,31.722925,,3,53,23.232248,31.722925,,23,51,25.26242,20.326454,,13,51,25.688002,15.124284,,7,61,25.222666,20.870687,,1,63,23.907166,30.449274,,4,63,22.566168,26.496098,,5,63,24.919914,17.026896,,10,63,24.814085,16.808569,,17,63,25.47258,20.431387,
27/06/24,0,55,22.32708,32.919827,,1,55,22.190582,32.919827,,24,51,26.277,28.496904,,15,51,26.39842,13.53236,,16,51,25.833084,12.313894,,7,51,24.10092,23.090569,,12,55,22.834913,21.603,,2,63,24.561583,14.685176,,29,63,24.578667,14.77755,,33,63,25.337168,15.03835,
28/06/24,1,51,23.795835,25.842384,,3,51,23.659332,25.842384,,31,3,27.577002,19.93048,,22,3,28.046331,12.496718,,18,51,27.505999,17.339897,,9,3,26.073835,23.584808,,14,3,24.453667,24.696102,,4,55,25.726168,10.931203,,14,63,25.753662,12.768586,,18,55,25.960083,12.313893,
29/06/24,1,51,23.954165,21.42227,,3,51,23.81767,21.42227,,29,53,28.527,17.533146,,16,51,28.752584,11.298495,,24,51,28.322668,13.281023,,18,53,26.8405,23.617756,,25,3,25.291168,21.068459,,12,51,26.349089,13.849476,,14,63,26.009916,11.212135,,15,53,26.391333,12.324414,
30/06/24,8,53,23.483332,19.813087,,5,53,23.346834,19.813087,,28,53,27.179087,18.289274,,15,61,27.735914,15.328561,,12,63,27.458084,13.004922,,0,53,26.150917,20.65848,,22,53,24.957834,23.4,,7,63,26.024078,12.864649,,13,63,25.828665,10.239453,,16,63,26.147581,11.681987,
01/07/24,1,63,22.864584,22.26477,,5,63,22.72808,22.26477,,34,61,26.218672,20.808498,,24,63,27.19217,10.495713,,19,63,26.791412,10.483357,,10,53,25.800919,20.380579,,12,51,24.503668,21.67786,,4,63,25.263666,11.165805,,18,63,25.422415,10.829959,,21,61,25.766333,11.457958,
02/07/24,3,51,24.025002,26.661882,,6,51,23.888502,26.661882,,32,3,26.945753,20.880001,,25,51,27.327583,7.2,,22,3,27.6685,10.495713,,16,3,26.253,18.218275,,22,3,25.070333,18.514643,,14,61,26.317833,13.363711,,14,53,26.166166,13.363711,,15,63,26.5205,13.979872,
03/07/24,4,63,23.212502,22.206486,,10,63,23.076004,22.206486,,29,53,27.502,22.148045,,24,65,28.294249,18.998316,,23,63,28.143501,15.596767,,19,53,26.748833,21.485697,,27,55,25.172417,19.201874,,23,55,26.113663,13.661038,,18,61,25.98075,12.015589,,24,53,26.374666,11.631956,
04/07/24,2,61,22.52083,19.70815,,11,61,22.384336,19.70815,,37,55,27.37908,19.513195,,29,63,28.085917,21.986542,,29,63,27.60808,21.933426,,22,53,26.673834,16.09969,,23,61,25.209917,15.827721,,12,53,26.811583,14.044615,,15,65,26.541166,12.522619,,21,63,26.72883,13.32,
05/07/24,2,63,23.129166,20.721119,,9,63,22.992668,20.721119,,31,53,27.376997,20.037485,,26,63,27.694252,11.440978,,20,63,27.756002,12.682018,,11,61,26.753004,22.782625,,14,63,25.33908,22.682856,,0,63,25.738668,14.386494,,18,61,25.530748,11.165805,,18,63,25.920502,13.779114,
06/07/24,3,51,22.602081,27.333935,,8,51,22.465584,27.333935,,22,51,26.39575,19.33639,,12,51,26.090082,11.212135,,27,51,26.497667,15.575981,,19,51,25.588417,23.617756,,17,53,24.145334,20.799152,,0,53,25.865746,10.00256,,13,51,25.87658,8.654986,,16,61,26.099665,10.239453,
07/07/24,3,53,23.429169,26.882141,,10,53,23.292665,26.882141,,32,3,27.618668,20.176065,,26,51,27.979668,11.966953,,22,53,27.50392,13.608762,,12,55,26.265497,21.028437,,8,51,24.803665,21.479664,,45,63,26.001165,13.1041975,,44,61,25.91825,13.722565,,57,63,26.130913,14.799459,
08/07/24,3,61,23.125,22.19773,,9,61,22.988503,22.19773,,32,53,26.32075,18.532133,,25,53,27.119255,11.200571,,29,51,26.601831,17.610588,,44,51,24.74675,21.986542,,40,53,23.578665,20.172853,,10,63,24.95533,12.979984,,13,63,24.526587,8.473393,,17,61,25.22883,11.043261,
09/07/24,1,51,23.304167,23.795427,,7,51,23.167665,23.795427,,30,55,27.312418,20.176065,,28,53,27.44425,10.296251,,27,61,27.428919,13.397612,,21,51,26.021751,23.269482,,18,61,24.534918,19.083395,,6,53,25.536581,11.792404,,11,61,25.484917,13.679999,,14,65,25.687166,14.081478,
10/07/24,2,53,23.447916,20.633371,,7,53,23.311417,20.633371,,16,51,28.304083,16.1198,,6,51,28.796333,14.458382,,31,51,28.595589,18.844202,,22,3,26.882164,23.86341,,17,61,25.028666,21.437386,,7,63,25.780333,17.551615,,11,63,25.745329,17.114204,,13,65,25.818413,19.523155,
11/07/24,4,55,23.091667,19.110542,,6,55,22.95517,19.110542,,30,3,27.777002,16.808569,,23,51,28.763002,15.137133,,24,51,28.835165,13.608762,,8,3,26.878,20.380579,,7,51,25.472414,19.191748,,3,55,26.796999,14.77755,,12,55,26.6495,13.797912,,14,55,26.764244,14.372974,
12/07/24,0,63,22.939583,22.963936,,5,63,22.803083,22.963936,,23,61,26.616585,21.26744,,32,65,27.290087,15.021105,,28,63,26.931,16.704155,,16,61,25.809256,24.850431,,14,65,24.44325,24.514387,,9,65,25.201166,14.4,,16,65,25.174498,13.722565,,21,63,25.683,14.021525,
13/07/24,1,51,22.702085,27.238941,,5,51,22.565584,27.238941,,37,51,26.44992,24.863468,,35,53,26.521334,14.4,,62,61,26.95183,14.471821,,54,61,25.438416,22.392464,,50,53,24.132835,23.333443,,42,65,24.638664,18.64369,,39,63,24.541166,14.84318,,43,63,25.218414,21.67487,
14/07/24,1,51,22.420835,27.77838,,4,51,22.284334,27.77838,,31,53,25.891584,22.691425,,23,55,26.219248,10.805999,,16,63,26.405998,13.849476,,10,53,24.940498,26.282465,,12,53,23.682833,25.864943,,8,63,25.084501,17.163355,,14,63,24.955748,16.311613,,20,63,25.495497,21.734581,
15/07/24,2,63,21.689583,27.155552,,7,63,21.553085,27.155552,,36,55,24.414505,23.051247,,31,63,25.794249,14.8257065,,50,61,25.791418,17.826363,,40,53,24.490501,24.122686,,47,55,23.384916,24.967499,,20,63,24.75325,17.771753,,13,65,24.709917,15.281989,,21,63,25.530916,20.966715,
16/07/24,1,61,21.772917,29.723444,,4,61,21.636415,29.723444,,42,53,24.220757,23.906818,,37,53,24.821333,10.464797,,34,55,25.14975,16.311613,,23,51,24.178003,30.141266,,20,53,22.922415,27.959743,,16,63,25.063665,18.692286,,16,63,24.747414,20.478907,,23,65,25.645498,25.455843,
17/07/24,6,53,22.112501,30.37683,,10,53,21.976004,30.37683,,40,61,24.8645,22.380884,,37,55,25.388,13.684735,,63,55,25.595583,18.161278,,54,61,24.236334,28.082308,,54,53,23.193247,25.071098,,42,65,24.834497,13.698934,,43,63,24.59533,15.379206,,51,63,25.405916,20.037485,
18/07/24,3,61,22.091667,33.280045,,6,61,21.955164,33.280045,,33,53,24.58742,28.227306,,25,53,25.24425,13.797912,,25,61,24.98725,16.548256,,11,61,23.205084,23.358423,,11,61,22.839083,25.862436,,4,63,24.315752,17.072504,,11,63,24.314085,16.171976,,15,63,25.078836,21.479666,
19/07/24,0,61,20.981249,27.466372,,5,61,20.844751,27.466372,,35,53,23.570753,22.104116,,26,53,24.329668,5.991594,,51,51,25.847666,13.237039,,37,3,24.330084,24.162947,,36,51,23.226583,24.472057,,26,53,24.763666,16.055353,,14,53,24.93283,18.39878,,15,55,25.480917,20.240198,
