Date,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,ED_Delay,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,HSRA_Delay,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,CRLM_Delay,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC
16/07/24,1,61,21.772917,29.723444,0,2,61,21.636415,29.723444,20,8,63,21.857582,29.59235,75,,53,24.220757,23.906818,206,7,53,24.821333,10.464797,256,26,55,25.14975,16.311613,307,122,53,22.922415,27.959743,435,157,63,23.538084,27.210379,528,161,63,25.063665,18.692286,562,150,65,25.645498,25.455843,587
17/07/24,2,53,22.112501,30.37683,0,4,53,21.976004,30.37683,20,10,53,22.138834,30.54701,75,,61,24.8645,22.380884,206,27,55,25.388,13.684735,256,27,55,25.595583,18.161278,307,30,53,23.193247,25.071098,435,28,61,23.781832,23.411074,528,31,65,24.834497,13.698934,562,8,63,25.405916,20.037485,587
18/07/24,1,61,22.091667,33.280045,0,3,61,21.955164,33.280045,20,25,63,22.17425,32.789658,75,,53,24.58742,28.227306,206,25,53,25.24425,13.797912,256,32,61,24.98725,16.548256,307,67,61,22.839083,25.862436,435,92,63,23.435999,21.96295,528,109,63,24.315752,17.072504,562,117,63,25.078836,21.479666,587
19/07/24,0,61,20.981249,27.466372,0,11,61,20.844751,27.466372,20,14,61,21.120083,29.69727,75,3,53,23.570753,22.104116,206,3,53,24.329668,5.991594,256,2,51,25.847666,13.237039,307,37,51,23.226583,24.472057,435,46,55,23.658918,21.758419,528,41,53,24.763666,16.055353,562,17,55,25.480917,20.240198,587
20/07/24,0,53,22.164583,32.136932,0,2,53,22.028084,32.136932,20,5,53,22.336752,32.736256,75,,51,25.941584,28.623962,206,104,51,26.225502,13.698934,256,109,3,27.070585,16.039202,307,159,51,24.095331,25.460934,435,184,61,24.717247,22.862125,528,216,55,25.988663,18.129137,562,201,55,26.657999,19.493261,587
21/07/24,0,51,22.858335,32.998474,0,10,51,22.721834,32.998474,20,15,51,23.230497,33.91269,75,,51,27.08325,29.215502,206,40,51,27.265085,16.904673,256,33,51,27.714334,18.709612,307,91,51,24.487,29.237675,435,117,55,25.227669,26.901417,528,145,53,26.609499,23.084955,562,144,53,26.955917,16.65754,587
22/07/24,0,51,23.158333,32.831135,0,1,51,23.021837,32.831135,20,4,53,23.37425,30.608469,75,,51,27.170748,29.427662,206,63,51,26.6005,15.192682,256,58,3,27.072668,15.1884165,307,84,3,23.62242,22.065973,435,108,53,24.815165,22.253124,528,127,55,25.594912,14.408997,562,115,53,26.137163,15.459054,587
23/07/24,1,53,23.258333,29.914679,0,4,53,23.121834,29.914679,20,5,51,23.497168,31.338614,75,,51,27.391586,24.850431,206,33,51,27.1755,18.511143,256,25,51,28.043503,17.698677,307,85,51,24.695333,24.693481,435,59,53,24.9485,19.839235,528,161,61,26.269915,15.815435,562,161,53,26.408003,15.5843,587
24/07/24,0,51,23.137497,30.54701,0,3,51,23.001001,30.54701,20,8,51,23.320084,30.248568,75,,51,27.489502,28.460497,206,3,51,27.429665,21.746502,256,20,51,28.47267,21.077686,307,78,51,24.741167,23.78453,435,118,63,25.148499,24.798223,528,151,63,26.217833,15.905319,562,137,63,26.345499,20.721119,587
25/07/24,0,53,22.947916,36.115017,0,11,53,22.811417,36.115017,20,15,51,23.253418,36.764088,75,,53,27.112413,29.957968,206,9,63,26.788,15.905319,256,11,53,27.068499,19.05281,307,95,53,23.843252,26.42753,435,119,61,24.027662,23.233253,528,144,63,25.238668,18.751125,562,162,61,25.830915,21.915693,587
26/07/24,0,53,23.114584,35.09769,0,3,53,22.978083,35.09769,20,14,53,23.401335,36.080906,75,8,51,27.44992,30.676142,206,12,51,27.360918,21.659916,256,20,51,27.741417,21.67487,307,41,51,24.364084,28.775238,435,52,61,24.244331,23.110207,528,116,63,25.638666,15.484185,562,88,61,26.27883,19.966211,587
27/07/24,0,51,23.129168,34.726475,0,3,51,22.99267,34.726475,20,4,51,23.345085,35.71265,75,,3,27.672838,30.222849,206,64,3,27.612999,24.014996,256,102,51,28.739334,27.682571,307,148,51,25.241167,21.470612,435,162,55,26.031836,26.459389,528,162,63,26.076164,23.0653,562,149,55,26.33925,25.460934,587
28/07/24,0,51,22.856253,34.2,0,3,51,22.71975,34.2,20,11,3,23.29925,39.640884,75,,3,27.324919,31.731092,206,53,3,27.512999,25.277023,256,56,3,28.376837,26.368616,307,79,3,24.826584,26.42753,435,88,61,25.161001,26.717722,528,99,63,25.434504,18.486622,562,88,63,25.437162,23.4,587
29/07/24,0,55,23.349998,30.124065,0,4,55,23.213501,30.124065,20,11,51,23.5805,31.170673,75,2,61,26.710335,24.216522,206,7,63,26.87133,15.778516,256,6,65,27.091413,18.532135,307,33,63,23.622416,28.312117,435,61,63,24.271416,21.313093,528,65,65,24.49283,13.513193,562,24,63,24.676744,12.522619,587
30/07/24,180,61,21.052082,24.675106,0,185,61,20.915583,24.675106,20,203,61,21.226334,22.61419,75,,51,25.39575,20.172853,206,276,51,25.540083,10.931203,256,293,51,25.710165,17.643673,307,341,65,22.501587,21.434364,435,397,65,23.72975,22.19773,528,398,65,24.221998,14.658676,562,397,63,25.039248,14.021525,587
31/07/24,0,63,22.077082,21.791153,0,5,63,21.940584,21.791153,20,8,55,22.434668,24.48,75,27,63,25.385338,19.8,206,32,65,25.892168,10.805999,256,26,63,26.403917,14.759999,307,108,63,23.80158,22.608458,435,164,63,24.248503,18.089775,528,172,65,24.447,14.003029,562,155,63,24.897581,14.84318,587
01/08/24,1,53,22.441666,26.319422,0,4,53,22.305166,26.319422,20,6,53,22.961748,28.08923,75,,63,26.304085,21.077686,206,57,63,26.275503,15.725037,256,63,63,27.135168,16.454008,307,71,53,24.195333,23.363974,435,126,55,24.431831,18.345877,528,218,61,24.994917,13.039754,562,184,61,25.23925,14.986553,587
02/08/24,1,53,22.504168,25.932495,0,6,53,22.367666,25.932495,20,8,53,23.03675,24.993439,75,10,51,26.98117,21.841648,206,12,63,26.881752,7.5685663,256,9,51,27.416418,13.441071,307,51,3,24.757833,21.599998,435,42,61,25.22767,22.608458,528,59,55,25.642836,13.397612,562,44,53,25.930914,12.313893,587
03/08/24,0,63,22.268751,25.6233,0,6,63,22.132248,25.6233,20,9,61,22.743002,25.2924,75,2,53,27.09992,21.602999,206,3,61,27.583832,12.413477,256,1,53,27.685165,15.5843,307,32,61,24.799494,19.33639,435,47,63,25.498497,22.033648,528,61,63,25.963667,14.618837,562,47,61,26.237165,13.450708,587
04/08/24,0,53,23.108335,21.749481,0,5,53,22.971834,21.749481,20,14,61,23.534668,21.322214,75,20,53,27.618668,18.175545,206,21,55,27.717169,9.726665,256,20,63,27.96225,12.979984,307,35,61,24.795332,14.48972,435,41,53,25.842249,20.991426,528,44,63,25.940744,15.273505,562,36,55,25.993416,13.004921,587
05/08/24,0,55,22.904165,15.5843,0,12,55,22.76767,15.5843,20,17,53,23.332586,17.283749,75,3,61,26.410334,12.7279215,206,3,55,27.025503,8.287822,256,10,55,27.074753,10.296251,307,27,61,24.280748,15.315873,435,51,63,25.365164,16.23596,528,53,65,25.726164,13.1041975,562,52,63,25.832998,14.973576,587
06/08/24,0,61,22.283333,15.328561,0,2,61,22.146835,15.328561,20,5,53,22.3305,15.137133,75,0,53,25.310335,14.118243,206,3,53,26.927588,13.746156,256,10,63,27.147661,8.435069,307,30,55,24.299501,16.327497,435,44,61,25.492247,16.62249,528,64,61,26.101166,14.799459,562,53,51,25.989248,16.434305,587
07/08/24,0,53,21.768747,17.163355,0,4,53,21.63225,17.163355,20,8,63,22.209665,18.175545,75,5,63,25.866585,18.391735,206,1,65,25.862997,6.830519,256,3,63,26.18725,18.079027,307,28,65,24.262003,15.141414,435,29,63,25.448496,20.883104,528,31,63,26.051163,14.345898,562,24,63,26.024664,15.629971,587
08/08/24,0,63,22.447916,17.388409,0,4,63,22.311419,17.388409,20,9,55,22.84925,18.678415,75,,61,26.1645,15.484185,206,5,55,26.825506,12.287555,256,38,61,26.678917,14.48972,307,113,61,23.820333,17.811815,435,166,61,24.854752,20.06334,528,171,65,25.347,12.599999,562,157,63,25.455915,14.693999,587
09/08/24,1,63,23.239586,18.218275,0,6,63,23.103088,18.218275,20,13,63,23.305506,18.709612,75,13,61,26.245752,13.397612,206,13,63,27.085917,15.03835,256,8,63,26.670584,13.779114,307,38,63,24.772415,17.581125,435,47,63,25.831833,19.881649,528,125,65,26.340754,16.700275,562,138,63,26.210083,16.854767,587
10/08/24,1,63,22.902079,16.563911,0,12,63,22.765581,16.563911,20,15,61,23.253416,17.654688,75,,63,26.781168,15.379206,206,99,61,27.288002,12.599998,256,104,63,27.12475,14.973576,307,157,61,24.607832,15.542662,435,190,61,25.825584,17.782688,528,219,63,26.178247,17.673029,562,208,61,26.108002,19.513195,587
11/08/24,0,53,23.545832,14.8257065,0,5,53,23.409334,14.8257065,20,9,61,23.922167,13.708391,75,8,63,26.852005,9.107359,206,4,61,27.927584,14.561099,256,0,51,28.428915,10.931203,307,27,63,24.718248,14.759999,435,40,61,26.221415,13.202726,528,48,55,26.774084,18.581022,562,32,51,26.774664,22.238562,587
12/08/24,0,63,23.985415,13.722565,0,6,63,23.848917,13.722565,20,7,63,24.240921,13.0447235,75,2,63,26.664503,13.556282,206,0,63,27.13175,17.654686,256,6,65,27.33309,10.97262,307,78,63,25.841164,11.592895,435,110,63,26.192253,14.707222,528,141,65,26.574081,16.870138,562,147,63,26.497581,20.696087,587
13/08/24,0,61,23.791666,11.503113,0,4,61,23.655167,11.503113,20,5,61,23.97425,10.948973,75,,53,26.4645,10.446206,206,15,53,27.08592,9.793058,256,53,61,27.48725,8.350138,307,111,65,25.751581,11.019764,435,118,65,26.794333,14.04,528,121,61,26.924086,10.805999,562,104,63,26.147581,15.077082,587
14/08/24,0,51,24.714582,11.212135,0,3,51,24.578085,11.212135,20,5,51,24.882584,12.397806,75,5,63,26.47492,11.165805,206,6,65,26.91925,9.686609,256,1,63,26.910164,17.727943,307,72,63,25.2745,19.35314,435,74,61,26.060999,12.181625,528,83,61,26.434502,12.475961,562,70,63,26.289251,13.584932,587
15/08/24,0,55,24.549997,11.090103,0,12,55,24.413498,11.090103,20,13,51,24.788834,9.178235,75,,51,26.952002,5.8603754,206,46,51,27.469252,8.4963045,256,58,51,27.608084,10.163227,307,97,3,25.73908,11.792404,435,184,53,26.82975,15.192682,528,196,51,26.724083,14.336861,562,182,51,26.714249,13.75558,587
16/08/24,0,63,23.639585,11.609651,0,8,63,23.503084,11.609651,20,10,61,23.80967,14.277983,75,2,63,26.6145,16.704155,206,4,63,27.471336,17.31746,256,13,65,27.447672,11.91812,307,36,63,25.349503,19.881649,435,42,65,26.33391,15.496736,528,46,63,26.567827,16.595179,562,30,63,26.383001,18.709612,587
17/08/24,0,55,23.766663,11.090103,0,6,55,23.630167,11.090103,20,11,51,24.330503,13.684735,75,,53,27.085333,10.483357,206,14,55,27.740084,17.595861,256,71,51,28.076836,17.10284,307,117,3,25.60575,19.64228,435,160,53,26.279753,16.78156,528,161,63,26.180334,15.256526,562,148,53,26.312166,13.797913,587
18/08/24,0,63,24.383337,7.5685663,0,8,63,24.246832,7.5685663,20,13,63,24.686747,9.422101,75,14,61,27.202002,10.823973,206,16,61,28.340082,9.422101,256,7,51,28.5935,11.753877,307,84,3,25.930748,14.336861,435,114,53,26.85475,14.973576,528,143,51,26.267836,13.1041975,562,133,51,26.403831,14.241629,587
19/08/24,0,63,23.33333,8.435069,0,7,63,23.196836,8.435069,20,13,63,23.555502,9.904906,75,9,63,26.054085,15.1884165,206,5,61,26.78383,17.163355,256,2,63,26.73725,10.587917,307,34,51,25.286997,17.713316,435,46,63,26.16725,14.81259,528,50,63,26.186584,17.610588,562,46,61,26.201752,17.377226,587
20/08/24,0,65,23.64583,15.141414,0,6,65,23.509333,15.141414,20,7,63,23.978416,11.298495,75,,63,26.274916,10.464797,206,50,51,27.02342,21.218632,256,85,65,26.833082,13.441071,307,131,55,25.501581,16.267857,435,185,63,25.998499,12.7279215,528,202,63,25.980331,14.512064,562,195,63,26.080917,19.373219,587
21/08/24,0,51,23.102083,20.767975,0,13,51,22.965584,20.767975,20,16,53,23.463835,18.448023,75,3,55,25.54992,19.486609,206,1,61,26.415083,17.709658,256,1,63,26.803919,21.758419,307,85,51,25.23908,27.943514,435,100,61,25.4235,21.915693,528,146,61,25.555334,18.668005,562,160,61,26.012167,17.072504,587
22/08/24,0,51,23.077085,26.674032,0,5,51,22.940582,26.674032,20,5,51,23.380503,26.242987,75,,51,26.497833,14.336861,206,42,3,27.119247,14.118243,256,57,51,27.422667,17.072504,307,111,3,24.782831,23.023117,435,160,51,25.771416,16.65754,528,166,53,25.940744,15.496736,562,155,51,26.220495,11.298495,587
23/08/24,0,51,23.174997,22.17144,0,7,51,23.0385,22.17144,20,10,3,23.626333,20.46941,75,0,3,27.11033,14.529915,206,1,3,28.01092,12.88981,256,0,3,28.016417,15.349684,307,71,3,25.603668,22.476227,435,91,51,26.263084,16.93531,528,91,53,26.507416,15.315873,562,84,53,26.714249,15.141414,587
24/08/24,0,61,22.802086,26.089447,0,6,61,22.665583,26.089447,20,11,53,23.203417,25.9225,75,,53,26.468666,18.723461,206,69,51,27.435919,23.86341,256,123,3,27.264334,26.260265,307,221,51,24.80783,28.001427,435,287,65,24.965166,22.55106,528,294,61,25.476166,16.08761,562,288,63,25.985083,14.182355,587
25/08/24,2,51,22.614584,28.054604,0,14,51,22.478083,28.054604,20,35,51,23.022165,27.551172,75,24,51,26.533249,19.914217,206,22,51,27.190084,12.979984,256,11,51,26.997667,17.84816,307,77,3,24.62033,29.28418,435,137,61,24.490168,18.289274,528,175,53,25.824081,15.188415,562,176,53,26.489248,18.709612,587
26/08/24,0,51,23.041666,27.684914,0,8,51,22.905169,27.684914,20,9,51,23.438835,27.698952,75,10,51,26.772835,18.888851,206,13,51,27.602585,9.83268,256,10,51,27.347672,17.377226,307,40,51,24.8245,29.810522,435,44,61,24.60475,19.110542,528,50,61,25.869913,17.533146,562,46,61,26.351748,16.862455,587
27/08/24,1,53,22.743752,22.963936,0,13,53,22.607254,22.963936,20,14,53,23.02633,24.74329,75,,55,26.822836,17.227419,206,31,63,27.760918,8.161764,256,50,63,27.428919,10.883676,307,89,3,24.493248,27.295977,435,119,55,24.383917,18.806337,528,124,61,25.142832,15.484185,562,123,61,25.87883,14.84318,587
28/08/24,0,53,22.191668,23.411074,0,15,53,22.055168,23.411074,20,24,61,22.409668,26.220753,75,20,51,26.743668,20.418695,206,20,51,27.435913,8.089993,256,14,51,27.224747,12.324414,307,30,55,24.732834,21.566973,435,56,61,24.615168,18.448023,528,61,63,25.465752,12.24,562,48,53,25.607996,14.658676,587
29/08/24,0,63,21.929167,23.411074,0,16,63,21.792665,23.411074,20,18,63,22.363836,23.444265,75,,63,25.660334,22.33161,206,32,63,26.487997,12.7279215,256,86,63,26.341415,14.458382,307,140,61,24.526583,24.063513,435,189,63,24.248499,21.602999,528,256,61,24.932413,17.414476,562,244,63,25.010084,14.336861,587
30/08/24,0,53,21.783333,20.948164,0,11,53,21.646833,20.948164,20,16,61,22.16175,23.039999,75,15,53,25.893671,20.532627,206,19,61,26.069252,8.905908,256,14,65,26.351831,14.685176,307,66,53,24.603662,24.798225,435,77,61,24.088081,18.1041,528,85,63,24.809496,13.339445,562,75,63,25.016329,14.404499,587
31/08/24,2,53,21.616667,22.366402,0,15,53,21.480165,22.366402,20,112,51,22.051332,25.651104,75,155,51,26.664503,23.584808,206,161,51,26.808836,14.654254,256,158,53,26.9935,15.379206,307,178,51,24.51825,21.924562,435,240,55,24.70475,20.721119,528,244,61,25.305334,13.1041975,562,242,61,25.549665,15.459054,587
01/09/24,0,61,22.40625,26.61323,0,15,61,22.26975,26.61323,20,41,63,22.668001,31.716797,75,33,53,26.24575,23.14103,206,32,53,26.594252,11.440978,256,22,63,26.524748,16.363178,307,73,55,24.73075,22.90743,435,91,61,24.536001,21.96,528,116,63,24.988665,14.707222,562,135,61,25.530916,20.767975,587
02/09/24,1,55,22.754166,20.5484,0,20,55,22.61767,20.5484,20,28,51,23.347168,21.96295,75,25,51,27.468666,18.64369,206,30,51,27.17967,12.287555,256,23,51,27.701834,14.973577,307,33,63,25.05783,23.773632,435,55,63,24.871416,20.192118,528,60,63,25.482414,15.119999,562,47,61,25.837164,17.309973,587
03/09/24,0,51,23.110413,23.762726,0,13,51,22.973917,23.762726,20,15,53,23.578417,24.842607,75,6,51,28.11033,21.2522,206,4,51,27.567163,20.073025,256,9,53,27.85183,15.7908325,307,36,61,24.976583,25.41763,435,52,55,24.848497,21.434364,528,82,61,25.184504,14.512064,562,85,63,25.366333,12.371645,587
04/09/24,0,51,23.281252,25.199999,0,10,51,23.144747,25.199999,20,13,51,23.888834,28.449112,75,1,51,27.981165,23.857979,206,2,3,27.692167,10.495713,256,1,3,28.047667,13.450708,307,46,3,25.416168,21.794127,435,103,53,25.265165,21.288757,528,116,53,25.780334,14.917212,562,123,55,26.093416,18.043148,587
05/09/24,0,51,23.235418,22.065973,0,17,51,23.098915,22.065973,20,22,51,23.788836,24.087738,75,9,3,28.902002,21.479666,206,8,51,29.27342,13.797913,256,0,51,28.73517,14.982228,307,19,53,26.091166,22.17144,435,39,61,25.988083,23.441502,528,50,51,26.405327,18.430452,562,35,53,26.349665,20.00512,587
06/09/24,0,51,22.681252,21.313093,0,18,51,22.544754,21.313093,20,20,51,23.23675,23.400002,75,,53,27.791582,21.758419,206,18,51,28.438002,16.199999,256,23,51,28.149755,11.885453,307,39,61,25.637003,20.08916,435,58,53,25.790167,23.828083,528,76,61,26.426165,18.486622,562,45,51,26.351748,18.837322,587
07/09/24,0,63,22.572916,21.67487,0,5,63,22.436417,21.67487,20,10,63,23.213835,22.505037,75,18,63,27.629087,22.668568,206,14,53,27.902582,17.643673,256,4,55,28.239332,13.608762,307,66,55,25.697416,22.771244,435,108,55,25.825583,21.24305,528,116,55,26.622004,15.188415,562,101,53,26.60383,17.727943,587
08/09/24,0,53,22.341667,23.42491,0,8,53,22.205168,23.42491,20,9,53,22.770082,25.570139,75,,51,27.210337,25.199997,206,15,55,27.188004,17.731598,256,12,55,27.608084,17.610588,307,31,3,25.041166,27.026386,435,46,61,24.606833,22.682856,528,76,63,25.217834,16.09969,562,82,63,25.791334,17.654686,587
09/09/24,0,63,22.75,25.683926,0,9,63,22.6135,25.683926,20,13,63,23.055498,25.099514,75,,55,27.59992,19.93048,206,0,55,27.396338,12.682018,256,15,63,27.543503,17.477621,307,77,51,24.8245,27.80403,435,119,65,24.181831,21.602999,528,175,63,24.83658,15.042659,562,159,63,25.399666,17.654688,587
10/09/24,1,51,23.268751,29.871325,0,7,51,23.13225,29.871325,20,6,51,23.797167,29.17777,75,5,53,28.389498,24.251284,206,7,51,28.185913,17.208603,256,12,51,28.176832,18.671474,307,75,51,25.149498,29.568253,435,94,55,24.106833,20.907913,528,144,65,25.040749,17.114204,562,127,55,25.745499,20.037485,587
11/09/24,0,51,23.329165,22.884789,0,9,51,23.192667,22.884789,20,11,51,23.909662,23.795427,75,,53,27.902002,17.418196,206,24,51,27.917168,14.118243,256,15,53,28.178919,16.489416,307,41,3,24.772417,28.312117,435,52,63,24.052668,19.134262,528,59,61,24.717833,16.42247,562,44,53,25.180916,13.276144,587
12/09/24,0,51,23.254164,22.148045,0,2,51,23.117668,22.148045,20,1,51,23.895086,22.461807,75,9,51,28.947836,21.2522,206,5,51,29.040085,13.18308,256,1,51,28.753916,14.8257065,307,32,53,25.607832,23.675303,435,50,61,25.615166,20.163212,528,61,51,26.015749,14.05845,562,60,51,26.226751,14.84318,587
13/09/24,0,3,23.175003,20.774214,0,10,3,23.038498,20.774214,20,10,3,23.87425,20.991426,75,,3,29.302002,20.633371,206,42,51,29.831749,14.007655,256,39,51,29.674751,15.696165,307,71,51,26.318247,23.469128,435,97,61,26.365166,21.647945,528,154,55,26.646996,14.512064,562,138,61,26.693415,14.654254,587
14/09/24,0,51,23.066664,20.948164,0,5,51,22.930168,20.948164,20,5,61,23.728416,20.780453,75,2,63,28.010336,25.045238,206,0,55,28.773413,18.681883,256,42,51,28.7935,14.773164,307,106,63,25.516165,21.437386,435,147,63,25.592247,20.172853,528,184,63,26.209497,14.917212,562,175,63,26.424665,15.646544,587
15/09/24,1,51,23.21875,18.59845,0,6,51,23.082253,18.59845,20,8,51,24.138838,19.64558,75,,51,29.193666,17.462782,206,57,51,29.752584,17.581125,256,57,61,28.918497,21.322214,307,79,63,25.678665,20.592503,435,96,63,25.788086,20.991426,528,123,61,26.449083,14.264361,562,108,61,26.747583,15.629971,587
16/09/24,0,51,22.895834,22.553934,0,5,51,22.759333,22.553934,20,4,51,23.747168,23.686249,75,,3,29.077002,20.275385,206,0,3,30.923422,21.650938,256,5,51,29.445581,20.696087,307,37,3,26.247416,24.162947,435,46,51,26.336,22.366402,528,52,51,26.72825,17.555305,562,38,53,26.90175,20.808498,587
17/09/24,0,51,23.008333,20.431387,0,6,51,22.871836,20.431387,20,10,51,23.880503,23.006226,75,9,51,29.243668,20.523157,206,14,55,30.28592,21.479664,256,20,51,29.416418,16.42247,307,86,63,26.009918,20.3774,435,94,51,26.261,24.881702,528,94,53,26.551163,18.792551,562,100,53,26.741327,21.120682,587
18/09/24,0,2,22.893747,16.75064,0,7,2,22.757248,16.75064,20,10,3,23.740915,18.043148,75,,2,28.741585,17.58481,206,44,3,30.112999,17.610588,256,39,3,29.437254,18.79255,307,69,51,25.645332,24.066206,435,80,51,26.104746,19.469976,528,103,53,26.213661,15.379206,562,109,51,26.505913,17.551615,587
19/09/24,0,51,23.268747,18.36353,0,8,51,23.13225,18.36353,20,12,51,24.151335,14.154915,75,10,51,29.333252,12.783802,206,8,51,30.658834,15.5843,256,17,3,29.820587,15.617529,307,85,61,25.570333,20.972897,435,120,51,25.788086,19.829433,528,132,51,26.09075,14.081478,562,127,51,26.187164,14.205182,587
20/09/24,0,51,23.789583,13.324863,0,7,51,23.653084,13.324863,20,8,51,24.595085,14.440443,75,6,51,29.220755,11.542478,206,3,51,30.11925,17.148247,256,1,51,29.645584,12.413476,307,39,3,25.847418,20.523157,435,59,55,25.74642,18.0036,528,73,51,26.134497,16.039202,562,40,53,26.1705,15.328561,587
21/09/24,0,55,24.212502,18.58451,0,5,55,24.075998,18.58451,20,5,3,25.140917,19.592731,75,13,3,29.0395,15.893093,206,11,51,30.092169,15.315873,256,12,51,29.318499,17.294992,307,32,61,25.401583,19.95972,435,49,51,25.717247,21.38897,528,63,51,25.876165,16.263872,562,60,53,26.430916,17.25373,587
22/09/24,0,51,23.897919,19.296135,0,6,51,23.761414,19.296135,20,7,53,24.522165,19.878391,75,,3,28.685333,16.279802,206,15,3,30.196337,14.689588,256,8,51,29.46225,18.709612,307,26,51,25.639082,20.304129,435,40,61,25.742247,18.888851,528,42,61,26.082418,17.294992,562,52,61,26.274664,19.734436,587
23/09/24,1,63,23.55417,20.037485,0,13,63,23.417665,20.037485,20,16,63,24.17425,21.868332,75,,53,28.19575,17.208603,206,10,55,29.404665,13.684735,256,2,53,28.381002,27.943512,307,24,63,25.447418,23.0653,435,35,63,25.052668,20.316889,528,55,65,25.649084,15.978486,562,22,65,25.914246,17.418196,587
24/09/24,0,61,23.049997,23.491207,0,6,61,22.9135,23.491207,20,7,63,23.801332,23.110207,75,12,51,27.585335,21.647945,206,10,61,28.019255,19.881649,256,4,63,28.545588,16.179985,307,55,51,25.407835,25.992401,435,73,51,25.569336,24.122683,528,115,53,26.311584,17.339897,562,,55,26.326746,17.873556,587
25/09/24,0,51,23.212502,23.417301,0,5,51,23.076002,23.417301,20,5,51,24.155502,26.105585,75,,3,28.895746,23.051247,206,21,53,29.119253,11.098865,256,15,3,29.141418,16.755476,307,31,3,25.916166,24.126043,435,54,53,26.088081,21.420753,528,72,53,26.201162,16.215992,562,,53,26.435083,18.519016,587
26/09/24,1,51,23.618753,19.530622,0,7,51,23.482252,19.530622,20,8,3,24.68467,20.929596,75,9,51,28.4895,18.900856,206,13,3,29.75467,11.159999,256,9,3,29.464338,16.135872,307,24,53,26.016167,21.167418,435,33,61,25.967249,20.060919,528,49,53,26.109499,15.158522,562,,55,26.560081,15.215058,587
27/09/24,0,53,23.316668,16.770939,0,12,53,23.180166,16.770939,20,15,53,24.274254,17.852697,75,4,65,26.927002,12.287555,206,4,61,28.056753,9.021574,256,6,61,28.38725,9.668195,307,12,61,25.922415,17.22742,435,43,61,26.19433,19.211996,528,52,53,26.234499,13.590894,562,,53,26.664251,15.602999,587
28/09/24,0,61,23.324999,15.443328,0,13,61,23.188501,15.443328,20,18,61,23.620085,11.362834,75,21,63,26.23533,10.075177,206,21,63,27.294249,12.421304,256,46,63,27.57475,14.387619,307,113,61,26.016165,11.1090765,435,136,55,26.777672,12.835653,528,155,51,26.788668,12.10157,562,,61,26.955917,16.199999,587
29/09/24,0,51,24.054167,11.892265,0,4,51,23.91767,11.892265,20,6,51,24.670084,13.729647,75,4,51,26.660334,14.517644,206,0,51,27.529665,15.159589,256,3,61,27.297668,10.120099,307,26,63,26.020332,12.932471,435,37,65,27.208916,14.068816,528,36,63,27.059494,11.855429,562,,63,26.528833,12.074766,587
30/09/24,0,51,24.48958,13.644427,0,5,51,24.353083,13.644427,20,13,51,25.326334,15.070633,75,10,53,27.091583,14.668619,206,6,51,27.869253,9.360001,256,2,51,27.9935,7.353611,307,34,61,26.603666,13.281023,435,49,53,27.821417,18.930832,528,52,51,27.45533,16.712881,562,,65,26.820501,12.287555,587
01/10/24,0,51,25.05625,11.583108,0,6,51,24.919752,11.583108,20,8,53,26.063835,12.906138,75,10,53,27.612421,7.748368,206,9,51,28.500498,21.711462,256,24,61,28.32892,15.611304,307,99,3,27.182833,14.57889,435,118,51,27.681833,16.913296,528,149,63,27.130331,16.16897,562,,53,26.941336,16.431347,587
02/10/24,0,63,23.86875,14.637663,0,5,63,23.732248,14.637663,20,9,63,24.52842,16.144905,75,1,61,27.647833,15.426535,206,0,63,29.30675,12.496719,256,4,63,28.968504,15.216123,307,38,51,26.655748,20.413143,435,95,63,26.783918,19.361507,528,111,61,26.87617,13.184308,562,,61,26.895498,16.981165,587
03/10/24,0,53,23.425001,15.517629,0,4,53,23.288504,15.517629,20,5,51,24.228418,16.248924,75,3,51,28.285334,14.508715,206,0,3,29.265085,10.534229,256,3,51,29.041418,16.836496,307,22,53,26.599504,17.15297,435,26,63,26.74225,16.923828,528,39,63,26.592833,13.797912,562,,55,27.122583,17.161469,587
04/10/24,0,63,23.574997,12.348052,0,7,63,23.438501,12.348052,20,7,63,24.211748,13.379461,75,8,63,26.63117,14.4415655,206,8,65,27.604668,12.267763,256,2,65,27.21225,16.055355,307,20,63,26.02867,16.357237,435,46,63,26.183916,16.663374,528,54,63,26.382416,11.5887,562,,61,26.45175,12.362475,587
