Date,HYB_Delay,weather_code_HYB,Temperature_HYB,Wind_Speed_HYB,Distance_travelled_HYB,VKB_Delay,weather_code_VKB,Temperature_VKB,Wind_Speed_VKB,Distance_travelled_VKB,TDU_Delay,weather_code_TDU,Temperature_TDU,Wind_Speed_TDU,Distance_travelled_TDU,WADI_Delay,weather_code_WADI,Temperature_WADI,Wind_Speed_WADI,Distance_travelled_WADI,KLBG_Delay,weather_code_KLBG,Temperature_KLBG,Wind_Speed_KLBG,Distance_travelled_KLBG,KWV_Delay,weather_code_KWV,Temperature_KWV,Wind_Speed_KWV,Distance_travelled_KWV,PUNE_Delay,weather_code_PUNE,Temperature_PUNE,Wind_Speed_PUNE,Distance_travelled_PUNE,KYN_Delay,weather_code_KYN,Temperature_KYN,Wind_Speed_KYN,Distance_travelled_KYN,DR_Delay,weather_code_DR,Temperature_DR,Wind_Speed_DR,Distance_travelled_DR,CSMT_Delay,weather_code_CSMT,Temperature_CSMT,Wind_Speed_CSMT,Distance_travelled_CSMT
16/09/24,0,51,24.700998,21.203358,,19,51,23.48525,18.440998,,16,51,24.426748,17.935081,,26,51,25.369757,20.696087,,9,3,25.076078,18.837322,,5,3,24.876917,19.201874,,14,51,24.265,16.454008,,22,51,25.579504,13.70839,,27,53,25.934334,15.629971,,29,55,26.543081,18.861387,
17/09/24,0,3,25.192667,21.67487,,9,3,23.7415,17.935081,,11,51,24.808,15.03835,,18,51,25.963507,16.375053,,9,51,25.634417,16.375053,,8,53,25.004,20.833395,,6,51,23.379583,16.179985,,13,53,25.55867,13.570615,,24,51,26.309334,16.263872,,10,53,26.938917,20.00512,
18/09/24,1,51,25.046835,14.693999,,13,51,24.204,13.009903,,12,3,25.266329,11.165805,,12,1,25.69683,13.324863,,14,3,25.515665,12.783802,,13,51,25.064417,16.42247,,10,3,23.531664,14.05845,,13,51,26.404501,11.27553,,19,51,26.798914,14.113653,,28,51,27.701414,17.873556,
19/09/24,0,3,25.94892,8.654986,,23,51,25.049835,9.826088,,32,51,25.824667,7.928177,,38,51,26.621834,10.587917,,31,55,26.284414,11.165805,,27,51,26.029,12.620554,,31,3,24.346252,15.315873,,37,53,26.960752,12.245294,,27,51,26.978083,13.556282,,18,51,27.92433,15.876775,
20/09/24,0,51,26.151,14.689588,,7,61,25.301918,12.7279215,,8,63,26.505919,10.739832,,18,51,27.028082,13.779114,,8,53,26.582336,13.324863,,26,61,25.833168,18.075441,,19,61,24.44,14.88242,,33,63,26.264921,9.504272,,10,63,26.417664,15.021105,,20,61,27.286835,27.103,
21/09/24,2,63,24.880165,16.075521,,33,63,23.656082,14.372974,,31,53,24.422585,12.074766,,28,65,25.490587,14.618837,,15,55,25.28025,12.758432,,17,65,25.976915,17.727943,,41,63,24.548334,17.31746,,51,53,27.133667,12.522619,,19,53,27.126,16.746773,,9,53,28.257666,20.945072,
22/09/24,0,61,24.928085,17.283749,,15,63,23.995668,15.141414,,13,61,25.124664,11.808878,,17,61,25.571836,15.856356,,5,61,25.14692,16.65754,,13,63,25.370667,19.721298,,32,63,24.783752,13.755579,,44,61,27.377419,12.287555,,19,53,27.696833,19.734436,,30,51,28.4285,25.63847,
23/09/24,0,63,25.048912,11.720751,,6,63,24.243582,10.233123,,10,63,25.139252,9.885262,,20,63,25.888502,13.746156,,30,63,25.855247,14.003028,,26,65,25.306084,19.296133,,35,65,24.329582,14.20062,,39,65,26.494087,11.966953,,38,63,27.244757,18.328207,,29,63,27.822252,26.61323,
24/09/24,1,63,25.376001,11.113451,,9,63,24.431086,9.339208,,7,55,25.370499,10.464798,,10,63,25.744751,10.587917,,1,63,25.736502,6.924738,,0,63,25.476915,14.76439,,15,63,24.744165,8.905908,,15,65,26.342001,9.726664,,1,63,26.41767,24.344624,,19,63,26.768082,32.90408,
25/09/24,0,63,24.973917,13.971757,,3,63,23.860252,17.490591,,0,63,24.918417,14.539945,,9,61,24.946833,21.468348,,12,63,24.699,16.394829,,16,63,24.747747,17.992796,,12,65,24.0525,14.044615,,24,65,25.683672,14.827893,,0,65,26.171835,22.22836,,13,63,26.932663,33.90361,
26/09/24,35,63,25.040583,20.150354,,55,53,23.51442,20.61766,,55,61,24.449667,16.63905,,59,63,24.801,23.080044,,53,63,24.590662,18.98552,,52,53,24.574831,27.983486,,46,61,23.567083,22.702845,,52,61,25.967003,19.42833,,11,65,26.098915,27.074896,,8,65,26.809746,38.48129,
27/09/24,0,3,25.313498,18.837322,,20,3,24.03525,22.483433,,18,63,25.047583,18.758902,,28,51,25.26975,19.83025,,16,51,25.461494,20.771093,,10,51,25.1915,26.90684,,21,55,23.862915,26.865265,,24,65,25.608667,23.00411,,17,63,26.450998,31.433586,,22,63,27.17225,41.71109,
28/09/24,1,3,25.546835,13.874019,,15,3,24.512337,15.779543,,15,51,25.376755,13.262714,,30,51,26.109337,13.708391,,18,51,25.790667,14.64209,,17,51,25.522749,17.886242,,13,51,24.483747,20.224985,,17,61,26.156586,16.525724,,1,55,26.501,18.033268,,18,61,26.928495,23.030151,
29/09/24,3,51,26.428085,8.019601,,9,51,25.06442,11.203464,,10,51,25.872583,9.215226,,15,53,26.240583,10.399576,,29,53,26.280245,13.979872,,38,51,26.387331,12.641076,,32,53,24.515,15.481048,,36,61,26.350334,13.130133,,2,51,26.8385,16.189995,,11,51,27.582666,20.368652,
30/09/24,0,61,25.994751,8.32877,,13,53,24.7415,7.9036193,,11,61,25.751753,5.9644947,,15,53,26.248919,11.578912,,20,61,25.999,7.9567327,,16,51,26.618584,13.577776,,22,3,25.4525,8.604301,,26,51,27.333666,12.71901,,2,51,27.409334,16.279802,,19,51,27.816,21.966637,
01/10/24,1,61,26.498919,11.161451,,2,61,25.558167,12.483749,,9,63,26.220497,10.855358,,9,63,26.767668,9.703319,,6,65,26.73025,7.8583965,,14,63,26.710257,21.173542,,16,3,26.129585,10.070353,,17,3,28.619085,11.409785,,4,51,28.051003,16.848038,,22,51,28.168081,21.170479,
02/10/24,2,61,26.609331,19.523155,,17,63,25.612333,15.922626,,17,63,26.362162,12.229406,,24,63,26.426003,19.672771,,14,65,26.234415,25.277664,,15,63,26.343582,17.555305,,43,61,25.277502,14.892213,,46,61,27.804499,12.483749,,0,51,27.819746,15.342294,,12,53,28.201418,18.792551,
03/10/24,0,55,26.25308,14.81915,,22,63,24.887331,14.428097,,22,63,25.410082,13.259049,,16,63,25.971832,14.25641,,10,63,26.248999,12.69351,,2,61,26.372751,17.258425,,10,55,24.82125,16.245934,,11,51,27.550339,13.239487,,13,51,27.7385,16.56,,20,51,28.188913,21.2522,
04/10/24,0,51,25.905169,12.257194,,19,53,24.672752,13.432632,,17,51,25.430918,17.10284,,17,53,25.611418,20.138292,,0,55,25.557335,19.523155,,12,61,26.093582,13.246826,,10,53,24.271248,16.071491,,15,51,26.96492,13.218668,,4,53,27.359331,15.192682,,17,51,27.943079,17.76081,
05/10/24,0,61,25.201004,18.218275,,6,63,24.435251,12.703715,,5,63,24.668417,14.178927,,14,63,24.76767,14.634343,,1,63,24.72608,16.285772,,5,51,25.595665,16.596157,,11,3,24.492083,13.149859,,23,51,27.056587,11.230904,,15,51,26.751,15.999762,,13,51,27.370165,17.423777,
06/10/24,0,53,25.5885,19.797543,,30,61,24.908165,13.6289835,,32,53,25.166336,15.3264475,,20,51,25.384333,12.204212,,24,3,25.653166,12.86087,,25,61,25.5915,18.469963,,34,53,24.96083,17.515581,,44,61,27.096167,10.661107,,9,65,27.11975,17.892578,,23,65,27.547249,28.03034,
07/10/24,0,55,25.534332,15.299999,,30,61,24.616499,13.849476,,30,61,25.399664,14.007655,,36,65,25.307245,17.630814,,22,63,25.357332,15.15104,,20,53,25.895666,14.6254835,,23,3,25.840002,17.108522,,36,2,28.877419,9.422101,,16,3,28.419748,13.3649235,,13,2,28.897253,18.687086,
08/10/24,0,51,25.521835,12.182955,,19,3,25.014418,13.671707,,17,3,26.070498,11.34,,22,51,26.023916,9.668195,,7,51,25.786499,12.601285,,9,51,25.735245,13.737904,,10,51,25.842087,12.304682,,19,3,29.212837,11.032987,,10,3,28.517668,16.383955,,8,3,28.980589,20.757051,
09/10/24,0,55,25.453081,15.655861,,4,53,24.247747,12.7279215,,20,53,25.389254,10.948973,,27,51,26.294756,14.681866,,15,51,26.009417,14.383114,,19,51,25.424835,18.360882,,28,61,24.560831,13.00243,,35,55,26.654501,9.292254,,0,61,26.530169,18.762356,,20,61,27.253502,24.20314,
10/10/24,0,53,25.20517,16.344357,,20,55,24.272753,16.165964,,19,53,25.385084,15.299999,,24,53,26.044748,17.64551,,8,51,25.738579,18.606289,,14,51,25.94358,23.667776,,24,61,24.285833,23.19487,,28,65,27.14617,10.571074,,4,63,27.067667,16.92383,,23,63,27.834745,23.051247,
11/10/24,0,53,25.044748,19.694992,,11,51,24.43942,20.128637,,11,51,25.657999,15.7908325,,22,53,26.151001,16.548256,,7,55,25.640665,18.921415,,4,51,25.551912,23.977188,,17,63,24.5775,21.531641,,18,65,27.050331,10.990322,,4,63,27.4885,19.694992,,8,63,28.21808,25.31097,
12/10/24,0,61,25.019753,16.09969,,21,63,24.045668,16.176983,,18,61,25.078835,13.75558,,22,63,25.546835,17.57744,,11,61,25.190668,16.084589,,13,61,25.35192,19.098671,,15,61,24.692085,15.702356,,18,63,27.714918,8.996398,,1,61,27.955168,14.192631,,19,53,28.311836,20.652988,
13/10/24,0,61,25.282251,13.833091,,25,51,24.553999,14.544401,,26,51,25.48925,13.690654,,33,51,25.853083,17.208603,,21,55,25.813578,14.918297,,19,63,25.476915,18.171976,,20,63,24.535835,15.995712,,24,63,27.381584,11.190442,,8,51,27.273916,17.750774,,21,61,27.630583,26.533978,
14/10/24,6,51,25.315584,10.594036,,4,51,24.785248,12.535548,,3,61,25.79133,10.6261,,12,53,25.832254,8.641874,,11,63,25.873999,10.805999,,17,55,26.039413,13.551501,,11,61,24.467085,15.426535,,15,63,27.352419,10.706595,,1,63,27.051003,16.909464,,11,61,27.574333,24.037247,
15/10/24,0,63,24.796831,14.978986,,2,63,23.872751,13.6242285,,1,65,24.668417,13.104198,,6,65,24.753084,12.0720825,,2,63,24.7865,12.906138,,0,63,24.995667,18.687086,,19,61,24.373335,12.2519045,,26,51,27.219086,8.905908,,5,63,26.946833,14.539945,,8,65,27.541,21.026125,
16/10/24,0,63,25.144747,15.91041,,24,55,24.401918,14.650938,,24,63,24.476751,9.3962755,,28,65,24.228083,10.308831,,18,63,24.60525,19.179081,,15,65,24.862333,20.750027,,41,63,24.827501,13.709573,,48,65,27.294088,9.885262,,11,65,27.403082,14.028457,,14,53,28.10975,19.67195,
17/10/24,1,63,25.219748,20.539726,,1,61,24.306084,21.988014,,0,61,25.272585,17.202011,,4,61,25.126,16.913296,,20,63,25.284422,17.968472,,19,63,24.854002,17.373497,,20,61,24.348335,14.007655,,24,51,27.500336,9.167638,,12,61,27.43225,13.397612,,30,61,28.291002,20.606659,
18/10/24,3,55,25.123917,18.353823,,3,63,23.993584,15.2947035,,2,61,25.074669,15.004919,,7,55,24.79058,15.941944,,14,55,24.742752,14.178927,,7,63,25.070665,21.868332,,16,63,24.737913,20.82484,,20,65,27.577415,20.833395,,11,65,27.38225,15.410774,,20,65,27.834747,22.66142,
19/10/24,34,51,25.386414,19.119015,,36,51,24.593584,14.687382,,35,51,25.437164,12.599998,,41,63,25.419748,16.341381,,25,63,25.632332,13.437455,,22,63,24.718588,14.904173,,26,63,24.142082,11.165805,,50,65,26.33367,11.212135,,8,63,26.471834,14.993038,,15,61,27.088919,21.606747,
20/10/24,0,63,24.384336,14.288191,,2,53,23.89775,15.39184,,9,55,25.243414,11.7,,20,63,25.082253,14.007655,,10,63,24.86358,15.141414,,9,63,24.762335,16.056362,,12,63,23.954582,12.487641,,21,65,26.131584,15.489416,,46,65,26.498917,9.743305,,53,63,27.061834,15.3264475,
21/10/24,0,53,25.030165,11.620809,,20,53,24.164421,11.226575,,20,61,24.899668,11.583108,,35,53,25.373915,10.34178,,20,53,24.990667,16.29174,,25,63,24.268585,14.082628,,31,63,23.973333,11.866355,,47,63,26.654501,9.668195,,4,63,27.19475,10.182337,,30,61,27.763918,17.441433,
22/10/24,0,63,24.2885,6.945761,,3,61,23.520668,11.672275,,0,61,24.630915,5.7515564,,3,51,24.961418,11.975074,,0,63,24.709414,12.931218,,0,61,24.260248,18.504139,,5,51,24.56292,7.928178,,11,63,26.81909,7.519175,,32,51,26.855165,13.935767,,24,51,27.495165,19.514856,
23/10/24,0,3,24.926,13.33094,,16,3,23.979002,13.0447235,,13,3,24.614248,11.119281,,35,51,24.9385,10.196647,,41,51,24.844833,11.457958,,37,51,24.828997,14.480773,,59,3,24.506666,11.367109,,63,61,27.833664,8.049845,,25,2,27.680166,15.910412,,16,51,28.21183,21.815674,
24/10/24,0,3,24.407251,11.276968,,0,3,23.676918,12.835653,,3,3,24.539253,10.564942,,11,3,24.501001,7.9526596,,21,3,24.8115,11.542478,,18,3,24.514418,15.351793,,39,3,24.256666,9.340941,,54,53,27.487833,8.951267,,59,3,27.994751,16.607864,,58,3,28.809748,24.89277,
25/10/24,0,3,24.540586,15.137133,,0,3,23.141502,17.482254,,0,3,24.333002,15.778518,,9,3,24.307251,16.748707,,1,3,24.813581,15.697197,,23,3,23.856081,16.204998,,40,3,24.319168,10.24578,,43,3,26.610748,11.098865,,29,3,26.701004,14.277983,,35,3,28.0035,19.706507,
26/10/24,0,51,24.336416,19.222954,,8,53,23.558168,20.890083,,6,51,24.568419,15.812363,,25,3,24.530169,15.999762,,12,51,25.005249,15.743569,,27,3,24.55191,18.32202,,32,3,23.692083,11.720751,,35,3,26.691996,12.7546215,,28,3,27.128084,20.275385,,38,3,28.072248,27.67672,
27/10/24,0,1,24.850998,12.503199,,13,3,24.422752,12.669238,,10,3,25.076746,12.330985,,29,3,24.696836,14.535487,,18,3,24.880247,16.011908,,15,2,24.754,17.40424,,31,3,24.567085,11.966953,,38,3,27.094086,13.533558,,10,3,27.144754,17.10284,,20,3,28.32225,22.473343,
28/10/24,0,2,25.161413,7.1684303,,18,3,25.245668,8.29173,,16,3,24.843416,9.437563,,21,3,25.086418,6.7469993,,6,3,25.767752,8.32877,,6,3,24.68525,15.329618,,22,3,24.494165,11.126562,,27,3,27.635752,12.2519045,,28,3,27.61975,15.2947035,,45,3,28.351418,20.073025,
29/10/24,7,51,25.769753,8.281956,,9,51,24.845673,8.217153,,16,51,25.2955,7.120815,,26,3,25.436417,7.7420926,,11,51,25.30525,7.256032,,5,3,25.174837,11.988594,,13,3,24.594168,12.886039,,16,61,27.998255,14.275713,,7,51,27.721834,14.944336,,24,3,28.195168,19.983242,
30/10/24,0,63,24.534334,16.383955,,0,63,23.57692,11.7827835,,0,61,25.066332,10.1902895,,5,51,25.619751,11.844492,,0,51,25.517752,15.543706,,0,61,25.370667,8.790563,,6,51,25.012917,9.686609,,12,1,27.898254,11.9317045,,30,3,27.992668,13.33094,,55,1,28.62017,20.787468,
31/10/24,0,55,24.626005,10.441552,,1,63,23.287333,11.612441,,1,63,24.299665,8.131936,,6,53,24.892672,14.348156,,1,63,24.798998,11.91948,,1,63,26.056084,17.640919,,4,51,25.67333,14.764389,,5,0,28.510752,14.589996,,4,3,28.546835,16.848999,,16,1,29.36808,23.683512,
01/11/24,2,63,24.55934,12.241323,,2,61,24.05192,15.146761,,0,53,25.172583,13.072015,,5,53,25.38225,14.941085,,13,51,25.15525,13.31635,,9,51,25.143585,16.56489,,31,51,25.794168,14.275713,,30,3,28.350334,14.33347,,15,51,28.119751,15.481048,,19,1,29.015999,22.811758,
02/11/24,14,53,24.784334,14.068816,,13,53,24.074835,16.179985,,14,53,25.220499,14.967083,,14,53,25.66142,13.5012,,33,55,25.380249,14.1102085,,31,3,25.801912,12.580699,,22,2,25.142082,13.902014,,25,3,27.969084,15.825675,,12,3,28.263498,21.261345,,22,3,29.07225,28.48326,
03/11/24,1,53,24.396837,14.238215,,3,51,24.181084,14.545515,,2,3,25.4955,12.093535,,10,51,25.648918,11.755254,,3,51,25.401083,11.952054,,15,2,25.1415,16.323528,,26,0,24.977499,13.917154,,29,0,27.642004,13.985663,,29,0,27.85933,16.276817,,20,0,29.153498,22.037323,
