Date,MMCT_Delay,weather_code_MMCT,Temperature_MMCT,Wind_Speed_MMCT,Distance_travelled_MMCT,BVI_Delay,weather_code_BVI,Temperature_BVI,Wind_Speed_BVI,Distance_travelled_BVI,BL_Delay,weather_code_BL,Temperature_BL,Wind_Speed_BL,Distance_travelled_BL,ST_Delay,weather_code_ST,Temperature_ST,Wind_Speed_ST,Distance_travelled_ST,BH_Delay,weather_code_BH,Temperature_BH,Wind_Speed_BH,Distance_travelled_BH,BRC_Delay,weather_code_BRC,Temperature_BRC,Wind_Speed_BRC,Distance_travelled_BRC,KOTA_Delay,weather_code_KOTA,Temperature_KOTA,Wind_Speed_KOTA,Distance_travelled_KOTA,SWM_Delay,weather_code_SWM,Temperature_SWM,Wind_Speed_SWM,Distance_travelled_SWM,MTJ_Delay,weather_code_MTJ,Temperature_MTJ,Wind_Speed_MTJ,Distance_travelled_MTJ,NZM_Delay,weather_code_NZM,Temperature_NZM,Wind_Speed_NZM,Distance_travelled_NZM
05/11/23,1,3,28.974833,21.96295,,10,3,28.904335,14.869351,,14,3,28.56275,19.083395,,6,3,28.512497,14.480773,,12,3,27.242498,16.808569,,19,0,26.687248,13.392774,,7,2,24.652666,11.090103,,9,1,25.206335,10.538843,,0,2,22.903414,12.313894,,11,0,22.578833,10.966713,
06/11/23,2,3,28.312332,25.212852,,25,3,28.439749,18.35647,,25,3,28.175255,19.734436,,20,3,28.658333,15.30741,,24,3,27.673754,14.578888,,29,2,26.966415,15.124284,,6,3,25.200583,8.350138,,8,3,25.26467,9.19939,,5,0,22.663834,8.825508,,1,2,21.960085,11.480557,
07/11/23,2,3,28.387335,30.684587,,12,3,28.106417,18.837324,,12,3,28.196083,20.111729,,23,3,27.9125,14.618837,,32,3,27.048754,15.379206,,38,1,26.516417,10.483357,,17,3,25.475586,10.105681,,17,1,25.5355,10.495713,,3,0,23.188833,9.387651,,13,1,22.428835,11.525623,
08/11/23,0,3,27.808167,35.369884,,11,3,28.023085,18.775301,,10,3,27.337751,16.23596,,12,3,28.131248,17.294992,,12,3,27.915419,10.182337,,4,0,26.6185,10.086427,,0,1,24.863085,10.041354,,4,3,25.352167,12.7279215,,6,2,22.486748,14.587776,,16,1,22.389252,10.495713,
09/11/23,1,53,28.10192,18.792551,,7,53,28.089752,18.161278,,3,2,28.423166,14.685176,,10,1,28.516663,12.10157,,12,0,28.407084,10.105681,,8,0,27.189337,11.435313,,1,3,25.4485,9.1641035,,0,3,25.787582,9,,8,51,23.22425,13.679999,,0,2,22.685087,10.464797,
10/11/23,2,3,27.897745,24.75638,,11,61,27.945997,15.192682,,19,3,29.014833,8.435069,,13,3,29.241669,8.707238,,13,0,28.588339,9.83268,,15,0,27.6435,9.565437,,6,3,25.192247,15.905319,,5,3,24.695917,14.77755,,9,63,21.390917,16.65754,,6,61,19.866335,17.654686,
11/11/23,0,3,28.799833,25.277023,,7,3,29.539747,19.09358,,12,3,30.048166,16.946787,,7,3,29.46875,17.447933,,7,2,28.18833,17.208603,,6,0,26.318504,13.627795,,1,0,21.748499,12.522619,,0,0,21.693832,9.904906,,7,0,20.226332,9.983106,,0,0,19.251753,12.10157,
12/11/23,0,3,29.08525,26.758923,,5,3,29.339752,18.014393,,2,3,28.841919,16.135872,,6,3,28.485418,13.708391,,5,3,27.00917,12.096214,,8,3,24.939333,12.819235,,1,3,21.946419,9.449572,,2,3,21.281334,9.19939,,0,1,19.12008,10.028439,,-3,0,18.866335,11.183201,
13/11/23,0,3,28.697754,23.584808,,6,3,27.989748,16.179985,,1,3,27.539835,17.068707,,0,3,27.637499,11.770403,,3,3,26.042501,11.620809,,17,3,24.783087,9.931042,,1,3,21.477663,10.028439,,9,3,21.814667,9.779817,,7,3,20.143002,8.891344,,10,3,19.255919,8.654987,
14/11/23,0,3,28.249832,20.188908,,9,3,27.312674,16.215992,,8,3,27.033583,15.827721,,5,3,27.406248,11.681987,,4,3,26.559166,12.074766,,10,3,25.506002,11.4862,,2,3,21.767248,8.209263,,8,3,21.531334,10.636766,,5,3,19.415918,8.311245,,-3,3,18.710083,8.942214,
15/11/23,1,0,28.279001,24.482647,,10,0,27.010584,17.64,,7,0,27.000252,19.721298,,2,0,27.547915,14.205182,,3,0,26.830002,15.629971,,2,0,25.676836,12.10157,,14,0,21.219334,8.39657,,13,0,20.775084,10.308831,,7,0,18.797165,8.39657,,3,0,18.672585,10.195057,
16/11/23,1,1,27.908165,24.606731,,6,1,27.108498,15.496736,,4,1,26.960663,16.923828,,0,0,27.34583,14.168641,,9,0,26.448753,11.983188,,13,0,25.620584,12.758432,,1,0,20.78808,11.119281,,5,0,20.270916,9.931042,,9,0,19.357582,8.404285,,16,0,20.020498,7.5942082,
17/11/23,2,0,27.895668,28.512817,,6,0,27.025167,17.581125,,7,0,26.98567,18.39878,,7,0,26.981253,12.682018,,11,0,25.707087,11.177405,,9,0,25.49558,14.044615,,1,3,20.838083,9.290511,,7,3,20.391748,10.315115,,1,1,19.084663,8.350138,,-13,1,20.568419,7.208994,
18/11/23,1,2,27.566498,20.945072,,9,2,26.541832,15.84409,,11,0,26.194,14.84318,,7,0,26.7125,11.808878,,14,0,26.394585,11.269782,,15,0,25.456001,11.019764,,7,2,21.225582,7.968939,,12,3,20.5855,8.435069,,33,3,19.028418,9.290511,,21,2,19.94967,9.693296,
19/11/23,0,2,27.66442,25.671307,,5,1,27.385582,15.778518,,3,3,27.033583,14.707222,,0,0,27.335411,16.641972,,4,1,27.28625,9.957108,,21,1,26.960165,12.57426,,11,1,21.819334,10.495713,,9,0,21.579252,9.6932955,,1,0,18.843,10.144082,,2,0,20.387169,10.464797,
20/11/23,0,3,28.272749,21.096123,,19,3,28.293917,15.716793,,19,3,28.237747,17.873556,,8,3,28.508333,12.413476,,16,3,28.382088,11.269782,,37,1,27.237251,11.720751,,63,1,22.60475,10.495713,,81,0,21.86675,10.483357,,105,0,19.493,8.647496,,110,0,18.764254,10.195057,
21/11/23,1,3,28.1165,25.570139,,7,3,28.427246,22.86496,,5,3,27.766912,19.272614,,0,3,28.09375,14.869351,,7,3,27.53,12.620554,,15,3,26.380999,14.205182,,1,0,21.64225,10.308831,,1,1,20.954248,10.44,,3,3,19.45133,13.397612,,2,1,19.153833,16.42247,
22/11/23,0,1,27.649834,28.460497,,8,2,27.668915,21.817902,,8,0,27.152334,18.11841,,0,0,26.893753,15.226764,,2,0,25.95917,12.074766,,5,0,24.635168,11.013882,,2,0,20.81308,9.290511,,5,0,20.614672,9.983106,,21,0,18.353416,9.028754,,18,0,17.880917,13.905509,
23/11/23,1,0,27.495667,26.309572,,10,0,27.079329,19.083395,,7,0,27.160667,21.142147,,6,0,26.835417,11.966953,,7,0,25.7425,11.119281,,10,0,24.264334,11.269782,,1,0,20.8235,9.0645685,,3,0,20.520916,10.1887,,7,0,17.774248,10.495713,,10,0,17.837168,9.693296,
24/11/23,1,0,27.73733,18.888851,,6,1,27.693916,15.778518,,13,3,28.529417,16.575644,,7,1,28.491667,19.416653,,6,2,27.488337,16.919998,,8,1,26.345583,16.923828,,1,0,20.519333,8.654987,,12,0,20.14175,9.957108,,5,2,18.522165,5.991594,,3,3,18.099667,9.0645685,
25/11/23,1,3,27.993584,17.731598,,5,51,28.21058,14.440443,,5,3,28.506502,14.934577,,6,0,28.685417,15.542662,,18,1,28.16125,14.917212,,20,3,27.097666,17.283749,,1,3,20.373499,10.514218,,16,3,20.725084,10.853866,,5,3,18.509665,9.511088,,-8,3,18.943419,7.172949,
26/11/23,1,61,26.770666,23.277834,,8,63,26.366829,14.494192,,12,65,25.61275,17.10284,,7,65,25.200003,21.603,,12,65,24.769579,19.33639,,33,65,23.297668,24.122686,,46,61,20.80475,14.417988,,53,53,21.214666,17.673029,,37,3,19.247168,10.105681,,48,3,19.185085,10.464798,
27/11/23,0,51,26.331085,25.045238,,7,61,25.781416,14.84318,,4,61,23.877335,13.698934,,1,51,23.487501,9.983106,,1,55,23.096666,9.931042,,4,51,22.337252,9.3669195,,19,63,18.91725,12.72283,,26,61,18.32717,13.1041975,,8,63,19.143,17.884428,,8,53,18.564249,23.042812,
28/11/23,1,51,26.197748,25.071098,,8,1,25.400167,18.947083,,6,1,23.194002,12.599998,,0,0,22.6,12.245293,,4,1,22.407084,10.144082,,7,51,21.883081,11.212135,,9,51,18.586,7.69592,,17,51,18.420916,12.24,,14,63,17.907581,11.808878,,11,61,17.178833,9.19939,
29/11/23,0,3,25.381083,24.962307,,6,3,24.25225,15.509274,,11,51,23.354416,13.627795,,4,51,23.210417,11.119281,,6,51,22.925833,9.659814,,16,51,22.447664,9.779817,,34,2,19.615166,8.435069,,37,51,19.531332,9.659814,,42,51,18.774248,8.217153,,29,51,18.787169,8.669949,
30/11/23,2,2,25.84775,25.7041,,7,3,24.896002,18.328207,,4,51,23.966917,12.768586,,13,51,23.918749,8.891343,,11,51,23.613333,8.905908,,9,51,23.201834,10.041354,,0,51,20.267248,8.217153,,11,51,20.060501,12.10157,,8,61,19.053415,11.592894,,46,51,17.612165,13.363711,
01/12/23,1,1,25.676918,20.991426,,15,3,24.70225,16.071491,,9,51,24.179413,13.708391,,9,51,24.545832,12.819235,,7,51,24.302916,12.599998,,4,51,24.145584,18.581022,,1,51,20.108913,14.021525,,1,51,19.352167,14.84318,,8,51,18.615915,8.669949,,20,53,18.599669,7.7043357,
02/12/23,2,3,26.481081,20.88,,4,3,26.316835,14.869351,,6,53,25.212751,14.565548,,4,55,24.658333,15.596767,,5,61,24.011251,15.696165,,7,63,23.903917,17.0763,,0,51,20.675583,15.509274,,6,51,20.22925,13.527572,,12,0,18.686747,9.107359,,5,0,18.074667,8.707238,
03/12/23,0,3,27.633165,25.849905,,0,3,27.27725,16.434305,,0,51,25.960665,15.978486,,6,51,24.758333,18,,13,53,23.532082,17.595861,,20,51,22.58725,17.106628,,1,63,18.740166,13.039754,,5,61,18.566748,17.309975,,6,61,19.276333,12.261158,,0,53,18.51425,8.587338,
04/12/23,1,3,27.339415,29.354902,,7,51,27.700165,19.35314,,5,3,25.81275,16.946787,,4,51,25.02917,18.161278,,4,51,24.494583,17.533146,,5,51,23.299746,16.1198,,0,3,18.250584,12.287555,,3,51,17.795916,13.18308,,1,2,17.784664,8.557102,,10,1,17.299667,11.874544,
05/12/23,0,3,27.129,31.259941,,0,51,27.354332,21.028437,,3,51,25.471079,15.941944,,1,3,24.40625,16.45007,,4,3,23.88,16.45007,,8,3,22.701836,15.408671,,1,3,18.160997,14.113652,,5,2,17.662584,12.984975,,6,0,16.990915,10.966713,,-1,0,16.887169,12.43434,
06/12/23,1,3,26.514418,31.104082,,7,3,26.437666,18.998316,,5,3,25.077332,14.934577,,7,2,24.087502,16.575644,,12,1,23.715416,14.113652,,18,1,23.051834,14.113653,,1,3,18.306833,11.090103,,4,0,17.629248,12.031756,,12,3,17.032583,9.255571,,12,0,16.628834,12.181624,
07/12/23,1,1,26.151915,29.775719,,11,0,25.875162,19.296133,,3,1,24.516916,15.683776,,2,51,23.812498,14.05845,,6,0,23.421669,14.003028,,0,51,22.4685,13.324863,,2,3,18.623499,10.028439,,12,3,18.945917,11.753876,,6,3,18.018002,8.669949,,0,0,17.110083,10.028439,
08/12/23,173,2,26.379,26.886963,,190,0,26.016832,16.79314,,206,1,24.575254,15.281989,,199,1,24.199999,12.758432,,198,0,23.60292,12.245294,,188,1,22.456,11.384198,,201,51,19.063082,8.707237,,212,2,18.95425,8.311245,,219,0,17.236748,9.449572,,206,0,16.526749,13.281023,
09/12/23,0,3,26.36025,27.959742,,7,2,26.11683,20.380579,,0,0,24.756498,14.20062,,4,0,24.297913,14.081478,,10,0,23.621668,12.181625,,5,0,22.270584,10.30883,,2,0,18.592249,9.83268,,5,1,18.5105,9.779817,,40,0,16.58883,11.525623,,23,0,16.17675,13.392774,
10/12/23,0,3,26.901917,26.072052,,11,2,26.500168,16.92383,,9,0,24.554419,11.525623,,13,0,23.995836,10.00256,,16,0,23.850832,11.177405,,14,0,22.120583,8.759178,,1,1,17.32975,10.446206,,0,3,17.831335,10.041354,,28,3,15.345084,13.584932,,12,3,15.382998,18.218275,
11/12/23,2,3,26.628998,26.111792,,8,3,25.898085,20.12461,,22,3,23.704414,14.57889,,17,3,23.327087,9.826088,,19,3,23.03833,9.028754,,19,3,21.614334,8.759178,,1,0,17.35475,9.511088,,3,0,17.408415,7.653705,,14,0,15.442998,8.891343,,16,0,14.949665,10.990322,
12/12/23,3,3,26.187332,28.948118,,14,3,24.981422,20.808498,,15,3,22.806501,12.979984,,12,3,22.637497,11.019764,,19,3,22.615417,9.346143,,18,3,21.435165,8.4963045,,4,3,17.375582,8.942214,,2,3,17.331331,9.346143,,5,0,16.530502,7.653705,,72,0,15.4955015,10.703569,
13/12/23,1,3,26.254,27.21038,,6,3,24.983503,16.434305,,5,3,24.521082,15.072783,,4,3,24.391665,13.5515,,14,3,23.738335,12.979984,,22,3,22.622667,13.1041975,,1,3,17.246416,10.365251,,7,3,18.164665,8.14587,,12,3,16.124252,8.14587,,15,3,15.266335,10.514218,
14/12/23,0,2,26.672747,20.929596,,5,1,26.12725,12.6462,,9,3,25.502337,12.88981,,13,3,25.522913,12.605142,,17,3,24.946669,10.630672,,17,3,23.262247,11.753876,,0,3,16.810999,10.144082,,10,3,17.056334,8.4963045,,5,2,15.193,10.105681,,6,3,14.626751,16.167967,
15/12/23,1,0,26.8665,22.065973,,6,0,25.693916,15.273505,,6,3,25.7565,14.8257065,,5,3,25.008331,18.359999,,6,3,24.767502,11.720751,,5,3,23.50808,11.212135,,0,0,17.446417,9.504272,,4,0,17.11883,8.905908,,25,2,15.27425,8.759178,,67,3,14.06425,9.983106,
16/12/23,1,1,25.904001,30.068083,,5,0,25.164747,21.638964,,5,0,24.291916,15.725037,,15,3,24.345833,17.727943,,21,3,23.875834,12.4811535,,19,3,22.781,10.8955765,,2,0,17.700584,9.826088,,7,0,17.433416,9.178235,,9,0,15.26175,9.114471,,13,3,14.553833,12.287555,
17/12/23,0,1,25.943586,30.430117,,21,1,26.083502,18.59845,,16,3,24.50025,16.279802,,11,3,23.604166,15.542662,,13,3,23.198751,16.595179,,25,3,22.08933,14.512064,,10,3,17.050583,9.885262,,11,3,17.245916,9.227524,,6,1,15.361752,10.661107,,0,0,15.216334,13.18308,
18/12/23,0,3,27.004,20.380579,,7,3,27.479334,17.651016,,84,3,24.721085,19.694992,,98,3,23.735418,22.539564,,115,3,22.840416,17.581125,,114,3,21.535166,17.076298,,94,3,15.921417,10.495713,,99,3,15.727165,9.957108,,94,1,14.461751,16.055355,,92,0,14.649669,20.018072,
19/12/23,2,3,26.526917,24.675106,,5,3,26.641832,16.87398,,1,3,24.408583,18.388212,,6,3,23.225,20.291357,,5,3,21.913336,15.315873,,0,3,20.416414,17.727943,,4,3,14.861003,9.007196,,11,3,14.629249,10.041354,,34,3,13.3117485,11.609651,,25,3,14.405917,17.068707,
20/12/23,1,3,26.043585,26.980793,,5,3,25.823084,18.581022,,7,3,24.354416,15.39184,,6,3,23.291666,15.1884165,,10,3,22.119581,17.227419,,4,3,21.074749,16.862455,,0,3,14.994332,9.686609,,4,3,15.587582,7.2,,6,3,13.472167,8.287822,,15,3,13.710084,11.753877,
21/12/23,0,3,26.053999,24.442913,,7,3,26.010584,17.309975,,2,3,24.627333,10.630672,,18,3,23.65,13.32,,20,3,22.927912,15.379206,,19,3,21.906,13.570615,,0,3,16.258917,7.5170207,,12,3,16.806334,6.8777895,,19,3,13.959666,9.504272,,12,3,13.968417,13.246826,
22/12/23,1,3,25.974833,18.335276,,12,3,25.460585,13.849477,,10,3,23.618998,7.386582,,12,3,23.839584,13.441071,,13,3,23.22375,11.525623,,11,3,22.366419,10.948973,,4,3,15.771413,9.726665,,11,3,15.947998,9,,9,3,14.434666,8.825508,,14,51,14.439252,9,
23/12/23,1,3,25.933167,26.183659,,15,3,25.746004,18.39878,,12,3,24.637754,12.819235,,9,3,24.50208,11.841756,,11,3,23.590418,9.605998,,19,3,22.303915,10.365251,,0,3,15.846419,9.673221,,23,3,16.05425,10.315115,,97,55,14.955499,18.218275,,106,3,15.893416,7.9526596,
24/12/23,1,3,26.120667,22.73707,,3,3,25.096,15.042659,,0,0,25.141912,12.181624,,0,0,24.610418,12.313894,,5,0,23.702913,10.8955765,,2,0,22.728918,13.324863,,5,3,15.7734995,10.948973,,38,0,15.793834,9.504273,,100,3,14.578416,9.0645685,,99,3,15.72675,8.707237,
25/12/23,2,3,26.145668,25.872454,,14,2,25.081415,16.992609,,19,0,24.075249,13.37825,,10,0,23.9125,10.163227,,11,0,23.188334,9.726665,,8,0,22.3435,11.304229,,5,3,16.210999,9.178235,,36,3,15.716751,10.440001,,81,3,14.638833,10.00256,,87,3,15.4975815,11.304229,
26/12/23,2,1,25.839415,19.523155,,6,0,25.49183,13.896187,,7,2,23.669,12.10157,,5,0,23.775002,8.854829,,8,0,23.171669,9.085988,,4,1,22.1435,7.771331,,51,3,16.029753,11.440978,,67,2,16.295916,9.255571,,138,3,15.05758,9.255571,,200,3,14.878833,9.360001,
27/12/23,2,3,26.185247,26.758923,,6,3,25.977251,18.806337,,34,3,24.041916,15.141414,,32,3,23.52917,12.10157,,40,3,22.846666,9.114471,,37,3,22.110168,10.685391,,11,3,17.358915,9.47012,,10,3,16.275084,9.255571,,99,3,14.282584,8.699793,,219,1,14.593418,9.387651,
28/12/23,140,3,26.287333,22.66857,,165,3,25.256416,16.73516,,187,3,23.229416,11.503113,,197,3,23.793753,10.390226,,198,3,23.775833,10.739832,,190,3,23.062248,11.720751,,199,3,15.348499,10.495713,,209,3,15.025081,8.891343,,222,3,14.086753,7.8954163,,310,3,13.501751,10.1376915,
29/12/23,172,3,25.949835,18.847641,,188,3,25.183496,15.484185,,205,3,23.835665,11.298495,,199,3,24.839584,9.290511,,201,3,24.17792,9.114471,,194,3,22.849749,9.220499,,220,3,15.502666,9.220499,,236,3,14.283416,10.464797,,244,3,12.453416,8.473393,,253,3,13.166335,5.991594,
30/12/23,0,3,25.864412,20.466246,,16,3,24.977251,14.707222,,12,0,23.37108,10.829958,,5,0,24.945831,10.799999,,6,0,24.411247,9.220499,,9,0,23.145582,10.239453,,1,1,16.17975,9.931042,,10,3,14.820915,12.599998,,27,3,11.945083,5.8603754,,49,3,12.764251,7.9526596,
31/12/23,1,1,26.041502,21.26744,,5,2,25.123083,15.484185,,5,0,24.404417,15.990646,,6,0,24.712496,13.104198,,15,0,23.9425,9.9571085,,12,0,22.393501,9.028754,,2,3,16.363083,12.313894,,12,3,15.081333,13.783817,,24,3,11.249249,8.913181,,29,3,12.36425,5.8603754,
01/01/24,0,1,25.549835,25.171696,,5,1,24.918917,17.786331,,0,0,23.744003,17.283749,,0,0,23.76667,14.4,,13,0,22.838333,9.793059,,7,0,21.778917,10.041354,,44,3,17.102669,10.028439,,63,3,15.20425,11.480557,,59,3,10.245083,8.39657,,84,3,10.416333,8.404285,
02/01/24,0,0,25.064417,30.589407,,9,0,24.35642,19.171478,,13,0,22.814835,16.676977,,5,0,22.806252,14.264361,,15,0,22.163332,11.165805,,8,0,21.191416,10.636766,,127,3,16.558914,9.339208,,126,3,15.86258,10.233123,,231,3,10.22425,9.028754,,311,3,9.343417,8.049845,
03/01/24,0,0,24.503998,29.627365,,9,0,23.848083,20.898613,,10,0,22.233583,17.610588,,6,0,22.106249,13.849476,,12,1,21.338333,12.599999,,9,0,20.356,12.768586,,22,3,15.511001,9.793059,,39,3,14.62925,11.966954,,63,51,12.851334,9.585739,,90,3,9.958,11.043261,
04/01/24,172,3,23.993584,27.609911,,196,3,23.085585,19.61587,,220,0,22.558584,18.278645,,211,1,22.754168,16.595179,,221,2,21.8425,15.137133,,232,0,20.170584,15.986595,,233,3,14.458917,9.565437,,238,3,13.752164,10.661107,,244,3,12.257584,8.0899935,,250,3,12.297584,10.636766,
05/01/24,137,3,23.726915,27.345785,,157,3,23.329332,18.328207,,181,3,22.354416,17.49615,,172,1,22.277086,17.643673,,179,0,21.232084,16.203999,,176,3,19.710169,13.75558,,161,3,14.198499,8.647496,,164,3,13.531333,12.031756,,154,3,11.567998,9.531505,,166,51,11.516334,8.669949,
06/01/24,0,3,25.010254,25.72174,,4,3,24.823084,22.42427,,4,3,23.764837,14.007655,,5,3,23.289583,16.595179,,19,2,22.027916,15.629972,,9,1,20.208084,15.315873,,15,3,13.46725,8.891344,,12,0,12.168834,8.654987,,35,3,11.355499,8.891343,,46,3,12.458001,7.771331,
07/01/24,1,51,25.470665,26.758923,,8,3,25.256418,18.171976,,7,3,24.794,15.778518,,2,3,24.637499,17.208603,,12,3,23.03,12.57426,,14,3,21.778915,15.778518,,0,3,13.671416,9.449572,,1,3,12.927166,8.14587,,42,2,10.636748,9.178235,,76,3,10.922585,7.9036193,
08/01/24,2,3,26.474833,21.829777,,9,3,26.766836,17.643673,,8,2,25.61275,18.668005,,11,1,25.904165,16.923828,,17,1,24.361252,15.226764,,27,51,23.085167,15.893093,,9,63,16.100582,9.339208,,2,63,15.30425,11.298495,,25,1,11.559667,8.287822,,48,3,11.193417,7.928177,
09/01/24,1,61,25.885252,21.313093,,7,63,25.475164,13.392774,,10,51,25.366919,13.849476,,10,51,25.379166,17.068707,,20,2,24.53625,15.716793,,13,51,23.205996,18.58451,,7,65,15.550582,14.332341,,2,63,13.283416,18.218275,,170,61,11.193,11.019764,,190,0,10.583001,13.70839,
10/01/24,0,53,25.8665,18.532133,,0,53,25.781416,11.966954,,10,1,25.069,16.58346,,12,0,25.614584,14.618837,,21,1,24.66542,14.264361,,18,51,22.797667,14.587776,,13,3,13.390168,9.904906,,31,3,11.345918,10.446206,,121,3,9.926332,13.18308,,127,0,9.580917,14.973577,
11/01/24,1,1,26.353996,25.862436,,7,51,26.9835,19.373219,,6,1,25.639833,15.496736,,5,2,25.64167,16.62249,,13,3,24.613335,14.512064,,11,0,23.058083,14.561099,,33,3,13.413083,7.289444,,31,3,12.098,9.931042,,61,0,9.897166,10.739832,,75,3,9.518416,12.313894,
12/01/24,1,3,26.58525,27.333935,,4,2,27.231415,17.114204,,2,3,26.10025,17.811815,,0,2,26.562502,17.31746,,5,2,25.165419,11.792404,,1,0,23.624748,12.429127,,7,0,13.975581,9.19939,,5,1,13.0563345,9.346143,,85,3,10.799249,10.703569,,145,3,9.937167,11.726277,
13/01/24,0,0,26.222748,21.178896,,7,0,26.327253,21.30093,,5,0,24.78775,14.386494,,6,0,25.047918,13.584932,,12,0,23.950834,10.587918,,12,0,22.264336,10.383987,,1,3,15.983917,8.766573,,0,3,15.014664,9.511088,,74,3,10.920083,9,,182,3,9.941333,10.8955765,
14/01/24,2,0,26.168585,28.410364,,8,0,26.12725,21.611996,,7,0,23.048166,13.979872,,6,0,22.433332,11.966954,,26,0,21.255001,11.177405,,16,0,19.210167,11.113451,,0,3,16.129747,10.464797,,0,3,14.777164,8.534353,,53,3,11.361752,9.255571,,95,3,9.551749,8.534353,
15/01/24,1,3,24.978998,28.963785,,10,3,23.891832,21.407139,,9,3,20.496084,15.463246,,2,0,20.572918,10.390226,,6,0,20.002914,10.446206,,8,0,18.641415,8.913181,,1,3,14.885998,9,,8,3,14.233415,8.854829,,37,3,10.970082,7.491114,,125,3,8.614249,9.746631,
16/01/24,1,3,23.899832,23.469128,,0,3,22.121,18.171976,,9,3,20.458582,15.629971,,10,3,20.593748,13.551501,,21,3,20.277918,10.163227,,12,3,19.2185,9.511088,,1,3,15.315166,10.24578,,0,3,14.395916,11.659777,,7,3,9.717999,10.587917,,17,3,8.462167,10.823973,
17/01/24,0,1,23.708168,19.107151,,9,1,22.016836,15.617529,,20,3,20.841915,16.75064,,14,3,21.068747,11.808878,,21,3,20.417498,9.793059,,11,3,19.158083,9.726664,,0,3,15.719333,13.479583,,1,0,14.281334,12.261157,,5,3,9.507584,10.182337,,22,3,9.914248,9.83268,
18/01/24,0,3,23.324831,25.567604,,6,3,22.198084,20.63023,,8,3,21.179415,16.516901,,3,3,21.754168,13.849477,,8,1,21.13,11.013882,,9,2,20.228916,11.966953,,1,1,13.858916,9.021574,,18,1,12.879249,9.504272,,18,3,9.515916,6.9899354,,28,3,10.643416,5.5887027,
19/01/24,0,0,23.51858,21.166653,,6,0,22.429337,15.256526,,10,0,22.575254,22.406927,,8,0,23.108335,17.313717,,11,1,21.96125,17.294992,,10,2,20.87475,14.512064,,11,3,12.677667,10.182337,,13,2,11.841748,11.043261,,67,3,8.997165,9.793059,,87,3,9.47675,9.085988,
20/01/24,1,1,23.5915,31.404713,,11,3,23.16475,23.441502,,15,3,22.108583,21.096123,,9,3,22.208334,15.4800005,,12,3,21.032084,15.84409,,19,3,19.233082,14.440443,,6,3,11.64225,9.726664,,2,3,10.983415,8.913181,,81,3,9.357583,8.587338,,163,3,9.57675,9.693296,
21/01/24,1,3,24.13108,26.072052,,5,3,23.585587,20.88,,16,3,23.10025,16.071491,,9,3,22.439583,19.523155,,11,3,20.980001,16.485485,,49,3,19.3435,14.003029,,11,3,12.825584,10.495713,,10,3,12.773,9.178235,,80,3,9.226332,10.805998,,102,3,9.035083,14.529915,
22/01/24,1,3,23.799833,26.282465,,5,3,23.450165,19.681828,,12,3,22.594,18.79255,,6,3,22.387499,15.905319,,10,3,20.659166,14.830076,,8,3,18.899752,11.966953,,8,3,13.713084,12.181624,,40,3,13.404251,9.3669195,,41,3,8.615917,9.9571085,,85,3,9.012167,10.1887,
23/01/24,1,3,24.143585,35.538033,,6,3,23.629333,27.059933,,15,2,22.198166,15.256526,,4,1,22.060417,19.694992,,5,1,20.513334,16.92383,,1,1,19.245584,15.463246,,1,3,14.215167,9.793059,,0,3,13.893833,10.365251,,43,3,10.682582,7.771331,,94,3,10.93925,8.825508,
24/01/24,1,3,23.801916,31.003918,,6,3,23.32725,23.1774,,8,2,21.791916,16.575644,,5,0,21.962502,14.277983,,9,1,20.527914,13.246826,,11,0,19.28725,10.948973,,3,1,14.925582,10.703569,,12,1,14.014667,9.422101,,37,3,12.115916,7.92,,111,3,10.926747,9.107359,
25/01/24,0,3,23.729002,22.065973,,13,3,23.17308,16.78156,,16,2,22.027334,14.081477,,10,3,22.285418,17.698677,,14,3,20.459167,15.226764,,4,3,19.756,10.1887,,1,3,14.198501,9.693296,,6,3,13.779251,9.36,,73,3,10.97425,7.2805495,,123,3,10.672584,10.195057,
26/01/24,1,3,23.958166,23.688984,,6,3,23.437668,16.434305,,15,3,22.354418,14.336861,,8,3,23.410418,12.181625,,13,3,21.459166,11.212135,,4,3,20.333082,11.165805,,0,3,15.517249,9.220499,,8,3,14.808415,9.422101,,50,3,11.630498,8.161764,,100,3,11.37675,9.9571085,
27/01/24,6,3,24.787336,22.427162,,16,3,24.34809,16.434305,,21,3,22.296082,14.241629,,17,3,23.670835,16.171976,,17,3,22.192503,13.0447235,,20,3,21.449753,12.371645,,6,3,16.800583,9.904906,,8,3,16.020914,8.557102,,22,3,13.980499,10.799999,,25,3,12.918416,17.25373,
28/01/24,0,3,24.910254,24.36591,,9,3,24.57517,19.09358,,28,3,22.377335,12.522619,,25,3,23.537498,12.24,,29,3,22.9425,11.165805,,24,3,21.414331,11.113451,,19,3,18.965166,9.360001,,14,3,17.858416,11.177405,,8,3,15.403417,10.446206,,21,3,13.8455,11.384199,
29/01/24,1,3,24.724836,26.987997,,9,3,24.898087,22.915916,,12,3,22.364832,14.81259,,2,3,23.366669,14.934577,,8,3,22.134169,10.703569,,0,3,20.810165,10.105681,,0,3,17.702665,11.183201,,10,3,17.339664,8.404285,,25,3,15.309667,8.4042845,,94,3,14.368417,8.435069,
